21850,05.55
21825,09.45
21800,11.35
21775,06.27
21750,07.90
21725,02.28
21700,52.53
21675,09.68
21650,58.62
21625,18.79
21600,62.00
21575,40.00
21550,24.58
21525,17.47
21500,204.95
21475,35.25
21450,14.98
21425,56.62
21400,66.09
21375,-00.14
21350,14.94
21325,36.20
21300,459.54
21275,260.27
21250,416.25
21225,130.76
21200,53.98
21175,07.29
21150,-338.76
21125,-37.58
21100,-100.54
21075,-121.87
21050,-261.90
21025,-62.88
21000,-255.31
20975,-68.11
20950,-265.06
20925,-49.65
20900,-344.21
20875,-32.18
20850,-97.39
20825,-17.04
20800,-100.16
20775,-06.38
20750,-50.39
20725,-11.53
20700,-39.56
20675,-06.64
20650,-18.89
20625,-04.07
20600,-12.41
20575,-06.14
20550,-09.06
