2025-08-25 08:27:00,6500,,6470,,6400,,6450,,,,,6500,6400,6500,6420,6466.91
2025-08-25 08:28:00,6500,,6470,,6400,,6450,,,,,6500,6400,6500,6420,6466.91
2025-08-25 08:29:00,6500,,6470,,6400,,6450,,,,,6500,6400,6500,6420,6466.91
2025-08-25 08:30:00,6500,,6460,,6400,,6450,,,,,6500,6400,6500,6420,6456.12
2025-08-25 08:31:00,6500,,6485,,6400,,6445,,,,,6500,6400,6450,6400,6454.48
2025-08-25 08:32:00,6500,,6470,,6400,,6450,,,,,6500,6430,6430,6400,6451.14
2025-08-25 08:33:00,6500,,6470,,6400,,6450,,,,,6500,6430,6430,6400,6449.81
2025-08-25 08:34:00,6500,,,6430,6400,,6450,,,,,6500,6430,6450,6400,6448.35
2025-08-25 08:35:00,6500,,,6430,6400,,6450,,,6450,,6500,6430,6450,6400,6451.05
2025-08-25 08:36:00,6500,,6470,,6400,,6450,,6450,,,6500,6430,6485,6400,6452.1
2025-08-25 08:37:00,6500,,6470,,6400,,6450,,,,,6500,6430,6430,6405,6452.79
2025-08-25 08:38:00,6500,,6470,,6400,,6445,6455,,,,6500,6430,6440,6530,6455.25
2025-08-25 08:39:00,6500,,6470,,6400,,6445,6460,6465,,,6500,6430,6485,6400,6456.54
2025-08-25 08:40:00,6500,,6470,,6400,,6450,,,,,6525,6430,6485,6380,6454.52
2025-08-25 08:41:00,6500,,6470,,6400,,6445,,,,6450,6525,6430,6385,6400,6453.79
2025-08-25 08:42:00,6500,,6470,,6400,,6445,,,,,6525,6385,6375,6465,6454.42
2025-08-25 08:43:00,6500,,6470,,6400,,6445,6455,,,,6525,6385,6375,6530,6455.7
2025-08-25 08:44:00,6500,,6470,,6400,,6445,6450,,,,6525,6385,6375,6530,6456.71
2025-08-25 08:45:00,6500,,6470,,6400,,6445,,,,,6525,6430,6375,6530,6455.5
2025-08-25 08:46:00,6500,,6470,,6400,,6445,,,,,6525,6385,6375,6405,6451.73
2025-08-25 08:47:00,6500,,6470,,6400,,6445,,6455,6450,,6525,6430,6375,6405,6453.3
2025-08-25 08:48:00,6500,,6470,,6400,,6445,,,,,6525,6410,6375,6410,6450.92
2025-08-25 08:49:00,6500,,6470,,6400,,6445,6460,,,,6525,6430,6375,6410,6452.36
2025-08-25 08:50:00,6500,,6470,,6400,,6445,,,6450,,6490,6430,6375,6410,6453.01
2025-08-25 08:51:00,6500,,6470,,6400,,6445,,6450,,,6490,6410,6375,6410,6452.52
2025-08-25 08:52:00,6500,,6470,,6400,,6445,,,,,6490,6410,6375,6410,6452.46
2025-08-25 08:53:00,6500,,6470,,6400,,6445,,,6450,,6490,6410,6375,6410,6452.93
2025-08-25 08:54:00,6500,,6470,,6400,,6445,,,,,6490,6410,6375,6410,6453.29
2025-08-25 08:55:00,6500,,6470,,6400,,6445,,,,,6490,6410,6375,6410,6453.6
2025-08-25 08:56:00,6500,,6470,,6400,,6445,,6455,,,6490,6410,6375,6410,6453.06
2025-08-25 08:57:00,6500,,6470,,6400,,6445,,6460,,,6490,6410,6375,6410,6455.38
2025-08-25 08:58:00,6500,,6470,,6400,,6445,,,,,6490,6410,6375,6410,6456.29
2025-08-25 08:59:00,6500,,6470,,6400,,6445,6460,6455,,,6490,6410,6460,6490,6457.51
2025-08-25 09:00:00,6500,,6470,,6400,,6445,,,,,6490,6410,6375,6490,6459.25
2025-08-25 09:01:00,6500,,6470,,6400,,6445,,,,6450,6490,6410,6460,6490,6454.76
2025-08-25 09:02:00,6500,,6470,,6400,,6445,,,,,6490,6410,6375,6410,6456.16
2025-08-25 09:03:00,6500,,6470,,6400,,6450,,,,,6490,6410,6375,6410,6455.57
2025-08-25 09:04:00,6500,,6470,,6400,,6445,6460,6465,,,6490,6410,6375,6410,6456.28
2025-08-25 09:05:00,6500,,6470,,6400,,6445,,6455,,,6490,6410,6375,6410,6457.95
2025-08-25 09:06:00,6500,,6470,,6400,,6450,6460,,,,6490,6410,6460,6410,6457.47
2025-08-25 09:07:00,6500,,6470,,6400,,6450,,,,,6490,6410,6460,6410,6456.67
2025-08-25 09:08:00,6500,,6470,,6400,,6450,6460,,,,6490,6410,6460,6410,6458.2
2025-08-25 09:09:00,6500,,6470,,6400,,6450,,,,,6490,6410,6460,6410,6458.22
2025-08-25 09:10:00,6500,,6470,,6400,,6450,6460,,,,6490,6410,6460,6410,6456.99
2025-08-25 09:11:00,6500,,6470,,6400,,6450,6455,6460,6455,6450,6490,6410,6460,6410,6455.69
2025-08-25 09:12:00,6500,,6470,,6400,,6450,,,6455,6450,6490,6410,6460,6410,6456.58
2025-08-25 09:13:00,6500,,6470,,6400,,6450,,,,,6490,6410,6460,6410,6455.07
2025-08-25 09:14:00,6500,,6470,,6400,,6450,,6460,,,6490,6410,6460,6410,6454.81
2025-08-25 09:15:00,6500,,6470,,6400,,6450,6460,,,,6490,6410,6460,6410,6455.91
2025-08-25 09:16:00,6500,,6470,,6400,,6450,,,,,6490,6410,6460,6410,6456.6
2025-08-25 09:17:00,6500,,6470,,6400,,6450,,,,,6490,6410,6460,6410,6455.54
2025-08-25 09:18:00,6500,,6470,,6400,,6450,,,,,6490,6410,6460,6410,6455.52
2025-08-25 09:19:00,6500,,6470,,6400,,6450,6460,,,,6490,6410,6460,6410,6456.73
2025-08-25 09:20:00,6500,,6470,,6400,,6450,6460,,,,6490,6410,6460,6410,6456.49
2025-08-25 09:21:00,6500,,6460,,6400,,6450,,,,,6490,6410,6460,6410,6454.01
2025-08-25 09:22:00,6500,,6470,,6400,,6450,,6450,,,6490,6410,6460,6495,6453.78
2025-08-25 09:23:00,6500,,6470,,6400,,6450,,,,,6490,6410,6460,6495,6453.98
2025-08-25 09:24:00,6500,,6470,,6400,,6450,,,,,6490,6410,6460,6495,6454.32
2025-08-25 09:25:00,6500,,6470,,6400,,6450,,,,,6490,6410,6460,6495,6454.29
2025-08-25 09:26:00,6500,,6470,,6400,,6450,,,,,6490,6410,6460,6495,6454.85
2025-08-25 09:27:00,6500,,6470,,6400,,6450,,,,,6490,6410,6460,6495,6455.63
2025-08-25 09:28:00,6500,,6470,,6400,,6450,6455,,,,6490,6410,6460,6495,6455.62
2025-08-25 09:29:00,6500,,6470,,6400,,6450,,,,,6490,6410,6460,6495,6455.05
2025-08-25 09:30:00,6500,,6470,,6400,,6450,,,,,6490,6410,6460,6495,6455.09
2025-08-25 09:31:00,6500,,6470,,6400,,6450,,,,,6490,6410,6460,6495,6455.28
2025-08-25 09:32:00,6500,,6470,,6400,,6450,,,,,6490,6410,6460,6495,6455.82
2025-08-25 09:33:00,6500,,6470,,6400,,6450,,6465,,,6490,6410,6460,6410,6456.59
2025-08-25 09:34:00,6500,,6470,,6400,,6450,6455,,,,6490,6410,6460,6410,6454.64
2025-08-25 09:35:00,6500,,6470,,6400,,6450,6455,,,,6490,6410,6460,6410,6456.74
2025-08-25 09:36:00,6500,,6470,,6400,,6450,,,,,6490,6410,6460,6410,6457.5
2025-08-25 09:37:00,6500,,6470,,6400,,6450,,,6450,,6495,6410,6460,6410,6457.4
2025-08-25 09:38:00,6500,,6470,,6400,,6450,,,,,6495,6410,6460,6495,6457.41
2025-08-25 09:39:00,6500,,6470,,6400,,6450,,,,,6495,6410,6460,6495,6456.5
2025-08-25 09:40:00,6500,,6470,,6400,,6450,,,,,6495,6410,6460,6495,6454.64
2025-08-25 09:41:00,6500,,6470,,6400,,6450,6460,6465,,,6495,6410,6460,6495,6455.45
2025-08-25 09:42:00,6500,,6470,,6400,,6450,,,,,6495,6410,6460,6495,6455.18
2025-08-25 09:43:00,6500,,6470,,6400,,6450,,,,6450,6495,6410,6460,6495,6452.23
2025-08-25 09:44:00,6500,,6470,,6400,,6450,,,,,6495,6410,6460,6495,6453.29
2025-08-25 09:45:00,6500,,6460,,6400,,6450,6460,,,,6495,6410,6460,6495,6452.92
2025-08-25 09:46:00,6500,,6460,,6400,,6450,,,6450,,6495,6410,6460,6495,6452.71
2025-08-25 09:47:00,6500,,6460,,6400,,6450,,,,,6470,6410,6460,6495,6453.78
