Time,Activo,Type,Direction,NumStrikes,TotalContracts,TotalPremium,IsLadder,SPOT
2026-06-26 08:32:08,VIX,HEDGE_CHASE_SWEEP,BULLISH,,,,,20.25
2026-06-26 08:40:08,VIX,HEDGE_CHASE_SWEEP,BEARISH,,,,,20.46
2026-06-26 08:49:08,VIX,HEDGE_CHASE_SWEEP,BULLISH,,,,,20.09
2026-06-26 08:53:08,VIX,HEDGE_CHASE_SWEEP,BULLISH,,,,,20.22
2026-06-26 08:54:08,VIX,HEDGE_CHASE_SWEEP,BEARISH,,,,,20.12
2026-06-26 08:59:08,VIX,HEDGE_CHASE_SWEEP,BULLISH,,,,,19.69
2026-06-26 09:00:08,VIX,HEDGE_CHASE_SWEEP,BEARISH,,,,,19.76
2026-06-26 09:08:08,VIX,HEDGE_CHASE_SWEEP,BEARISH,,,,,19.25
2026-06-26 09:11:08,VIX,HEDGE_CHASE_SWEEP,BULLISH,,,,,19.27
2026-06-26 09:32:08,VIX,HEDGE_CHASE_SWEEP,BULLISH,,,,,19.14
2026-06-26 10:25:08,VIX,HEDGE_CHASE_SWEEP,BEARISH,,,,,19.08
2026-06-26 10:31:08,VIX,HEDGE_CHASE_SWEEP,BEARISH,,,,,18.8
2026-06-26 10:44:08,VIX,HEDGE_CHASE_SWEEP,BULLISH,,,,,18.66
2026-06-26 10:57:08,VIX,HEDGE_CHASE_SWEEP,BULLISH,,,,,18.81
2026-06-26 13:20:08,VIX,HEDGE_CHASE_SWEEP,BEARISH,,,,,18.82
2026-06-26 13:29:08,VIX,HEDGE_CHASE_SWEEP,BEARISH,,,,,18.89
2026-06-26 14:03:09,VIX,HEDGE_CHASE_SWEEP,BULLISH,,,,,18.9
2026-06-26 14:07:09,VIX,HEDGE_CHASE_SWEEP,BEARISH,,,,,18.93
2026-06-26 14:32:09,VIX,HEDGE_CHASE_SWEEP,BULLISH,,,,,18.88
2026-06-26 14:44:09,VIX,HEDGE_CHASE_SWEEP,BEARISH,,,,,18.54
2026-06-26 14:57:09,VIX,HEDGE_CHASE_SWEEP,BULLISH,,,,,18.28
2026-06-26 15:00:09,VIX,HEDGE_CHASE_SWEEP,BULLISH,,,,,19.29
2026-06-26 15:04:09,VIX,HEDGE_CHASE_SWEEP,BULLISH,,,,,18.52
