Time,Activo,SPOT,absorption_score,exhaustion_score,failed_squeeze_flag,bullish_absorption,bearish_absorption,dealer_absorption
2026-06-25 19:17:56,NQ,29760.5,0.0,0.0,0,0,0,0
2026-06-25 19:18:55,NQ,29741.75,0.0,0.0,0,0,0,0
2026-06-25 19:19:55,NQ,29725.25,30.0,0.0,0,0,0,0
2026-06-25 19:20:55,NQ,29739.5,20.0,0.0,0,0,0,0
2026-06-25 19:21:55,NQ,29730.5,30.0,25.0,0,0,0,0
2026-06-25 19:22:55,NQ,29717.5,30.0,0.0,0,0,0,0
2026-06-25 19:23:55,NQ,29723.25,0.0,15.0,0,0,0,0
2026-06-25 19:24:55,NQ,29708.0,30.0,35.0,0,0,0,0
2026-06-25 19:25:55,NQ,29701.25,30.0,35.0,0,0,0,0
2026-06-25 19:26:55,NQ,29672.0,30.0,35.0,0,0,0,0
2026-06-25 19:27:55,NQ,29653.75,30.0,35.0,0,0,0,0
2026-06-25 19:28:55,NQ,29690.25,0.0,0.0,0,0,0,0
2026-06-25 19:29:55,NQ,29697.0,0.0,0.0,0,0,0,0
2026-06-25 19:30:55,NQ,29685.0,30.0,0.0,0,0,0,0
2026-06-25 19:31:55,NQ,29689.0,0.0,15.0,0,0,0,0
2026-06-25 19:32:55,NQ,29672.75,30.0,35.0,0,0,0,0
2026-06-25 19:33:55,NQ,29661.25,30.0,35.0,0,0,0,0
2026-06-25 19:34:55,NQ,29658.0,30.0,40.0,0,0,0,0
2026-06-25 19:35:55,NQ,29648.75,30.0,40.0,0,0,0,0
2026-06-25 19:36:55,NQ,29680.5,0.0,0.0,0,0,0,0
2026-06-25 19:37:55,NQ,29676.5,30.0,0.0,0,0,0,0
2026-06-25 19:38:55,NQ,29669.0,70.0,0.0,0,1,0,0
2026-06-25 19:39:55,NQ,29669.0,70.0,0.0,0,1,0,0
2026-06-25 19:40:55,NQ,29693.0,0.0,0.0,0,0,0,0
2026-06-25 19:41:55,NQ,29665.25,70.0,35.0,0,1,0,0
2026-06-25 19:42:55,NQ,29683.5,20.0,35.0,0,0,0,0
2026-06-25 19:43:55,NQ,29682.5,50.0,35.0,0,1,0,0
2026-06-25 19:44:55,NQ,29672.5,50.0,35.0,0,1,0,0
