Time,CallPremiumBuy,CallPremiumSell,PutPremiumBuy,PutPremiumSell,NetDeltaFlow,NetGammaFlow,NetCharmFlow,FlowVelocity,FlowAcceleration,FlowImbalance,GammaRegime,DealerState,Regime,Confidence,Bias,Risk,BullishScore,BearishScore,VolatilityScore,SqueezeScore,PanicScore,Events,MaxCallFlowStrike,MaxPutFlowStrike,SPOT
2026-05-25 17:17:00,36806437.0,58662560.0,20377870.0,76767290.0,95190.18,-1536548.43,81087067.89,0.0,0.0,0.2873,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.41,NEUTRAL,MEDIUM,27.0,35.0,60.0,50.0,15.0,,746.0,747.0,744.28
2026-05-25 17:18:00,36806437.0,58662560.0,20377870.0,76767290.0,95190.18,-1536548.43,81087067.89,-39122772.0,78245543.0,0.2873,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.48,NEUTRAL,HIGH,37.0,35.0,80.0,60.0,15.0,,746.0,747.0,744.28
2026-05-25 17:19:00,36806437.0,58662560.0,20377870.0,76767290.0,95190.18,-1536548.43,81087067.89,-26081848.0,78245543.0,0.2873,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.48,NEUTRAL,HIGH,37.0,35.0,80.0,60.0,15.0,,746.0,747.0,744.28
2026-05-25 17:20:00,36806437.0,58662560.0,20377870.0,76767290.0,95190.18,-1536548.43,81087067.89,-19561386.0,39122772.0,0.2873,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.48,NEUTRAL,HIGH,37.0,35.0,80.0,60.0,15.0,,746.0,747.0,744.28
2026-05-25 17:21:00,36806437.0,58662560.0,20377870.0,76767290.0,95190.18,-1536548.43,81087067.89,-15649109.0,39122772.0,0.2873,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.48,NEUTRAL,HIGH,37.0,35.0,80.0,60.0,15.0,,746.0,747.0,744.28
2026-05-25 17:22:00,36806437.0,58662560.0,20377870.0,76767290.0,95190.18,-1536548.43,81087067.89,0.0,0.0,0.2873,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.41,NEUTRAL,MEDIUM,27.0,35.0,60.0,50.0,15.0,,746.0,747.0,744.28
2026-05-25 17:23:00,36806437.0,58662560.0,20377870.0,76767290.0,95190.18,-1536548.43,81087067.89,0.0,0.0,0.2873,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.41,NEUTRAL,MEDIUM,27.0,35.0,60.0,50.0,15.0,,746.0,747.0,744.28
2026-05-25 17:24:00,36806437.0,58662560.0,20377870.0,76767290.0,95190.18,-1536548.43,81087067.89,0.0,0.0,0.2873,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.41,NEUTRAL,MEDIUM,27.0,35.0,60.0,50.0,15.0,,746.0,747.0,744.28
2026-05-25 17:25:00,36806437.0,58662560.0,20377870.0,76767290.0,95190.18,-1536548.43,81087067.89,0.0,0.0,0.2873,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.41,NEUTRAL,MEDIUM,27.0,35.0,60.0,50.0,15.0,,746.0,747.0,744.28
2026-05-25 17:26:00,36806437.0,58662560.0,20377870.0,76767290.0,95190.18,-1536548.43,81087067.89,0.0,0.0,0.2873,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.41,NEUTRAL,MEDIUM,27.0,35.0,60.0,50.0,15.0,,746.0,747.0,744.28
