Time,CallPremiumBuy,CallPremiumSell,PutPremiumBuy,PutPremiumSell,NetDeltaFlow,NetGammaFlow,NetCharmFlow,FlowVelocity,FlowAcceleration,FlowImbalance,GammaRegime,DealerState,Regime,Confidence,Bias,Risk,BullishScore,BearishScore,VolatilityScore,SqueezeScore,PanicScore,Events,MaxCallFlowStrike,MaxPutFlowStrike,SPOT
2026-05-25 17:17:00,26787632.0,18293352.0,15292530.0,8336925.0,-260.68,282.42,-1156848.52,0.0,0.0,0.2732,POSITIVE,LONG_GAMMA,DEALER_LONG_GAMMA,0.35,BEARISH,LOW,6.8,35.2,2.0,35.0,30.0,,30000.0,29700.0,29921.75
2026-05-25 17:18:00,26790288.0,18299132.0,15338130.0,8359525.0,-261.93,282.69,-1151843.55,7734880.0,-15430010.0,0.2718,POSITIVE,LONG_GAMMA,DEALER_LONG_GAMMA,0.35,BEARISH,LOW,6.8,35.2,22.0,35.0,30.0,,30440.0,29970.0,29920.25
2026-05-25 17:19:00,26794525.0,18303370.0,15361130.0,8372375.0,-262.59,282.88,-1155332.33,5159970.0,-15439735.0,0.2712,POSITIVE,LONG_GAMMA,DEALER_LONG_GAMMA,0.35,BEARISH,LOW,6.8,35.2,22.0,35.0,30.0,,30000.0,29970.0,29923.5
2026-05-25 17:20:00,26814425.0,18303370.0,15384480.0,8377225.0,-262.8,283.72,-1185111.94,3879578.0,-7710605.0,0.2709,POSITIVE,LONG_GAMMA,CALL_SQUEEZE,0.33,NEUTRAL,LOW,21.8,35.2,22.1,60.0,30.0,CALL_WALL_LADDERING,30100.0,29970.0,29921.75
2026-05-25 17:21:00,26859060.0,18339920.0,15389680.0,8383275.0,-263.59,283.86,-1281593.4,3105109.0,-7716285.0,0.2715,POSITIVE,LONG_GAMMA,CALL_SQUEEZE,0.35,BULLISH,LOW,36.8,20.2,22.2,60.0,30.0,CALL_WALL_LADDERING,30600.0,29450.0,29933.75
2026-05-25 17:22:00,26859060.0,18339920.0,15390730.0,8384325.0,-263.59,283.86,-1281593.4,15132.0,199.0,0.2714,POSITIVE,LONG_GAMMA,CALL_SQUEEZE,0.39,BULLISH,LOW,46.8,20.2,2.2,70.0,30.0,CALL_WALL_LADDERING,30600.0,29500.0,29940.0
2026-05-25 17:23:00,26928010.0,18429670.0,15403830.0,8394825.0,-264.6,283.56,-1275520.78,7517.0,-27930.0,0.2722,POSITIVE,LONG_GAMMA,DEALER_LONG_GAMMA,0.38,NEUTRAL,LOW,21.8,20.2,22.2,35.0,30.0,,30100.0,29580.0,29944.0
2026-05-25 17:24:00,26935010.0,18438170.0,15403830.0,8394825.0,-264.66,283.5,-1271845.93,5187.0,-29384.0,0.2724,POSITIVE,LONG_GAMMA,DEALER_LONG_GAMMA,0.41,NEUTRAL,LOW,21.8,20.2,22.2,25.0,30.0,,29910.0,29580.0,29944.5
2026-05-25 17:25:00,26935010.0,18508020.0,15406055.0,8398550.0,-267.55,282.45,-1270938.45,-16763.0,-33968.0,0.2723,POSITIVE,LONG_GAMMA,DEALER_LONG_GAMMA,0.38,NEUTRAL,LOW,21.8,20.2,22.2,35.0,30.0,,29990.0,29410.0,29944.0
2026-05-25 17:26:00,26939772.0,18538182.0,15406055.0,8398550.0,-268.63,282.04,-1266672.11,-23290.0,-23650.0,0.2724,POSITIVE,LONG_GAMMA,DEALER_LONG_GAMMA,0.38,NEUTRAL,LOW,21.8,20.2,22.2,35.0,30.0,,30000.0,29410.0,29949.5
2026-05-25 17:27:00,26939772.0,18567508.0,15418055.0,8410550.0,-269.91,281.52,-1261449.8,-29155.0,-32175.0,0.272,POSITIVE,LONG_GAMMA,DEALER_LONG_GAMMA,0.35,BEARISH,LOW,6.8,35.2,22.2,35.0,30.0,,29990.0,29940.0,29942.75
2026-05-25 17:28:00,26939772.0,18567508.0,15445230.0,8429000.0,-270.27,281.68,-1259172.85,-23770.0,21092.0,0.2712,POSITIVE,LONG_GAMMA,CALL_SQUEEZE,0.29,NEUTRAL,LOW,31.8,20.2,22.2,45.0,30.0,,29990.0,29860.0,29938.25
2026-05-25 17:29:00,26939772.0,18625758.0,15445230.0,8439500.0,-272.51,280.02,-1217571.01,-37220.0,18592.0,0.2712,POSITIVE,LONG_GAMMA,CALL_SQUEEZE,0.36,NEUTRAL,LOW,31.8,35.2,22.1,70.0,30.0,CALL_WALL_LADDERING,30080.0,29900.0,29937.75
2026-05-25 17:30:00,26969172.0,18625758.0,15445230.0,8439500.0,-271.3,280.49,-1223128.8,-17070.0,17154.0,0.2717,POSITIVE,LONG_GAMMA,CALL_SQUEEZE,0.27,BEARISH,LOW,16.8,35.2,22.1,45.0,30.0,,29930.0,29900.0,29922.5
2026-05-25 17:31:00,26969172.0,18639358.0,15459530.0,8462100.0,-271.54,280.21,-1214837.66,-16370.0,-10117.0,0.2713,POSITIVE,LONG_GAMMA,DEALER_LONG_GAMMA,0.35,BEARISH,LOW,6.8,35.2,22.1,35.0,30.0,,30280.0,29900.0,29923.5
2026-05-25 17:32:00,27036972.0,18639358.0,15459530.0,8462100.0,-268.88,281.22,-1223230.47,3055.0,55112.0,0.2724,POSITIVE,LONG_GAMMA,CALL_SQUEEZE,0.27,BEARISH,LOW,16.8,35.2,22.1,45.0,30.0,,29950.0,29900.0,29920.5
2026-05-25 17:33:00,27106198.0,18639512.0,15466055.0,8462425.0,-266.14,282.61,-1238373.0,16364.0,60065.0,0.2734,POSITIVE,LONG_GAMMA,CALL_SQUEEZE,0.27,BEARISH,LOW,16.8,35.2,22.1,45.0,30.0,,29970.0,29750.0,29918.0
2026-05-25 17:34:00,27106198.0,18647988.0,15514855.0,8462425.0,-268.4,283.45,-1203062.38,38179.0,57382.0,0.272,POSITIVE,LONG_GAMMA,CALL_SQUEEZE,0.39,BULLISH,LOW,46.8,20.2,22.1,70.0,30.0,CALL_WALL_LADDERING,30000.0,29750.0,29921.0
2026-05-25 17:35:00,27156148.0,18647988.0,15553255.0,8462425.0,-267.96,284.88,-1183580.71,49969.0,45032.0,0.2717,POSITIVE,LONG_GAMMA,CALL_SQUEEZE,0.27,BEARISH,LOW,16.8,35.2,22.0,45.0,30.0,,29920.0,29700.0,29906.0
2026-05-25 17:36:00,27168148.0,18655488.0,15558505.0,8462425.0,-268.04,285.02,-1179394.86,56299.0,-25393.0,0.2717,POSITIVE,LONG_GAMMA,CALL_SQUEEZE,0.33,NEUTRAL,LOW,21.8,35.2,22.0,60.0,30.0,CALL_WALL_LADDERING,29950.0,29700.0,29909.0
2026-05-25 17:37:00,27180548.0,18739362.0,15604915.0,8604325.0,-268.5,281.99,-1224408.77,9346.0,-80752.0,0.2706,POSITIVE,LONG_GAMMA,DEALER_LONG_GAMMA,0.35,BEARISH,LOW,6.8,35.2,22.1,35.0,30.0,,29950.0,29900.0,29907.25
2026-05-25 17:38:00,27192948.0,18739362.0,15610965.0,8610375.0,-267.99,282.16,-1224687.89,-3228.0,-112609.0,0.2706,POSITIVE,LONG_GAMMA,DEALER_LONG_GAMMA,0.38,NEUTRAL,LOW,21.8,20.2,22.1,35.0,30.0,,29910.0,29900.0,29906.5
2026-05-25 17:39:00,27211322.0,18747338.0,15631715.0,8617025.0,-268.18,282.62,-1220103.02,-6393.0,-92405.0,0.2703,POSITIVE,LONG_GAMMA,DEALER_LONG_GAMMA,0.35,BEARISH,LOW,6.8,35.2,22.1,35.0,30.0,,29950.0,29800.0,29904.0
