6070,1019.00
6060,375.00
6050,145.00
6040,255.00
6030,62.00
6020,-2034.00
6010,-373.00
6000,138.00
5990,-1163.00
5980,-630.00
5970,-701.00
5960,-3528.00
5950,-5010.00
5940,-3350.00
5930,-9661.00
5920,-5869.00
5910,-7471.00
5900,3063.00
5890,4720.00
5880,-7884.00
5870,-6881.00
5860,-708.00
5850,-9213.00
5840,4137.00
5830,218.00
5820,-243.00
5810,-587.00
5800,-2572.00
5790,-9679.00
5780,2017.00
5770,893.00
5760,389.00
5750,-370.00
5740,483.00
5730,372.00
5720,-412.00
5710,150.00
5700,404.00
5690,305.00
5680,424.00
5670,45.00
5660,-288.00
5650,-305.00
5640,-31.00
5630,-314.00
5620,-78.00
