6220,00.00
6210,14.00
6200,21.00
6190,78.00
6180,12.00
6170,44.00
6160,261.00
6150,1614.00
6140,3827.00
6130,885.00
6120,3676.00
6110,-3182.00
6100,-915.00
6090,-1507.00
6080,-6751.00
6070,-8809.00
6060,-7775.00
6050,-9686.00
6040,9440.00
6030,-2691.00
6020,-697.00
6010,3969.00
6000,5828.00
5990,2247.00
5980,2531.00
5970,3261.00
5960,4856.00
5950,4841.00
5940,4385.00
5930,239.00
5920,-1491.00
5910,-5682.00
5900,267.00
5890,-2304.00
5880,-845.00
5870,-373.00
5860,1541.00
5850,602.00
5840,763.00
5830,-24.00
5820,489.00
5810,-414.00
5800,3449.00
5790,883.00
5780,-450.00
5770,95.00
