Time,Activo,Strike,Type,Contracts,Premium,Price,IV,Delta,Gamma,DealerState,SPOT,Side,Rel,Moneyness
2026-08-03 18:46:08,ES,7650.0,UNUSUAL_CALL_VOL,218,186390.0,8.55,7.6,0.302,0.012498,SHORT_GAMMA,7634.5,UAC,ABOVE,15.5
2026-08-03 18:46:08,ES,7635.0,UNUSUAL_PUT_VOL,110,176000.0,16.0,7.83,-0.493,0.013885,SHORT_GAMMA,7634.5,UAP,ATM,0.5
2026-08-03 20:40:17,ES,7685.0,UNUSUAL_CALL_VOL,100,15500.0,1.55,7.4,0.032,0.002811,SHORT_GAMMA,7636.25,UAC,ABOVE,48.75
2026-08-03 20:41:17,ES,7700.0,UNUSUAL_CALL_VOL,112,8400.0,0.75,7.56,0.01,0.001015,SHORT_GAMMA,7637.5,UAC,ABOVE,62.5
2026-08-03 20:48:16,ES,7750.0,UNUSUAL_CALL_VOL,113,1412.0,0.12,9.45,0.001,6.1e-05,SHORT_GAMMA,7641.25,UAC,ABOVE,108.75
2026-08-03 20:49:17,ES,7750.0,UNUSUAL_CALL_VOL,123,1538.0,0.12,9.44,0.001,6.2e-05,SHORT_GAMMA,7641.5,UAC,ABOVE,108.5
2026-08-03 20:50:16,ES,7750.0,UNUSUAL_CALL_VOL,104,1300.0,0.12,9.42,0.001,6.2e-05,SHORT_GAMMA,7641.75,UAC,ABOVE,108.25
2026-08-03 20:52:16,ES,7300.0,UNUSUAL_PUT_VOL,200,500.0,0.03,24.37,-0.0,1e-06,SHORT_GAMMA,7644.25,UAP,BELOW,-344.25
2026-08-03 20:54:16,ES,7645.0,UNUSUAL_CALL_VOL,101,156045.0,15.45,7.68,0.536,0.014888,SHORT_GAMMA,7646.5,UAC,ATM,-1.5
2026-08-03 21:07:16,ES,7650.0,UNUSUAL_CALL_VOL,189,204120.0,10.8,7.45,0.391,0.014927,SHORT_GAMMA,7642.0,UAC,ATM,8.0
2026-08-03 21:22:16,ES,7645.0,UNUSUAL_CALL_VOL,100,124500.0,12.45,7.77,0.427,0.014732,SHORT_GAMMA,7639.25,UAC,ATM,5.75
2026-08-03 22:00:16,ES,7570.0,UNUSUAL_PUT_VOL,340,73950.0,2.17,11.19,-0.025,0.00156,SHORT_GAMMA,7642.5,UAP,BELOW,-72.5
2026-08-03 22:00:16,ES,7540.0,UNUSUAL_PUT_VOL,340,34850.0,1.02,12.43,-0.006,0.000432,SHORT_GAMMA,7642.5,UAP,BELOW,-102.5
2026-08-04 01:21:17,ES,7675.0,UNUSUAL_CALL_VOL,228,80940.0,3.55,7.12,0.108,0.008659,SHORT_GAMMA,7647.75,UAC,ABOVE,27.25
2026-08-04 01:21:17,ES,7650.0,UNUSUAL_CALL_VOL,231,280665.0,12.15,7.2,0.471,0.018308,SHORT_GAMMA,7647.75,UAC,ATM,2.25
