Time,Activo,Strike,Type,Contracts,Premium,Price,IV,Delta,Gamma,DealerState,SPOT,Side,Rel,Moneyness
2026-09-03 07:55:45,RTY,2980.0,UNUSUAL_CALL_VOL,114,51585.0,4.53,9.84,0.3,0.04181,SHORT_GAMMA,2975.5,UAC,ABOVE,4.5
2026-09-03 08:42:45,RTY,2990.0,PUT_BLOCK_SELL,156,331500.0,21.25,11.38,-0.988,0.003392,SHORT_GAMMA,2969.3,SAP,ABOVE,20.7
2026-09-03 16:00:45,RTY,3150.0,UNUSUAL_CALL_VOL,108,810.0,0.07,33.71,0.0,2.1e-05,SHORT_GAMMA,2967.3,UAC,ABOVE,182.7
2026-09-03 16:00:45,RTY,3120.0,UNUSUAL_CALL_VOL,100,1000.0,0.1,26.85,0.0,1.3e-05,SHORT_GAMMA,2967.3,UAC,ABOVE,152.7
2026-09-03 16:00:45,RTY,3100.0,UNUSUAL_CALL_VOL,120,1500.0,0.12,25.57,0.0,4.1e-05,SHORT_GAMMA,2967.3,UAC,ABOVE,132.7
2026-09-03 16:00:45,RTY,3000.0,UNUSUAL_CALL_VOL,183,32940.0,1.8,14.57,0.074,0.006332,SHORT_GAMMA,2967.3,UAC,ABOVE,32.7
2026-09-03 16:00:45,RTY,2990.0,UNUSUAL_CALL_VOL,229,54960.0,2.4,15.96,0.181,0.010859,SHORT_GAMMA,2967.3,UAC,ABOVE,22.7
2026-09-03 16:00:45,RTY,2970.0,CALL_BLOCK_SELL,347,477125.0,13.75,15.28,0.462,0.0171,SHORT_GAMMA,2967.3,SAC,ATM,2.7
2026-09-03 16:00:45,RTY,2950.0,UNUSUAL_PUT_VOL,141,71558.0,5.08,14.39,-0.207,0.013076,SHORT_GAMMA,2967.3,UAP,BELOW,-17.3
2026-09-03 16:00:45,RTY,2940.0,UNUSUAL_PUT_VOL,171,53865.0,3.15,14.64,-0.105,0.008159,SHORT_GAMMA,2967.3,UAP,BELOW,-27.3
