Time,Activo,Type,Direction,NumStrikes,TotalContracts,TotalPremium,IsLadder,SPOT
2026-09-02 20:57:51,GLD,BULLISH_CALL_SWEEP,BULLISH,15,21466,4307407.0,True,404.06
2026-09-02 20:57:51,GLD,BEARISH_PUT_SWEEP,BEARISH,9,16663,1794276.0,True,404.06
2026-09-03 00:00:49,GLD,BULLISH_CALL_SWEEP,BULLISH,15,21466,4307407.0,True,406.99
2026-09-03 00:00:49,GLD,BEARISH_PUT_SWEEP,BEARISH,9,16663,1794276.0,True,406.99
2026-09-03 08:31:45,GLD,BULLISH_CALL_SWEEP,BULLISH,4,912,232317.0,True,410.55
2026-09-03 08:38:45,GLD,HEDGE_CHASE_SWEEP,BULLISH,,,,,410.24
2026-09-03 08:43:46,GLD,HEDGE_CHASE_SWEEP,BULLISH,,,,,409.94
2026-09-03 08:48:45,GLD,HEDGE_CHASE_SWEEP,BEARISH,,,,,408.8
2026-09-03 09:11:45,GLD,HEDGE_CHASE_SWEEP,BULLISH,,,,,409.45
2026-09-03 09:12:46,GLD,HEDGE_CHASE_SWEEP,BULLISH,,,,,409.58
2026-09-03 09:22:45,GLD,HEDGE_CHASE_SWEEP,BULLISH,,,,,410.22
2026-09-03 09:25:46,GLD,HEDGE_CHASE_SWEEP,BULLISH,,,,,410.21
2026-09-03 09:27:46,GLD,HEDGE_CHASE_SWEEP,BEARISH,,,,,410.19
2026-09-03 09:29:46,GLD,HEDGE_CHASE_SWEEP,BULLISH,,,,,410.53
2026-09-03 09:34:45,GLD,HEDGE_CHASE_SWEEP,BULLISH,,,,,410.08
2026-09-03 10:05:46,GLD,HEDGE_CHASE_SWEEP,BULLISH,,,,,412.58
2026-09-03 10:12:46,GLD,HEDGE_CHASE_SWEEP,BEARISH,,,,,412.34
2026-09-03 10:14:46,GLD,HEDGE_CHASE_SWEEP,BULLISH,,,,,412.88
2026-09-03 10:26:46,GLD,HEDGE_CHASE_SWEEP,BULLISH,,,,,413.25
2026-09-03 10:26:46,GLD,HEDGE_CHASE_SWEEP,BEARISH,,,,,413.25
2026-09-03 10:35:46,GLD,HEDGE_CHASE_SWEEP,BULLISH,,,,,412.88
2026-09-03 10:35:46,GLD,HEDGE_CHASE_SWEEP,BEARISH,,,,,412.88
2026-09-03 10:41:46,GLD,HEDGE_CHASE_SWEEP,BEARISH,,,,,412.29
2026-09-03 10:43:47,GLD,HEDGE_CHASE_SWEEP,BULLISH,,,,,412.24
2026-09-03 10:50:46,GLD,HEDGE_CHASE_SWEEP,BEARISH,,,,,411.63
2026-09-03 11:07:47,GLD,HEDGE_CHASE_SWEEP,BULLISH,,,,,411.77
2026-09-03 11:23:46,GLD,HEDGE_CHASE_SWEEP,BULLISH,,,,,411.83
2026-09-03 11:29:46,GLD,HEDGE_CHASE_SWEEP,BULLISH,,,,,411.83
2026-09-03 11:35:45,GLD,HEDGE_CHASE_SWEEP,BEARISH,,,,,411.66
2026-09-03 11:45:45,GLD,HEDGE_CHASE_SWEEP,BEARISH,,,,,411.49
2026-09-03 11:46:46,GLD,HEDGE_CHASE_SWEEP,BULLISH,,,,,411.63
2026-09-03 12:23:46,GLD,HEDGE_CHASE_SWEEP,BULLISH,,,,,411.71
2026-09-03 13:08:46,GLD,HEDGE_CHASE_SWEEP,BULLISH,,,,,411.26
2026-09-03 13:15:46,GLD,HEDGE_CHASE_SWEEP,BULLISH,,,,,411.21
2026-09-03 13:18:46,GLD,HEDGE_CHASE_SWEEP,BULLISH,,,,,411.22
2026-09-03 13:19:46,GLD,HEDGE_CHASE_SWEEP,BULLISH,,,,,411.24
2026-09-03 13:22:47,GLD,HEDGE_CHASE_SWEEP,BEARISH,,,,,411.32
2026-09-03 13:26:46,GLD,HEDGE_CHASE_SWEEP,BULLISH,,,,,411.02
2026-09-03 13:29:47,GLD,HEDGE_CHASE_SWEEP,BEARISH,,,,,410.78
2026-09-03 13:33:46,GLD,HEDGE_CHASE_SWEEP,BEARISH,,,,,410.49
2026-09-03 13:42:45,GLD,HEDGE_CHASE_SWEEP,BEARISH,,,,,410.91
2026-09-03 13:49:46,GLD,HEDGE_CHASE_SWEEP,BULLISH,,,,,410.56
2026-09-03 13:55:46,GLD,HEDGE_CHASE_SWEEP,BEARISH,,,,,410.26
2026-09-03 13:58:45,GLD,HEDGE_CHASE_SWEEP,BEARISH,,,,,410.21
2026-09-03 14:16:46,GLD,HEDGE_CHASE_SWEEP,BULLISH,,,,,410.18
2026-09-03 14:23:45,GLD,HEDGE_CHASE_SWEEP,BULLISH,,,,,410.18
2026-09-03 14:33:46,GLD,HEDGE_CHASE_SWEEP,BULLISH,,,,,410.24
2026-09-03 14:34:46,GLD,HEDGE_CHASE_SWEEP,BULLISH,,,,,410.19
2026-09-03 14:57:46,GLD,HEDGE_CHASE_SWEEP,BULLISH,,,,,410.49
