Time,Activo,Strike,Type,Contracts,Premium,Price,IV,Delta,Gamma,DealerState,SPOT,Side,Rel,Moneyness
2026-09-04 08:33:39,GLD,410.0,PUT_BLOCK_BUY,227,116905.0,5.15,41.22,-0.852,0.051048,LONG_GAMMA,405.2,BAP,ABOVE,4.8
2026-09-04 08:39:38,GLD,397.0,UNUSUAL_PUT_VOL,1178,8246.0,0.07,37.2,-0.039,0.020862,SHORT_GAMMA,404.03,UAP,BELOW,-7.03
2026-09-04 08:40:38,GLD,407.0,CALL_BLOCK_BUY,1208,71272.0,0.59,35.1,0.25,0.08339,LONG_GAMMA,404.39,BAC,ABOVE,2.61
2026-09-04 08:40:38,GLD,404.0,PUT_BLOCK_BUY,928,122960.0,1.32,34.39,-0.455,0.106096,LONG_GAMMA,404.39,BAP,ATM,-0.39
2026-09-04 08:40:38,GLD,397.0,UNUSUAL_PUT_VOL,3511,12288.0,0.04,34.32,-0.022,0.014219,LONG_GAMMA,404.39,UAP,BELOW,-7.39
2026-09-04 08:41:38,GLD,407.0,UNUSUAL_CALL_VOL,422,23421.0,0.55,34.08,0.244,0.084908,LONG_GAMMA,404.4,UAC,ABOVE,2.6
2026-09-04 08:41:38,GLD,397.0,UNUSUAL_PUT_VOL,1524,3810.0,0.03,32.69,-0.017,0.01203,LONG_GAMMA,404.4,UAP,BELOW,-7.4
2026-09-04 08:42:38,GLD,405.0,UNUSUAL_PUT_VOL,523,88387.0,1.69,36.73,-0.512,0.100084,LONG_GAMMA,404.85,UAP,ATM,0.15
2026-09-04 08:43:38,GLD,397.0,UNUSUAL_PUT_VOL,1279,1918.0,0.01,34.27,-0.01,0.007198,LONG_GAMMA,405.52,UAP,BELOW,-8.52
2026-09-04 08:44:38,GLD,397.0,UNUSUAL_PUT_VOL,4647,9294.0,0.02,35.39,-0.013,0.008852,LONG_GAMMA,405.39,UAP,BELOW,-8.39
2026-09-04 08:46:38,GLD,399.0,UNUSUAL_PUT_VOL,261,1566.0,0.06,34.41,-0.036,0.02142,SHORT_GAMMA,405.59,UAP,BELOW,-6.59
2026-09-04 08:47:40,GLD,410.0,PUT_BLOCK_SELL,200,82000.0,4.1,35.92,-0.829,0.065423,SHORT_GAMMA,406.26,SAP,ABOVE,3.74
