Time,Activo,Strike,Type,Contracts,Premium,Price,IV,Delta,Gamma,DealerState,SPOT,Side,Rel,Moneyness
2026-09-01 08:31:07,QQQ,716.0,PUT_BLOCK_BUY,617,558385.0,9.05,27.46,-0.953,0.018456,SHORT_GAMMA,707.03,BAP,ABOVE,8.97
2026-09-01 08:31:07,QQQ,715.0,PUT_BLOCK_SELL,1016,798068.0,7.86,0.1,-1.0,0.0,SHORT_GAMMA,707.03,SAP,ABOVE,7.97
2026-09-01 08:31:07,QQQ,707.0,UNUSUAL_PUT_VOL,1998,410589.0,2.05,26.62,-0.494,0.077917,SHORT_GAMMA,707.03,UAP,ATM,-0.03
2026-09-01 08:33:25,QQQ,717.0,PUT_BLOCK_BUY,870,930900.0,10.7,38.56,-0.918,0.020483,SHORT_GAMMA,706.57,BAP,ABOVE,10.43
2026-09-01 08:33:25,QQQ,715.0,PUT_BLOCK_BUY,859,725426.0,8.45,22.74,-0.972,0.014669,SHORT_GAMMA,706.57,BAP,ABOVE,8.43
2026-09-01 08:33:25,QQQ,711.0,UNUSUAL_CALL_VOL,2338,121576.0,0.52,25.51,0.186,0.054711,SHORT_GAMMA,706.57,UAC,ABOVE,4.43
2026-09-01 08:33:25,QQQ,708.0,UNUSUAL_CALL_VOL,1846,287976.0,1.56,28.07,0.399,0.071766,SHORT_GAMMA,706.57,UAC,ABOVE,1.43
2026-09-01 08:33:25,QQQ,707.0,CALL_BLOCK_SELL,3479,619262.0,1.78,25.34,0.468,0.081901,SHORT_GAMMA,706.57,SAC,ATM,0.43
2026-09-01 08:33:25,QQQ,707.0,PUT_BLOCK_BUY,2328,571524.0,2.46,28.77,-0.528,0.072192,SHORT_GAMMA,706.57,BAP,ATM,0.43
2026-09-01 08:33:25,QQQ,706.0,PUT_BLOCK_SELL,3467,646596.0,1.86,27.54,-0.453,0.075081,SHORT_GAMMA,706.57,SAP,ATM,-0.57
2026-09-01 08:33:25,QQQ,705.0,UNUSUAL_PUT_VOL,2996,417942.0,1.4,26.89,-0.377,0.073699,SHORT_GAMMA,706.57,UAP,BELOW,-1.57
2026-09-01 08:33:25,QQQ,704.0,UNUSUAL_PUT_VOL,1551,169059.0,1.09,27.49,-0.309,0.066911,SHORT_GAMMA,706.57,UAP,BELOW,-2.57
2026-09-01 08:33:25,QQQ,702.0,UNUSUAL_PUT_VOL,1695,113565.0,0.67,29.09,-0.203,0.050656,SHORT_GAMMA,706.57,UAP,BELOW,-4.57
2026-09-01 08:35:37,QQQ,718.0,UNUSUAL_CALL_VOL,3178,23835.0,0.08,28.04,0.032,0.013469,LONG_GAMMA,707.96,UAC,ABOVE,10.04
2026-09-01 08:35:37,QQQ,717.0,UNUSUAL_CALL_VOL,3317,31512.0,0.1,26.91,0.041,0.017202,LONG_GAMMA,707.96,UAC,ABOVE,9.04
2026-09-01 08:35:37,QQQ,717.0,PUT_BLOCK_SELL,925,848688.0,9.18,30.09,-0.939,0.020817,LONG_GAMMA,707.96,SAP,ABOVE,9.04
2026-09-01 08:35:37,QQQ,716.0,UNUSUAL_CALL_VOL,5557,80577.0,0.15,26.79,0.061,0.023407,LONG_GAMMA,707.96,UAC,ABOVE,8.04
2026-09-01 08:35:37,QQQ,715.0,UNUSUAL_CALL_VOL,2390,48995.0,0.21,26.27,0.083,0.030447,LONG_GAMMA,707.96,UAC,ABOVE,7.04
2026-09-01 08:35:37,QQQ,713.0,UNUSUAL_CALL_VOL,3589,134588.0,0.38,24.71,0.146,0.048468,LONG_GAMMA,707.96,UAC,ABOVE,5.04
2026-09-01 08:35:37,QQQ,712.0,UNUSUAL_CALL_VOL,2665,151905.0,0.57,25.07,0.203,0.058888,LONG_GAMMA,707.96,UAC,ABOVE,4.04
2026-09-01 08:35:37,QQQ,711.0,UNUSUAL_CALL_VOL,2783,221248.0,0.8,24.9,0.265,0.068743,LONG_GAMMA,707.96,UAC,ABOVE,3.04
2026-09-01 08:35:37,QQQ,710.0,CALL_BLOCK_BUY,6745,711598.0,1.06,24.32,0.334,0.078172,LONG_GAMMA,707.96,BAC,ABOVE,2.04
2026-09-01 08:35:37,QQQ,709.0,CALL_BLOCK_SELL,3614,549328.0,1.52,25.52,0.419,0.079978,LONG_GAMMA,707.96,SAC,ATM,1.04
2026-09-01 08:35:37,QQQ,708.0,CALL_BLOCK_BUY,9284,1861442.0,2.0,25.88,0.5,0.080517,LONG_GAMMA,707.96,BAC,ATM,0.04
2026-09-01 08:35:37,QQQ,708.0,UNUSUAL_PUT_VOL,1630,322740.0,1.98,25.32,-0.5,0.082298,LONG_GAMMA,707.96,UAP,ATM,0.04
2026-09-01 08:35:37,QQQ,707.0,CALL_BLOCK_BUY,7877,2016512.0,2.56,26.12,0.58,0.07818,LONG_GAMMA,707.96,BAC,ATM,-0.96
2026-09-01 08:35:37,QQQ,707.0,PUT_BLOCK_SELL,4859,784729.0,1.62,26.6,-0.422,0.076823,LONG_GAMMA,707.96,SAP,ATM,-0.96
2026-09-01 08:35:37,QQQ,706.0,CALL_BLOCK_SELL,2156,697466.0,3.24,26.98,0.651,0.071608,LONG_GAMMA,707.96,SAC,BELOW,-1.96
2026-09-01 08:35:37,QQQ,706.0,UNUSUAL_PUT_VOL,4074,509250.0,1.25,26.93,-0.348,0.071721,LONG_GAMMA,707.96,UAP,BELOW,-1.96
2026-09-01 08:35:37,QQQ,705.0,PUT_BLOCK_BUY,10632,1052568.0,0.99,27.83,-0.286,0.063807,LONG_GAMMA,707.96,BAP,BELOW,-2.96
2026-09-01 08:35:37,QQQ,704.0,UNUSUAL_PUT_VOL,2692,191132.0,0.71,27.52,-0.223,0.056612,LONG_GAMMA,707.96,UAP,BELOW,-3.96
2026-09-01 08:35:37,QQQ,703.0,UNUSUAL_PUT_VOL,1859,103175.0,0.56,28.46,-0.178,0.047848,LONG_GAMMA,707.96,UAP,BELOW,-4.96
2026-09-01 08:35:37,QQQ,702.0,UNUSUAL_PUT_VOL,3495,145042.0,0.41,28.96,-0.138,0.039795,LONG_GAMMA,707.96,UAP,BELOW,-5.96
