22350,06.00
22325,00.00
22300,23.00
22275,00.00
22250,05.00
22225,00.00
22200,43.00
22175,00.00
22150,47.00
22125,00.00
22100,81.00
22075,00.00
22050,17.00
22025,00.00
22000,1825.00
21975,00.00
21950,68.00
21925,00.00
21900,-27.00
21875,00.00
21850,-75.00
21825,00.00
21800,06.00
21775,00.00
21750,-10.00
21725,00.00
21700,57.00
21675,00.00
21650,47.00
21625,00.00
21600,-79.00
21575,00.00
21550,-66.00
21525,00.00
21500,110.00
21475,00.00
21450,-240.00
21425,00.00
21400,-86.00
21375,00.00
21350,-29.00
21325,00.00
21300,25.00
21275,00.00
21250,-09.00
21225,00.00
21200,-140.00
21175,00.00
21150,-08.00
21125,00.00
21100,-19.00
21075,00.00
21050,-23.00
