Time,Activo,Strike,Type,Contracts,Premium,Price,IV,Delta,Gamma,DealerState,SPOT,Side,Rel,Moneyness
2026-09-02 08:31:41,GLD,400.0,CALL_BLOCK_BUY,593,206067.0,3.47,28.71,0.493,0.044091,LONG_GAMMA,399.6,BAC,ATM,0.4
2026-09-02 08:33:41,GLD,400.0,CALL_BLOCK_SELL,698,265240.0,3.8,28.31,0.526,0.044561,LONG_GAMMA,400.34,SAC,ATM,-0.34
2026-09-02 08:38:41,GLD,390.0,PUT_BLOCK_SELL,3003,189189.0,0.63,29.75,-0.131,0.022696,LONG_GAMMA,400.14,SAP,BELOW,-10.14
2026-09-02 08:41:41,GLD,400.0,CALL_BLOCK_SELL,3083,1248615.0,4.05,28.94,0.54,0.043483,SHORT_GAMMA,400.67,SAC,BELOW,-0.67
2026-09-02 08:49:41,GLD,395.0,CALL_BLOCK_BUY,100,72750.0,7.28,29.27,0.742,0.035059,SHORT_GAMMA,400.7,BAC,BELOW,-5.7
2026-09-02 08:49:41,GLD,394.0,CALL_BLOCK_BUY,100,80500.0,8.05,29.52,0.774,0.032323,SHORT_GAMMA,400.7,BAC,BELOW,-6.7
2026-09-02 09:00:41,GLD,400.0,CALL_BLOCK_BUY,138,65895.0,4.78,29.22,0.592,0.042109,SHORT_GAMMA,401.91,BAC,BELOW,-1.91
2026-09-02 09:03:41,GLD,390.0,CALL_BLOCK_SELL,40,50500.0,12.62,32.98,0.883,0.018919,SHORT_GAMMA,401.92,SAC,BELOW,-11.92
2026-09-02 09:09:42,GLD,405.0,PUT_BLOCK_SELL,201,91455.0,4.55,27.65,-0.582,0.044704,SHORT_GAMMA,402.96,SAP,ABOVE,2.04
2026-09-02 09:11:42,GLD,418.0,UNUSUAL_CALL_VOL,300,10050.0,0.34,31.93,0.074,0.013964,SHORT_GAMMA,402.92,UAC,ABOVE,15.08
2026-09-02 09:20:42,GLD,400.0,PUT_BLOCK_SELL,1591,334110.0,2.1,27.0,-0.357,0.043815,SHORT_GAMMA,402.89,SAP,BELOW,-2.89
2026-09-02 09:40:42,GLD,396.0,UNUSUAL_PUT_VOL,294,34398.0,1.17,26.87,-0.233,0.036337,SHORT_GAMMA,401.87,UAP,BELOW,-5.87
2026-09-02 09:41:42,GLD,400.0,PUT_BLOCK_SELL,233,55570.0,2.38,26.73,-0.395,0.045919,SHORT_GAMMA,402.02,SAP,BELOW,-2.02
2026-09-02 09:41:42,GLD,396.0,UNUSUAL_PUT_VOL,406,47705.0,1.18,27.29,-0.231,0.035593,SHORT_GAMMA,402.02,UAP,BELOW,-6.02
2026-09-02 09:41:42,GLD,390.0,UNUSUAL_PUT_VOL,290,11020.0,0.38,29.28,-0.088,0.017359,SHORT_GAMMA,402.02,UAP,BELOW,-12.02
2026-09-02 09:43:42,GLD,400.0,PUT_BLOCK_SELL,401,94034.0,2.34,27.22,-0.385,0.044766,SHORT_GAMMA,402.27,SAP,BELOW,-2.27
2026-09-02 09:43:42,GLD,396.0,PUT_BLOCK_BUY,700,81200.0,1.16,27.74,-0.226,0.034556,SHORT_GAMMA,402.27,BAP,BELOW,-6.27
2026-09-02 09:43:42,GLD,390.0,UNUSUAL_PUT_VOL,503,18611.0,0.37,29.53,-0.085,0.016833,SHORT_GAMMA,402.27,UAP,BELOW,-12.27
2026-09-02 10:15:42,GLD,405.0,CALL_BLOCK_SELL,470,83425.0,1.77,27.33,0.324,0.042263,SHORT_GAMMA,400.87,SAC,ABOVE,4.13
2026-09-02 10:16:42,GLD,405.0,CALL_BLOCK_SELL,655,118555.0,1.81,27.44,0.327,0.042285,SHORT_GAMMA,400.94,SAC,ABOVE,4.06
2026-09-02 10:46:51,GLD,395.0,CALL_BLOCK_SELL,180,126000.0,7.0,26.84,0.764,0.037072,SHORT_GAMMA,400.73,SAC,BELOW,-5.73
2026-09-02 10:46:51,GLD,390.0,CALL_BLOCK_SELL,180,202950.0,11.28,28.46,0.896,0.020485,SHORT_GAMMA,400.73,SAC,BELOW,-10.73
2026-09-02 11:12:42,GLD,400.0,CALL_BLOCK_SELL,200,77000.0,3.85,26.72,0.557,0.047942,SHORT_GAMMA,400.96,SAC,BELOW,-0.96
2026-09-02 11:20:19,GLD,400.0,CALL_BLOCK_BUY,192,72000.0,3.75,26.35,0.553,0.048748,SHORT_GAMMA,400.87,BAC,BELOW,-0.87
2026-09-02 11:20:19,GLD,395.0,CALL_BLOCK_BUY,179,127090.0,7.1,26.88,0.77,0.036662,SHORT_GAMMA,400.87,BAC,BELOW,-5.87
2026-09-02 12:48:59,GLD,408.0,CALL_BLOCK_BUY,515,58195.0,1.13,28.0,0.23,0.035723,SHORT_GAMMA,401.46,BAC,ABOVE,6.54
2026-09-02 13:54:36,GLD,390.0,PUT_BLOCK_SELL,4329,175324.0,0.41,29.63,-0.095,0.019005,SHORT_GAMMA,401.28,SAP,BELOW,-11.28
2026-09-02 13:57:24,GLD,390.0,UNUSUAL_PUT_VOL,679,26481.0,0.39,29.42,-0.093,0.01879,SHORT_GAMMA,401.32,UAP,BELOW,-11.32
2026-09-02 14:11:42,GLD,382.0,UNUSUAL_PUT_VOL,1237,15462.0,0.12,35.85,-0.029,0.006217,SHORT_GAMMA,401.56,UAP,BELOW,-19.56
2026-09-02 14:12:42,GLD,403.0,CALL_BLOCK_SELL,405,113197.0,2.79,27.54,0.453,0.047972,SHORT_GAMMA,401.82,SAC,ABOVE,1.18
2026-09-02 14:13:42,GLD,382.0,UNUSUAL_PUT_VOL,763,8393.0,0.11,35.38,-0.026,0.005776,SHORT_GAMMA,401.77,UAP,BELOW,-19.77
2026-09-02 14:47:55,GLD,408.0,CALL_BLOCK_BUY,468,67860.0,1.45,29.68,0.27,0.037336,SHORT_GAMMA,402.32,BAC,ABOVE,5.68
2026-09-02 14:59:03,GLD,408.0,CALL_BLOCK_SELL,520,77220.0,1.48,29.46,0.277,0.038127,SHORT_GAMMA,402.55,SAC,ABOVE,5.45
2026-09-02 15:04:31,GLD,386.0,UNUSUAL_PUT_VOL,301,4816.0,0.16,33.11,-0.039,0.008616,SHORT_GAMMA,402.75,UAP,BELOW,-16.75
2026-09-02 15:10:05,GLD,386.0,UNUSUAL_PUT_VOL,500,8500.0,0.17,33.21,-0.041,0.008968,SHORT_GAMMA,402.55,UAP,BELOW,-16.55
