Time,Activo,SPOT,absorption_score,exhaustion_score,failed_squeeze_flag,bullish_absorption,bearish_absorption,dealer_absorption
2026-09-01 17:50:38,RTY,2924.7,0.0,0.0,0,0,0,0
2026-09-01 17:51:33,RTY,2924.9,0.0,0.0,0,0,0,0
2026-09-01 17:52:41,RTY,2924.9,0.0,0.0,0,0,0,0
2026-09-01 17:53:34,RTY,2924.8,0.0,0.0,0,0,0,0
2026-09-01 17:54:37,RTY,2924.6,0.0,0.0,0,0,0,0
2026-09-01 17:55:35,RTY,2924.7,0.0,0.0,0,0,0,0
2026-09-01 17:56:45,RTY,2924.4,0.0,0.0,0,0,0,0
2026-09-01 17:57:35,RTY,2924.5,0.0,0.0,0,0,0,0
2026-09-01 17:58:34,RTY,2924.5,0.0,0.0,0,0,0,0
2026-09-01 17:59:32,RTY,2924.7,0.0,0.0,0,0,0,0
2026-09-01 18:00:33,RTY,2924.8,0.0,0.0,0,0,0,0
2026-09-01 18:01:31,RTY,2924.8,0.0,0.0,0,0,0,0
2026-09-01 18:02:31,RTY,2924.5,0.0,0.0,0,0,0,0
2026-09-01 18:03:31,RTY,2924.6,0.0,0.0,0,0,0,0
2026-09-01 18:04:31,RTY,2924.7,0.0,0.0,0,0,0,0
2026-09-01 18:05:31,RTY,2924.7,0.0,0.0,0,0,0,0
2026-09-01 18:06:31,RTY,2924.7,0.0,0.0,0,0,0,0
2026-09-01 18:07:31,RTY,2924.6,0.0,0.0,0,0,0,0
2026-09-01 18:08:31,RTY,2924.7,0.0,0.0,0,0,0,0
2026-09-01 18:09:32,RTY,2924.8,0.0,0.0,0,0,0,0
2026-09-01 18:10:32,RTY,2924.9,0.0,0.0,0,0,0,0
2026-09-01 18:11:31,RTY,2924.8,0.0,0.0,0,0,0,0
2026-09-01 18:12:31,RTY,2924.8,0.0,0.0,0,0,0,0
2026-09-01 18:13:32,RTY,2924.8,0.0,0.0,0,0,0,0
2026-09-01 18:14:32,RTY,2924.8,0.0,0.0,0,0,0,0
2026-09-01 18:15:32,RTY,2924.8,0.0,0.0,0,0,0,0
2026-09-01 18:16:32,RTY,2924.8,0.0,0.0,0,0,0,0
