Time,MAXGEX,MINGEX,MAXVEX,MINVEX,MAXDEX,MINDEX,ZERO,BAC,SAC,BAP,SAP,MAXCP,MINCP,LONGGAMMA,SHORTGAMMA,LONGCALLS,SHORTCALLS,LONGPUTS,SHORTPUTS,INV_BAC,INV_SAC,INV_BAP,INV_SAP,NET_CALL_FLOW,NET_PUT_FLOW,ZERO_OI,SPOT,VANNA_ZERO,CHARM_ZERO,HEDGE_ZERO
2026-09-01 17:50:00,,7550.0,,7600.0,7515.0,7700.0,7640.91,,7615.0,,7615.0,7700.0,7600.0,7485.0,7650.0,7835.0,7650.0,7485.0,7630.0,13574.0,199097.0,35310.0,200740.0,-185523.0,-165430.0,7669.69,7631.47,7633.11,7630.69,7669.84
2026-09-01 17:51:00,,7550.0,,7600.0,7515.0,7700.0,7640.92,,,,,7700.0,7600.0,7485.0,7650.0,7835.0,7650.0,7485.0,7630.0,13574.0,199097.0,35310.0,200740.0,-185523.0,-165430.0,7669.69,7631.47,7633.11,7630.69,7669.83
2026-09-01 17:52:00,,7550.0,,7600.0,7515.0,7700.0,7640.92,,,,,7700.0,7600.0,7485.0,7650.0,7835.0,7650.0,7485.0,7630.0,13574.0,199097.0,35310.0,200740.0,-185523.0,-165430.0,7669.69,7631.47,7633.1,7630.69,7669.83
2026-09-01 17:53:00,,7550.0,,7600.0,7515.0,7700.0,7640.92,,,,,7700.0,7600.0,7485.0,7650.0,7835.0,7650.0,7485.0,7630.0,13574.0,199097.0,35310.0,200740.0,-185523.0,-165430.0,7669.69,7631.47,7633.1,7630.69,7669.83
2026-09-01 17:54:00,,7550.0,,7600.0,7515.0,7700.0,7640.92,,,,,7700.0,7600.0,7485.0,7650.0,7835.0,7650.0,7485.0,7630.0,13574.0,199097.0,35310.0,200740.0,-185523.0,-165430.0,7669.69,7631.47,7633.1,7630.7,7669.83
2026-09-01 17:55:00,,7550.0,,7600.0,7515.0,7700.0,7640.91,,,,,7700.0,7600.0,7485.0,7650.0,7835.0,7650.0,7485.0,7630.0,13574.0,199097.0,35310.0,200740.0,-185523.0,-165430.0,7669.69,7631.47,7633.1,7630.7,7669.83
2026-09-01 17:56:00,,7550.0,,7600.0,7515.0,7700.0,7640.91,,,,,7700.0,7600.0,7485.0,7650.0,7835.0,7650.0,7485.0,7630.0,13574.0,199097.0,35310.0,200740.0,-185523.0,-165430.0,7669.68,7631.47,7633.1,7630.7,7669.83
2026-09-01 17:57:00,,7550.0,,7600.0,7515.0,7700.0,7640.93,,,,,7700.0,7600.0,7485.0,7650.0,7835.0,7650.0,7485.0,7630.0,13574.0,199097.0,35310.0,200740.0,-185523.0,-165430.0,7669.69,7631.47,7633.1,7630.7,7669.83
2026-09-01 17:58:00,,7550.0,,7600.0,7515.0,7700.0,7640.92,,,,,7700.0,7600.0,7485.0,7650.0,7835.0,7650.0,7485.0,7630.0,13574.0,199097.0,35310.0,200740.0,-185523.0,-165430.0,7669.69,7631.47,7633.1,7630.7,7669.83
2026-09-01 17:59:00,,7550.0,,7600.0,7515.0,7700.0,7640.92,,,,,7700.0,7600.0,7485.0,7650.0,7835.0,7650.0,7485.0,7630.0,13574.0,199097.0,35310.0,200740.0,-185523.0,-165430.0,7669.68,7631.47,7633.1,7630.7,7669.83
2026-09-01 18:00:00,,7550.0,,7600.0,7515.0,7700.0,7640.92,,,,,7700.0,7600.0,7485.0,7650.0,7835.0,7650.0,7485.0,7630.0,13574.0,199097.0,35310.0,200740.0,-185523.0,-165430.0,7669.68,7631.47,7633.1,7630.7,7669.83
2026-09-01 18:01:00,,7550.0,,7600.0,7515.0,7700.0,7640.92,,,,,7700.0,7600.0,7485.0,7650.0,7835.0,7650.0,7485.0,7630.0,13574.0,199097.0,35310.0,200740.0,-185523.0,-165430.0,7669.68,7631.47,7633.1,7630.7,7669.83
2026-09-01 18:02:00,,7550.0,,7600.0,7515.0,7700.0,7640.91,,,,,7700.0,7600.0,7485.0,7650.0,7835.0,7650.0,7485.0,7630.0,13574.0,199097.0,35310.0,200740.0,-185523.0,-165430.0,7669.68,7631.47,7633.1,7630.71,7669.82
2026-09-01 18:03:00,,7550.0,,7600.0,7515.0,7700.0,7640.91,,,,,7700.0,7600.0,7485.0,7650.0,7835.0,7650.0,7485.0,7630.0,13574.0,199097.0,35310.0,200740.0,-185523.0,-165430.0,7669.68,7631.47,7633.1,7630.71,7669.82
2026-09-01 18:04:00,,7550.0,,7600.0,7515.0,7700.0,7640.93,,,,,7700.0,7600.0,7485.0,7650.0,7835.0,7650.0,7485.0,7630.0,13574.0,199097.0,35310.0,200740.0,-185523.0,-165430.0,7669.68,7631.47,7633.1,7630.71,7669.83
2026-09-01 18:05:00,,7550.0,,7600.0,7515.0,7700.0,7640.92,,,,,7700.0,7600.0,7485.0,7650.0,7835.0,7650.0,7485.0,7630.0,13574.0,199097.0,35310.0,200740.0,-185523.0,-165430.0,7669.68,7631.47,7633.1,7630.71,7669.82
2026-09-01 18:06:00,,7550.0,,7600.0,7515.0,7700.0,7640.92,,,,,7700.0,7600.0,7485.0,7650.0,7835.0,7650.0,7485.0,7630.0,13574.0,199097.0,35310.0,200740.0,-185523.0,-165430.0,7669.68,7631.47,7633.09,7630.71,7669.82
2026-09-01 18:07:00,,7550.0,,7600.0,7515.0,7700.0,7640.92,,,,,7700.0,7600.0,7485.0,7650.0,7835.0,7650.0,7485.0,7630.0,13574.0,199097.0,35310.0,200740.0,-185523.0,-165430.0,7669.68,7631.47,7633.09,7630.71,7669.82
2026-09-01 18:08:00,,7550.0,,7600.0,7515.0,7700.0,7640.92,,,,,7700.0,7600.0,7485.0,7650.0,7835.0,7650.0,7485.0,7630.0,13574.0,199097.0,35310.0,200740.0,-185523.0,-165430.0,7669.68,7631.47,7633.09,7630.71,7669.82
2026-09-01 18:09:00,,7550.0,,7600.0,7515.0,7700.0,7640.93,,,,,7700.0,7600.0,7485.0,7650.0,7835.0,7650.0,7485.0,7630.0,13574.0,199097.0,35310.0,200740.0,-185523.0,-165430.0,7669.68,7631.47,7633.09,7630.72,7669.82
2026-09-01 18:10:00,,7550.0,,7600.0,7515.0,7700.0,7640.93,,,,,7700.0,7600.0,7485.0,7650.0,7835.0,7650.0,7485.0,7630.0,13574.0,199097.0,35310.0,200740.0,-185523.0,-165430.0,7669.67,7631.47,7633.09,7630.72,7669.82
2026-09-01 18:11:00,,7550.0,,7600.0,7515.0,7700.0,7640.93,,,,,7700.0,7600.0,7485.0,7650.0,7835.0,7650.0,7485.0,7630.0,13574.0,199097.0,35310.0,200740.0,-185523.0,-165430.0,7669.67,7631.47,7633.09,7630.72,7669.82
2026-09-01 18:12:00,,7550.0,,7600.0,7515.0,7700.0,7640.92,,,,,7700.0,7600.0,7485.0,7650.0,7835.0,7650.0,7485.0,7630.0,13574.0,199097.0,35310.0,200740.0,-185523.0,-165430.0,7669.68,7631.47,7633.09,7630.72,7669.82
2026-09-01 18:13:00,,7550.0,,7600.0,7515.0,7700.0,7640.92,,,,,7700.0,7600.0,7485.0,7650.0,7835.0,7650.0,7485.0,7630.0,13574.0,199097.0,35310.0,200740.0,-185523.0,-165430.0,7669.67,7631.47,7633.09,7630.72,7669.82
2026-09-01 18:14:00,,7550.0,,7600.0,7515.0,7700.0,7640.94,,,,,7700.0,7600.0,7485.0,7650.0,7835.0,7650.0,7485.0,7630.0,13574.0,199097.0,35310.0,200740.0,-185523.0,-165430.0,7669.67,7631.47,7633.09,7630.72,7669.82
2026-09-01 18:15:00,,7550.0,,7600.0,7515.0,7700.0,7640.94,,,,,7700.0,7600.0,7485.0,7650.0,7835.0,7650.0,7485.0,7630.0,13574.0,199097.0,35310.0,200740.0,-185523.0,-165430.0,7669.67,7631.47,7633.09,7630.72,7669.82
2026-09-01 18:16:00,,7550.0,,7600.0,7515.0,7700.0,7640.93,,,,,7700.0,7600.0,7485.0,7650.0,7835.0,7650.0,7485.0,7630.0,13574.0,199097.0,35310.0,200740.0,-185523.0,-165430.0,7669.67,7631.47,7633.09,7630.72,7669.81
2026-09-01 18:17:00,,7550.0,,7600.0,7515.0,7700.0,7640.93,,,,,7700.0,7600.0,7485.0,7650.0,7835.0,7650.0,7485.0,7630.0,13574.0,199097.0,35310.0,200740.0,-185523.0,-165430.0,7669.67,7631.47,7633.09,7630.73,7669.81
2026-09-01 18:18:00,,7550.0,,7600.0,7515.0,7700.0,7640.93,,,,,7700.0,7600.0,7485.0,7650.0,7835.0,7650.0,7485.0,7630.0,13574.0,199097.0,35310.0,200740.0,-185523.0,-165430.0,7669.67,7631.47,7633.09,7630.73,7669.81
2026-09-01 18:19:00,,7550.0,,7600.0,7515.0,7700.0,7640.94,,,,,7700.0,7600.0,7485.0,7650.0,7835.0,7650.0,7485.0,7630.0,13574.0,199097.0,35310.0,200740.0,-185523.0,-165430.0,7669.67,7631.47,7633.09,7630.73,7669.82
2026-09-01 18:20:00,,7550.0,,7600.0,7515.0,7700.0,7640.94,,,,,7700.0,7600.0,7485.0,7650.0,7835.0,7650.0,7485.0,7630.0,13574.0,199097.0,35310.0,200740.0,-185523.0,-165430.0,7669.67,7631.47,7633.09,7630.73,7669.81
2026-09-01 18:21:00,,7550.0,,7600.0,7515.0,7700.0,7640.95,,,,,7700.0,7600.0,7485.0,7650.0,7835.0,7650.0,7485.0,7630.0,13574.0,199097.0,35310.0,200740.0,-185523.0,-165430.0,7669.67,7631.47,7633.08,7630.73,7669.81
2026-09-01 18:22:00,,7550.0,,7600.0,7515.0,7700.0,7640.95,,,,,7700.0,7600.0,7485.0,7650.0,7835.0,7650.0,7485.0,7630.0,13574.0,199097.0,35310.0,200740.0,-185523.0,-165430.0,7669.67,7631.47,7633.08,7630.73,7669.81
2026-09-01 18:23:00,,7550.0,,7600.0,7515.0,7700.0,7640.95,,,,,7700.0,7600.0,7485.0,7650.0,7835.0,7650.0,7485.0,7630.0,13574.0,199097.0,35310.0,200740.0,-185523.0,-165430.0,7669.66,7631.47,7633.08,7630.73,7669.81
2026-09-01 18:24:00,,7550.0,,7600.0,7515.0,7700.0,7640.95,,,,,7700.0,7600.0,7485.0,7650.0,7835.0,7650.0,7485.0,7630.0,13574.0,199097.0,35310.0,200740.0,-185523.0,-165430.0,7669.66,7631.47,7633.08,7630.74,7669.81
2026-09-01 18:25:00,,7550.0,,7600.0,7515.0,7700.0,7640.94,,,,,7700.0,7600.0,7485.0,7650.0,7835.0,7650.0,7485.0,7630.0,13574.0,199097.0,35310.0,200740.0,-185523.0,-165430.0,7669.66,7631.47,7633.08,7630.74,7669.81
2026-09-01 18:26:00,,7550.0,,7600.0,7515.0,7700.0,7640.94,,,,,7700.0,7600.0,7485.0,7650.0,7835.0,7650.0,7485.0,7630.0,13574.0,199097.0,35310.0,200740.0,-185523.0,-165430.0,7669.66,7631.47,7633.08,7630.74,7669.8
2026-09-01 18:27:00,,7550.0,,7600.0,7515.0,7700.0,7640.96,,,,,7700.0,7600.0,7485.0,7650.0,7835.0,7650.0,7485.0,7630.0,13574.0,199097.0,35310.0,200740.0,-185523.0,-165430.0,7669.66,7631.47,7633.08,7630.74,7669.81
