strike,oi_c,oi_p,vol_c,vol_p,oi_net,vol_net,gex,vex,dex,inv_gex,inv_vex_call,inv_vex_put,inv_net
428.0,318.0,171.0,167.0,1.0,147.0,166.0,25612.96098157994,108404.4074157998,-15717.998336100425,0.0,0.0,0.0,0.0
427.0,4379.0,137.0,455.0,1.0,4242.0,454.0,3042837.2121129306,332711.4956631934,-3312.4577672623586,-57.956245406401436,-57.11720771745193,-0.8390376889495066,-118.0
426.0,683.0,29.0,4.0,1.0,654.0,3.0,511189.74440526153,2018.4270926871723,-1160.9639763651082,-0.9209927501243591,0.0,-0.9209927501243591,1.0
425.0,14058.0,1371.0,84.0,11.0,12687.0,73.0,10570280.596277768,59186.29051720138,-91982.11874127797,-0.9441688023834742,0.0,-0.9441688023834741,1.0
424.0,1260.0,311.0,21.0,0.0,949.0,21.0,788852.2278728872,20731.27915178055,-25619.064595205225,1.2441736155118095,1.2441736155118095,0.0,2.0
423.0,4376.0,911.0,125.0,4.0,3465.0,121.0,3744119.9443590804,139381.53955086437,-70754.56406330477,-37.7776354118222,-34.50524055173137,-3.2723948600908366,-54.0
422.0,928.0,569.0,118.0,1.0,359.0,117.0,249123.07147229355,149211.6643247826,-49808.04346539017,-64.58952524139282,-65.17587383535376,0.5863485939609279,-99.0
421.0,585.0,76.0,347.0,2.0,509.0,345.0,710858.505442529,495545.5886853768,-4625.797296779,-72.23233749186107,-72.23233749186107,0.0,-148.0
420.0,11285.0,12163.0,573.0,27.0,-878.0,546.0,-5639232.979689405,870539.6611590442,-1073394.3350195081,-55.44512385050865,-56.82439640297608,1.3792725524674143,-38.0
419.0,192.0,78.0,36.0,2.0,114.0,34.0,199042.40465168015,63882.45814969885,-6078.529133803551,-4.266976417275735,-5.304231700614601,1.0372552833388649,-6.0
418.0,529.0,127.0,545.0,33.0,402.0,512.0,804906.591490038,1068990.3386059606,-7999.888453750418,516.446834155056,548.9953955878298,-32.54856143277385,442.0
417.0,174.0,475.0,45.0,6.0,-301.0,39.0,-783952.9778615241,93683.59717111853,-41952.85931454138,-27.397961778349792,-19.37825192286829,-8.019709855481505,-10.0
416.0,2954.0,2452.0,133.0,10.0,502.0,123.0,997354.3385547377,331242.090631716,-194575.4172900202,-15.988051209691122,-5.9756530420233815,-10.012398167667742,1.0
415.0,3901.0,5494.0,983.0,75.0,-1593.0,908.0,-5386327.033359652,2812248.4122781227,-444346.4536190593,-275.0092484670223,-212.15360981848914,-62.8556386485332,-85.0
414.0,861.0,221.0,146.0,11.0,640.0,135.0,2213327.3095522663,469580.2339433142,-8705.550351240068,42.99726525118538,49.66266370858392,-6.6653984573985525,25.0
413.0,707.0,328.0,237.0,8.0,379.0,229.0,1469060.9778797487,894258.3080673846,-17800.679440607713,193.5813052590744,199.27385673331673,-5.692551474242308,87.0
412.0,1344.0,251.0,606.0,24.0,1093.0,582.0,4768925.046546031,2537583.3035730454,885.9232460627624,-65.86554804017476,-51.177606135303904,-14.687941904870911,-15.0
411.0,415.0,331.0,152.0,7.0,84.0,145.0,429624.6411306855,701326.5086019954,-18725.690618918812,9.785987119182323,11.041984978317657,-1.2559978591353236,2.0
410.0,24609.0,1008.0,2303.0,104.0,23601.0,2199.0,125560981.51528348,11700119.658368189,449063.3292641609,-387.68253160149743,-295.410286079109,-92.27224552238813,-81.0
409.0,272.0,1012.0,205.0,17.0,-740.0,188.0,-4154413.682161732,1093323.437878292,-68717.81097041548,-71.46082705851819,-72.91849661984656,1.4576695613283626,-23.0
408.0,3333.0,384.0,2822.0,52.0,2949.0,2770.0,18521825.56807199,17347080.2599281,66069.53666838357,826.5476703017321,984.1760491493851,-157.6283788476533,357.0
407.0,387.0,2386.0,575.0,146.0,-1999.0,429.0,-12669261.314641127,2921560.4856818803,-148078.631661917,25.646431491286194,36.89664874548657,-11.250217254200436,13.0
406.0,1082.0,1704.0,523.0,25.0,-622.0,498.0,-4037564.1269235583,3536666.6510160607,-69749.13358750156,-184.68544155361246,-195.60620070311677,10.920759149504285,-49.0
405.0,8554.0,1822.0,3197.0,422.0,6732.0,2775.0,50384023.07227384,20682420.050400577,235005.2578684009,-3286.5422893783716,-2263.98445969118,-1022.5578296871927,-297.0
404.0,932.0,5778.0,745.0,57.0,-4846.0,688.0,-34703838.74411766,5270409.285658345,-275954.67792295973,718.1744698918649,724.138980876915,-5.964510985049969,164.0
403.0,534.0,541.0,1510.0,65.0,-7.0,1445.0,124058.68410300175,11226282.394699857,-941.5074672455546,351.41136694679835,470.70969849958647,-119.29833155278837,146.0
402.0,373.0,1117.0,683.0,185.0,-744.0,498.0,-5407604.757000318,3872179.662157324,-31104.1361615646,-203.29551614531283,37.924828709563826,-241.22034485487683,59.0
401.0,467.0,565.0,509.0,393.0,-98.0,116.0,-583077.3604558392,983048.2048262795,4116.032307514143,-951.2955442039611,-1155.136963245859,203.84141904189767,-301.0
400.0,5539.0,3378.0,6396.0,3703.0,2161.0,2693.0,16595507.16129151,20555678.255773824,227014.89939884865,-24492.69967230614,-14069.53436648762,-10423.165305818515,-880.0
399.0,228.0,385.0,144.0,185.0,-157.0,-41.0,-1004695.0893378968,-242139.77771557064,2961.6968580924577,-35.98160534496026,48.08862916372959,-84.07023450868985,25.0
398.0,251.0,620.0,49.0,222.0,-369.0,-173.0,-2305227.911011638,-1092744.436870426,464.68304135065637,258.6579966693198,18.79189878348926,239.86609788583053,-52.0
397.0,189.0,770.0,46.0,222.0,-581.0,-176.0,-3367400.1464630645,-1022245.4461941628,-4855.398289641875,-413.9124714624015,-34.46713713789157,-379.44533432450993,88.0
396.0,50.0,2201.0,56.0,1551.0,-2151.0,-1495.0,-11611412.091717388,-8068090.8956981115,-42952.567631285885,4093.780741911276,81.95658783952004,4011.8241540717563,-1121.0
395.0,194.0,1442.0,545.0,544.0,-1248.0,1.0,-6091246.79678473,27185.338089492903,-10018.26904636607,205.0787744502586,536.0586595542696,-330.97988510401103,249.0
394.0,57.0,2884.0,116.0,64.0,-2827.0,52.0,-12344099.284758173,224547.07394059314,-39615.73536901536,322.9839223537252,322.68096504858113,0.30295730514403374,99.0
393.0,793.0,789.0,9.0,265.0,4.0,-256.0,-52128.686010798774,-990200.2145349107,59830.73270556954,-50.76206084255557,0.8197131353061451,-51.5817739778617,25.0
392.0,57.0,2658.0,10.0,132.0,-2601.0,-122.0,-8802216.135304013,-414144.41071397194,-23756.603632868166,2.282984980968422,-0.025334259936034442,2.3083192409044386,-1.0
391.0,898.0,790.0,2.0,71.0,108.0,-69.0,167191.74505243983,-203405.73860349314,75608.10954116116,14.974353774878324,-1.8635538618153555,16.83790763669367,-8.0
390.0,679.0,7915.0,265.0,9900.0,-7236.0,-9635.0,-18947000.159523994,-25048606.555489257,-36.90487529767097,-16307.65600033753,-409.4291312071715,-15898.226869130358,7604.0
389.0,169.0,193.0,0.0,131.0,-24.0,-131.0,-73490.76400379337,-289522.83724610513,14657.514908224863,13.73532198471473,0.0,13.73532198471473,-8.0
388.0,112.0,1682.0,11.0,52.0,-1570.0,-41.0,-3002908.0125882723,-79044.87045507677,1297.8306590250695,8.347610965356928,-13.63371603254273,21.98132699789966,-24.0
387.0,104.0,1599.0,3.0,41.0,-1495.0,-38.0,-2486536.6761062443,-63199.89051464714,2191.237536020114,19.13173860721963,4.927032788688147,14.204705818531487,-6.0
386.0,25.0,2188.0,5.0,888.0,-2163.0,-883.0,-3115804.9793628035,-1271173.898532087,-6590.463236850469,694.6290422562708,5.445025211486827,689.184017044784,-777.0
385.0,329.0,1623.0,31.0,1127.0,-1294.0,-1096.0,-1679755.4321811877,-1353527.5981641926,26580.703147854125,-719.2260330424317,5.106564108085363,-724.3325971505171,903.0
384.0,127.0,206.0,0.0,282.0,-79.0,-282.0,-96043.34400166066,-304212.1944379434,11738.50459386542,69.12323830746533,0.0,69.12323830746533,-86.0
383.0,57.0,1623.0,0.0,185.0,-1566.0,-185.0,-1461275.2804098504,-170921.87815868115,1448.2849343777737,23.464078942511563,0.0,23.464078942511563,-36.0
382.0,91.0,2466.0,1.0,2223.0,-2375.0,-2222.0,-1846019.658319241,-1724928.0283241898,3722.0069793330404,390.09368974283706,-1.0084686325530139,391.10215837539005,-577.0
