strike,oi_c,oi_p,vol_c,vol_p,oi_net,vol_net,gex,vex,dex,inv_gex,inv_vex_call,inv_vex_put,inv_net
103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101.0,1.0,0.0,0.0,0.0,1.0,0.0,9.771254339410758,0.0,0.2865750286020652,0.0,0.0,0.0,0.0
100.0,5849.0,0.0,325.0,0.0,5849.0,325.0,61997.960135171925,3444.9199938332836,1747.256772634837,51.16302360412354,51.16302360412354,0.0,325.0
99.0,823.0,0.0,0.0,0.0,823.0,0.0,9503.644732339926,0.0,256.6876941330898,0.0,0.0,0.0,0.0
98.0,6961.0,0.0,0.0,0.0,6961.0,0.0,88211.88209983005,0.0,2278.168270359961,0.0,0.0,0.0,0.0
97.0,2203.0,0.0,0.0,0.0,2203.0,0.0,30786.42528933748,0.0,757.592891443806,0.0,0.0,0.0,0.0
96.0,2019.0,0.0,0.0,0.0,2019.0,0.0,31337.471035526767,0.0,732.1649782551527,0.0,0.0,0.0,0.0
95.0,1676.0,0.0,0.0,0.0,1676.0,0.0,29177.531640700603,0.0,644.8989841887422,0.0,0.0,0.0,0.0
94.0,19763.0,0.0,0.0,0.0,19763.0,0.0,388878.6361930453,0.0,8088.421034700926,0.0,0.0,0.0,0.0
93.0,10425.0,6.0,0.0,0.0,10419.0,0.0,234514.11647236368,0.0,4001.459955353495,0.0,0.0,0.0,0.0
92.0,36426.0,20.0,1.0,0.0,36406.0,1.0,949630.564878246,26.130142915543814,15316.090602762484,0.38872595422325895,0.38872595422325895,0.0,1.0
91.0,20878.0,0.0,0.0,0.0,20878.0,0.0,644240.2995129424,0.0,10771.52749740836,0.0,0.0,0.0,0.0
90.0,24343.0,1.0,9.0,0.0,24342.0,9.0,904110.0338040845,334.3181555471363,13721.48235847923,4.977791200003139,4.977791200003139,0.0,9.0
89.0,44837.0,31.0,7.0,0.0,44806.0,7.0,2051877.8281790817,321.1842954969114,25427.059763663612,4.780166641271652,4.780166641271652,0.0,7.0
88.0,24678.0,1021.0,13.0,3169.0,23657.0,-3156.0,1231764.8707524175,-674624.1900541174,-78823.80150700142,10469.76507248694,11.380569437220016,10458.38450304972,-3156.0
87.0,45804.0,18.0,19.0,0.0,45786.0,19.0,3604177.712162397,1497.0706631447545,36801.63091166673,22.306368291625553,22.306368291625553,0.0,19.0
86.0,80784.0,1091.0,633.0,3420.0,79693.0,-2787.0,8745916.85840105,-1159901.7425650135,-19239.83120877307,20025.686491538752,1066.545546414701,18959.14094512405,-2787.0
85.0,67390.0,12508.0,1963.0,7342.0,54882.0,-5379.0,5689889.710156493,-3458669.798680342,-1056542.8815737779,63682.531160141196,5301.362193249759,58381.16896689143,-5379.0
84.0,38696.0,38245.0,1327.0,1347.0,451.0,-20.0,-10102592.089229781,-376262.76581612567,-3275996.2687658356,11330.644503884005,11330.644503884007,0.0,1327.0
83.0,36567.0,58950.0,26352.0,847.0,-22383.0,25505.0,-40582662.13719473,47383343.27873469,-3786736.7710542255,-710256.5352604515,-733294.9012999121,23038.36603946066,-27199.0
82.0,5645.0,38782.0,11494.0,9334.0,-33137.0,2160.0,-81387681.62443484,5402619.7496124925,-1392632.7658536332,761151.3704585434,425073.59939995693,336077.7710585865,2160.0
81.0,606.0,67616.0,392.0,14263.0,-67010.0,-13871.0,-93297522.45421962,-19312425.535632864,-1059570.0969248794,-283948.71167297784,8029.854473946302,-291978.56614692416,14655.0
80.0,1947.0,70649.0,146.0,1603.0,-68702.0,-1457.0,-40489423.181357294,-862032.1590456815,-273591.32758316054,13906.095492406535,0.0,13906.095492406535,-1603.0
79.0,300.0,14131.0,7.0,412.0,-13831.0,-405.0,-3097601.0659861425,-90890.65871846376,-3679.709743371114,-1406.620632445633,-30.970838151397263,-1375.6497942942358,405.0
78.0,397.0,3545.0,354.0,1391.0,-3148.0,-1037.0,-286198.6768595193,-112299.67828253638,36977.13501508747,-1660.3069361030086,0.0,-1660.3069361030086,1037.0
77.0,49.0,10453.0,2.0,349.0,-10404.0,-347.0,-596941.7429683587,-19930.4188554441,-1890.0981041099826,-294.8052289388897,0.0,-294.8052289388897,347.0
76.0,43.0,2228.0,0.0,0.0,-2185.0,0.0,-95221.40363727625,0.0,3043.2701404154686,0.0,0.0,0.0,0.0
75.0,125.0,12665.0,301.0,4.0,-12540.0,297.0,-421889.8246723708,-133.24589804101723,6171.770328616794,-1.9717384124040085,0.0,-1.9717384124040085,-297.0
74.0,33.0,1560.0,0.0,0.0,-1527.0,0.0,-41608.33133041173,0.0,2602.1952667703686,0.0,0.0,0.0,0.0
73.0,0.0,602.0,0.0,0.0,-602.0,0.0,-13188.343539585609,0.0,-244.56796862531417,0.0,0.0,0.0,0.0
72.0,0.0,1774.0,0.0,0.0,-1774.0,0.0,-32457.80629444441,0.0,-658.9742031100502,0.0,0.0,0.0,0.0
71.0,106.0,57.0,6.0,0.0,49.0,6.0,-884.5449874549324,0.0,10580.485688058567,0.0,0.0,0.0,6.0
70.0,124.0,3544.0,3.0,0.0,-3420.0,3.0,-47221.503518438025,3.3669224556220345e-08,11275.173369986516,5.963936081724469e-10,5.963936081724469e-10,0.0,3.0
69.0,0.0,101.0,0.0,0.0,-101.0,0.0,-1166.9524370229651,0.0,-29.848513255549303,0.0,0.0,0.0,0.0
68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.0,0.0,2440.0,0.0,0.0,-2440.0,0.0,-17252.254706339892,0.0,-563.9859454269671,0.0,0.0,0.0,0.0
64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,0.0,2648.0,0.0,0.0,-2648.0,0.0,-11379.710012887534,0.0,-476.4264005293577,0.0,0.0,0.0,0.0
59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
