strike,inv_gex,inv_vex_call,inv_vex_put,long_calls,short_calls,long_puts,short_puts,inv_net
20.0000,-0.0000,-0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-1.0000
21.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000
22.0000,-154.7562,-146.5944,-8.1618,0.0000,11.0000,0.0000,1.0000,-10.0000
22.5000,-19.1416,0.0000,-19.1416,35.0000,0.0000,0.0000,1.0000,36.0000
23.0000,-2457.9798,-1719.8445,-738.1352,0.0000,65.0000,0.0000,22.0000,-43.0000
23.5000,-6860.8388,-4971.5741,-1889.2648,0.0000,137.0000,0.0000,29.0000,-108.0000
24.0000,21771.9918,22020.1587,-248.1668,550.0000,0.0000,0.0000,5.0000,555.0000
24.5000,-8183.3916,-8650.3680,466.9764,0.0000,336.0000,21.0000,0.0000,-357.0000
25.0000,-3609.6236,-3609.6236,0.0000,0.0000,187.0000,9.5000,9.5000,-187.0000
25.5000,1277.8218,1277.8218,0.0000,104.0000,0.0000,0.0000,0.0000,104.0000
26.0000,-393.9042,-393.9042,0.0000,0.0000,46.0000,0.0000,0.0000,-46.0000
26.5000,-137.0991,-137.0991,0.0000,0.0000,23.0000,0.0000,0.0000,-23.0000
27.0000,-9.6995,-9.6995,0.0000,0.0000,2.0000,0.0000,0.0000,-2.0000
28.5000,2.6879,2.6879,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000
29.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.5000,0.0000
32.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000
