strike,oi_c,oi_p,vol_c,vol_p,oi_net,vol_net,gex,vex,dex,inv_gex,inv_vex_call,inv_vex_put,inv_net
36.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,1397.0,0.0,0.0,0.0,1397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,318.0,0.0,0.0,0.0,318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,858.0,0.0,0.0,0.0,858.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,34.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.5,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,167.0,568.0,0.0,2.0,-401.0,-2.0,0.0,0.0,-56800.0,0.0,0.0,0.0,0.0
31.5,22.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,761.0,0.0,0.0,0.0,761.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.5,27.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,470.0,5.0,0.0,0.0,465.0,0.0,5395.4445130133945,0.0,714.2396616308247,0.0,0.0,0.0,0.0
29.5,129.0,1.0,0.0,1.0,128.0,-1.0,3121.92861728302,-24.900504849880676,1050.1377945921568,0.0,0.0,0.0,0.0
29.0,276.0,41.0,0.0,0.0,235.0,0.0,3905.82193544013,0.0,-2707.97593149068,0.0,0.0,0.0,0.0
28.5,31.0,1.0,1.0,0.0,30.0,1.0,433.0064898746534,14.839879278478271,-14.550164269732214,2.6879270550943573,2.6879270550943573,0.0,1.0
28.0,659.0,1122.0,0.0,0.0,-463.0,0.0,-25705.70067410152,0.0,-102368.49508163356,0.0,0.0,0.0,0.0
27.5,82.0,2.0,0.0,0.0,80.0,0.0,2311.0074496989737,0.0,271.35422868815397,0.0,0.0,0.0,0.0
27.0,2090.0,19.0,2.0,0.0,2071.0,2.0,54928.92800802258,53.27742721430564,6241.555220194641,-9.699537585917051,-9.699537585917051,0.0,-2.0
26.5,44.0,5.0,23.0,0.0,39.0,23.0,1220.6682046401536,752.0869018787942,-275.68956960473025,-137.09908933319787,-137.09908933319787,0.0,-23.0
26.0,429.0,972.0,46.0,0.0,-543.0,46.0,20062.69411671559,2151.2445906035364,-94626.88308006032,-393.90421838150667,-393.90421838150667,0.0,-46.0
25.5,273.0,35.0,104.0,0.0,238.0,104.0,16206.500074312991,6949.542868190211,-1055.946764588884,1277.821813038496,1277.821813038496,0.0,104.0
25.0,1311.0,279.0,187.0,19.0,1032.0,168.0,137214.8696904575,19572.220161796762,-6868.124196791567,-3609.623644724742,-3609.623644724742,0.0,-187.0
24.5,108.0,10.0,336.0,21.0,98.0,315.0,13754.413552384498,44077.923077012456,2222.558990433127,-8183.391618507826,-8650.367972593,466.9763540851733,-357.0
24.0,14370.0,189.0,550.0,5.0,14181.0,545.0,3005854.9891692633,115702.69461492493,510549.3993473564,21771.99183983847,22020.158655912845,-248.16681607437502,555.0
23.5,124.0,93.0,137.0,29.0,31.0,108.0,-12915.199277376947,15051.275505063286,3223.7025013885764,-6860.838830218272,-4971.57406655245,-1889.2647636658219,-108.0
23.0,247.0,19.0,65.0,22.0,228.0,43.0,31725.027788251176,4989.528482343959,16682.39295833215,-2457.97977917169,-1719.8445432262615,-738.1352359454285,-43.0
22.5,2.0,7.0,35.0,1.0,-5.0,34.0,-570.9720930702784,3508.114374755536,95.84851862435863,-19.141642207397762,0.0,-19.141642207397762,36.0
22.0,303.0,849.0,11.0,1.0,-546.0,10.0,-17413.447189193957,775.7383620783037,21437.330169566598,-154.756203019493,-146.59441224549371,-8.161790773999295,-10.0
21.5,0.0,2.0,0.0,0.0,-2.0,0.0,-114.54634691515128,0.0,-26.785179162891826,0.0,0.0,0.0,0.0
21.0,261.0,7.0,2.0,0.0,254.0,2.0,11561.169642157405,90.5260793461935,22670.066781789494,0.0,0.0,0.0,0.0
20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,2.0,1.0,1.0,0.0,1.0,1.0,7.995538074877101,18.76008424432675,184.06690573745445,-4.369924226774739e-11,-4.369924226774739e-11,0.0,-1.0
19.5,2.0,0.0,0.0,0.0,2.0,0.0,7.802886836895017e-14,0.0,200.0,0.0,0.0,0.0,0.0
19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,1.0,0.0,0.0,0.0,1.0,0.0,3.13293734550664e-30,0.0,100.0,0.0,0.0,0.0,0.0
17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
