Time,Activo,SPOT,pin_probability,liquidity_void_score,dealer_trap_score,nearest_wall_strike,magnet_strike,wall_above_strike,wall_below_strike
2026-09-02 20:57:51,RTY,2957.7,0.55,0.0,0.0,2960.0,2950.0,2960.0,2950.0
2026-09-02 20:58:52,RTY,2957.7,0.55,0.0,0.0,2960.0,2950.0,2960.0,2950.0
2026-09-02 20:59:50,RTY,2957.4,0.55,0.0,0.0,2960.0,2950.0,2960.0,2950.0
2026-09-02 21:00:50,RTY,2957.3,0.55,0.0,0.0,2960.0,2950.0,2960.0,2950.0
2026-09-02 21:01:51,RTY,2957.3,0.55,0.0,0.0,2960.0,2950.0,2960.0,2950.0
2026-09-02 21:03:00,RTY,2957.2,0.55,0.0,0.0,2960.0,2950.0,2960.0,2950.0
2026-09-02 21:04:00,RTY,2957.9,0.55,0.0,0.0,2960.0,2950.0,2960.0,2950.0
2026-09-02 21:04:56,RTY,2957.7,0.55,0.0,0.0,2960.0,2950.0,2960.0,2950.0
2026-09-02 21:05:49,RTY,2958.0,0.55,0.0,0.0,2960.0,2950.0,2960.0,2950.0
2026-09-02 21:06:49,RTY,2958.0,0.55,0.0,0.0,2960.0,2950.0,2960.0,2950.0
2026-09-02 21:07:49,RTY,2958.1,0.55,0.0,0.0,2960.0,2950.0,2960.0,2950.0
2026-09-02 21:08:49,RTY,2958.5,0.55,0.0,0.0,2960.0,2950.0,2960.0,2950.0
2026-09-02 21:09:48,RTY,2958.7,0.55,0.0,0.0,2960.0,2950.0,2960.0,2950.0
2026-09-02 21:10:49,RTY,2959.3,0.55,0.0,0.0,2960.0,2960.0,2960.0,2950.0
2026-09-02 21:11:48,RTY,2959.7,0.55,0.0,0.0,2960.0,2960.0,2960.0,2950.0
2026-09-02 21:12:48,RTY,2959.8,0.55,0.0,0.0,2960.0,2960.0,2960.0,2950.0
2026-09-02 21:13:49,RTY,2959.7,0.55,0.0,0.0,2960.0,2960.0,2960.0,2950.0
2026-09-02 21:14:50,RTY,2960.0,0.15,0.0,0.0,2950.0,2960.0,2980.0,2950.0
2026-09-02 21:15:49,RTY,2959.8,0.55,0.0,0.0,2960.0,2960.0,2960.0,2950.0
2026-09-02 21:16:50,RTY,2959.8,0.55,0.0,0.0,2960.0,2960.0,2960.0,2950.0
2026-09-02 21:17:49,RTY,2959.2,0.55,0.0,0.0,2960.0,2960.0,2960.0,2950.0
2026-09-02 21:18:49,RTY,2959.6,0.55,0.0,0.0,2960.0,2960.0,2960.0,2950.0
2026-09-02 21:19:49,RTY,2959.8,0.55,0.0,0.0,2960.0,2960.0,2960.0,2950.0
2026-09-02 21:20:50,RTY,2959.8,0.55,0.0,0.0,2960.0,2960.0,2960.0,2950.0
2026-09-02 21:21:50,RTY,2959.8,0.55,0.0,0.0,2960.0,2960.0,2960.0,2950.0
2026-09-02 21:22:49,RTY,2959.6,0.55,0.0,0.0,2960.0,2960.0,2960.0,2950.0
2026-09-02 21:23:49,RTY,2959.3,0.55,0.0,0.0,2960.0,2960.0,2960.0,2950.0
2026-09-02 21:24:49,RTY,2959.2,0.55,0.0,0.0,2960.0,2960.0,2960.0,2950.0
2026-09-02 21:25:48,RTY,2959.0,0.55,0.0,0.0,2960.0,2950.0,2960.0,2950.0
2026-09-02 21:26:49,RTY,2959.0,0.55,0.0,0.0,2960.0,2950.0,2960.0,2950.0
