strike,oi_c,oi_p,vol_c,vol_p,oi_net,vol_net,gex,vex,dex,inv_gex,inv_vex_call,inv_vex_put,inv_net
30490.0,1.0,0.0,2.0,0.0,1.0,2.0,38291.61822188716,76583.23644377432,0.6061034243056207,-0.00887367842721369,-0.00887367842721369,0.0,-2.0
30480.0,6.0,0.0,2.0,0.0,6.0,2.0,233557.42994882606,77852.47664960868,3.6686655825150183,-0.009029384977405215,-0.009029384977405215,0.0,-2.0
30470.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,79160.60556690308,0.0,-0.00917458034869004,-0.00917458034869004,0.0,-2.0
30460.0,1.0,0.0,2.0,0.0,1.0,2.0,40189.78607761541,80379.57215523082,0.621243304887531,-0.009324179980662144,-0.009324179980662144,0.0,-2.0
30450.0,5.0,0.0,7.0,0.0,5.0,7.0,204418.79593527576,286186.31430938607,3.1351943629435164,0.0,0.0,0.0,0.0
30440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30430.0,3.0,0.0,0.0,0.0,3.0,0.0,126807.64755756313,0.0,1.9132139667082437,0.0,0.0,0.0,0.0
30420.0,1.0,0.0,0.0,0.0,1.0,0.0,42180.29671101123,0.0,0.6269814075046343,0.0,0.0,0.0,0.0
30410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30400.0,15.0,0.0,0.0,0.0,15.0,0.0,667200.7186005176,0.0,9.814134671586677,0.0,0.0,0.0,0.0
30390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30380.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,46102.37045499853,0.0,0.005342588878207185,0.005342588878207185,0.0,1.0
30370.0,5.0,0.0,6.0,0.0,5.0,6.0,234572.67451535142,281487.2094184217,3.3618940422623087,0.03259265717922598,0.03259265717922598,0.0,6.0
30360.0,2.0,0.0,3.0,0.0,2.0,3.0,95507.56779276836,143261.35168915254,1.3565388084184393,0.0,0.0,0.0,0.0
30350.0,22.0,0.0,1.0,0.0,22.0,1.0,1108815.6574854255,50400.711703882975,15.807985760313814,0.0,0.0,0.0,0.0
30340.0,1.0,0.0,0.0,1.0,1.0,-1.0,49605.08437814193,-241448.71811799714,0.6922531926191577,0.027818082464588934,0.0,0.027818082464588934,-1.0
30330.0,2.0,0.0,0.0,7.0,2.0,-7.0,102850.02239018922,-1732571.4038612975,1.431009233338254,0.19958192046928827,0.0,0.19958192046928827,-7.0
30320.0,0.0,0.0,10.0,2.0,0.0,8.0,0.0,195647.08175099117,0.0,0.060700418439591265,0.060700418439591265,0.0,10.0
30310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30300.0,17.0,0.0,18.0,0.0,17.0,18.0,426817.45816106605,451924.36746465816,4.535702084509241,0.052456059906011335,0.052456059906011335,0.0,18.0
30290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30270.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,235001.25082493722,0.0,0.0,0.0,0.0,0.0
30260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30250.0,24.0,1.0,48.0,0.0,23.0,48.0,1201987.8107051346,2736417.067615753,-79.13369740622036,0.0,0.0,0.0,0.0
30240.0,3.0,0.0,2.0,6.0,3.0,-4.0,187609.7159127891,-904344.2092036301,2.4060694368600033,0.0,0.0,0.0,0.0
30230.0,3.0,0.0,0.0,0.0,3.0,0.0,191813.80765218183,0.0,2.4355810779005616,0.0,0.0,0.0,0.0
30220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30210.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,67791.42064513246,0.0,0.007857480911623839,0.007857480911623839,0.0,1.0
30200.0,260.0,0.0,264.0,0.0,260.0,264.0,19710853.293996952,20014097.19082767,252.55922547789123,-2.3144049798190096,-2.3144049798190096,0.0,-264.0
30190.0,1.0,0.0,1.0,0.0,1.0,1.0,70811.46306512352,70811.46306512352,0.866297837328317,0.008206920891241762,0.008206920891241762,0.0,1.0
30180.0,0.0,0.0,5.0,7.0,0.0,-2.0,0.0,-1082217.5007367693,0.0,0.12686554678531653,-0.03213238792668537,0.1589979347120019,-12.0
30170.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,76506.69068796828,0.0,-0.008862292733276685,-0.008862292733276685,0.0,-1.0
30160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30150.0,24.0,0.0,17.0,5.0,24.0,12.0,1925496.7835048018,325650.9837195084,22.805014069476304,0.12137679630117724,0.0,0.12137679630117723,-5.0
30140.0,4.0,0.0,0.0,1.0,4.0,-1.0,333268.58194285457,-212733.91758446093,3.923019782972448,0.024841818952997585,0.0,0.024841818952997585,-1.0
