strike,inv_gex,inv_vex_call,inv_vex_put,long_calls,short_calls,long_puts,short_puts,inv_net
14.0000,53.3769,0.0000,53.3769,0.0000,0.0000,102.0000,0.0000,-102.0000
14.5000,-0.6724,0.0000,-0.6724,0.0000,0.0000,0.0000,1.0000,1.0000
15.0000,24.1698,0.0000,24.1698,0.0000,81.0000,28.0000,5.0000,-104.0000
15.5000,184.0351,0.0000,184.0351,0.5000,0.5000,85.0000,1.0000,-84.0000
16.0000,-21769.0489,-4.3661,-21764.6828,4.0000,58.0000,705.5000,6868.5000,6109.0000
16.5000,-3177.5646,-191.5171,-2986.0475,0.5000,47.5000,34.0000,601.0000,520.0000
17.0000,27878.3307,-1240.1226,29118.4533,14.0000,303.0000,3887.0000,26.0000,-4150.0000
17.5000,55047.3685,-347.0766,55394.4451,9.0000,85.0000,5600.5000,21.5000,-5655.0000
18.0000,-30161.1354,5.6041,-30166.7395,1391.5000,1390.5000,163.0000,2531.0000,2369.0000
18.5000,-229.8156,-232.2451,2.4295,1.5000,45.5000,1592.0000,1592.0000,-44.0000
19.0000,-4281.9829,-20705.2210,16423.2381,18.0000,4088.0000,5319.5000,4342.5000,-5047.0000
19.5000,-22293.6540,-9030.6981,-13262.9558,2.0000,1750.0000,10.5000,604.5000,-1154.0000
20.0000,12506.0580,-7704.4724,20210.5305,6124.0000,7477.0000,3000.5000,332.5000,-4021.0000
20.5000,-8149.1547,-7435.7548,-713.3999,1.0000,1430.0000,2.0000,101.0000,-1330.0000
21.0000,-33497.0548,-33504.7744,7.7196,364.5000,6837.5000,6.5000,5.5000,-6474.0000
21.5000,3007.3552,3114.8561,-107.5009,659.0000,50.0000,10.0000,25.0000,624.0000
22.0000,1486.8910,1629.8526,-142.9617,322.5000,2.5000,0.0000,22.0000,342.0000
22.5000,-3253.2964,-3253.2964,0.0000,2.0000,652.0000,0.0000,0.0000,-650.0000
23.0000,-10218.6730,-10218.6730,0.0000,19.0000,2101.0000,0.5000,129.5000,-1953.0000
23.5000,10.2722,10.2722,0.0000,191.0000,189.0000,0.5000,0.5000,2.0000
24.0000,-1351.3482,-1351.3482,0.0000,316.0000,605.0000,3.0000,12.0000,-280.0000
24.5000,-1274.8151,-1274.8151,0.0000,2.0000,278.0000,0.0000,1.0000,-275.0000
25.0000,4572.6521,4572.6521,0.0000,1050.5000,13083.5000,0.0000,60.0000,-11973.0000
26.0000,-13.0253,-13.0253,0.0000,1710.0000,54.0000,0.0000,2.0000,1658.0000
27.0000,0.0000,0.0000,0.0000,0.5000,897.5000,0.0000,0.0000,-897.0000
28.0000,0.0000,0.0000,0.0000,312.0000,402.0000,0.0000,4.0000,-86.0000
29.0000,0.0000,0.0000,0.0000,14.0000,434.0000,25.0000,0.0000,-445.0000
30.0000,-0.0000,0.0000,-0.0000,74.5000,11213.5000,2.0000,200.0000,-10941.0000
31.0000,0.0000,0.0000,0.0000,962.5000,32.5000,0.0000,0.0000,930.0000
32.0000,0.0000,0.0000,0.0000,21.0000,491.0000,0.0000,0.0000,-470.0000
33.0000,0.0000,0.0000,0.0000,16.0000,2272.0000,0.0000,0.0000,-2256.0000
34.0000,0.0000,0.0000,0.0000,0.0000,280.0000,0.0000,0.0000,-280.0000
35.0000,0.0000,0.0000,0.0000,131.0000,95293.0000,0.0000,0.0000,-95162.0000
36.0000,0.0000,0.0000,0.0000,0.0000,13.0000,0.0000,0.0000,-13.0000
37.0000,0.0000,0.0000,0.0000,17.5000,13.5000,0.0000,0.0000,4.0000
39.0000,0.0000,0.0000,0.0000,6.0000,15.0000,0.0000,0.0000,-9.0000
40.0000,0.0000,0.0000,0.0000,10.0000,1617.0000,12.5000,12.5000,-1607.0000
45.0000,0.0000,0.0000,0.0000,7.0000,2029.0000,0.0000,0.0000,-2022.0000
50.0000,0.0000,0.0000,0.0000,187.0000,7.0000,0.0000,0.0000,180.0000
55.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000
60.0000,0.0000,0.0000,0.0000,512.0000,512.0000,0.0000,0.0000,0.0000
65.0000,0.0000,0.0000,0.0000,0.0000,36.0000,0.0000,0.0000,-36.0000
70.0000,0.0000,0.0000,0.0000,576.0000,0.0000,0.0000,0.0000,576.0000
75.0000,0.0000,0.0000,0.0000,2048.0000,0.0000,0.0000,0.0000,2048.0000
80.0000,0.0000,0.0000,0.0000,0.0000,204.0000,0.0000,0.0000,-204.0000
