NDX: Timestamp,NDX: Open,NDX: High,NDX: Low,NDX: Close,NDX: Volume
05-09-2025 11:57:00,23605.59,23605.76,23572.93,23582.38,0.00
05-09-2025 11:54:00,23590.07,23606.91,23582.83,23606.91,0.00
05-09-2025 11:51:00,23591.25,23603.83,23589.24,23591.75,0.00
05-09-2025 11:48:00,23607.84,23619.61,23591.02,23591.02,0.00
05-09-2025 11:45:00,23630.79,23630.79,23592.87,23608.24,0.00
05-09-2025 11:42:00,23622.62,23634.65,23622.44,23630.82,0.00
05-09-2025 11:39:00,23618.18,23625.39,23608.72,23622.69,0.00
05-09-2025 11:36:00,23610.33,23624.82,23605.82,23618.51,0.00
05-09-2025 11:33:00,23580.73,23609.93,23579.85,23609.88,0.00
05-09-2025 11:30:00,23600.17,23604.85,23577.18,23581.23,0.00
05-09-2025 11:27:00,23575.37,23602.11,23572.14,23599.31,0.00
05-09-2025 11:24:00,23576.24,23585.38,23567.13,23575.21,0.00
05-09-2025 11:21:00,23560.33,23576.31,23551.16,23576.31,0.00
05-09-2025 11:18:00,23552.23,23561.59,23532.04,23561.59,0.00
05-09-2025 11:15:00,23537.61,23557.21,23535.31,23552.44,0.00
05-09-2025 11:12:00,23507.40,23538.47,23490.83,23537.45,0.00
05-09-2025 11:09:00,23510.23,23510.57,23475.33,23508.61,0.00
05-09-2025 11:06:00,23501.22,23525.53,23495.73,23509.22,0.00
05-09-2025 11:03:00,23483.96,23511.35,23483.96,23501.09,0.00
05-09-2025 11:00:00,23514.54,23526.16,23483.82,23483.82,0.00
05-09-2025 10:57:00,23567.64,23576.46,23513.74,23516.25,0.00
05-09-2025 10:54:00,23588.02,23603.81,23563.29,23567.92,0.00
05-09-2025 10:51:00,23536.20,23588.63,23535.41,23588.44,0.00
05-09-2025 10:48:00,23553.52,23557.00,23534.75,23534.75,0.00
05-09-2025 10:45:00,23572.34,23572.34,23537.92,23552.98,0.00
05-09-2025 10:42:00,23565.44,23581.04,23558.33,23572.83,0.00
05-09-2025 10:39:00,23601.97,23604.02,23561.50,23564.78,0.00
05-09-2025 10:36:00,23595.02,23619.94,23593.64,23602.77,0.00
05-09-2025 10:33:00,23609.22,23627.00,23593.58,23593.58,0.00
05-09-2025 10:30:00,23616.57,23630.52,23602.53,23609.31,0.00
05-09-2025 10:27:00,23619.36,23643.36,23601.40,23619.04,0.00
05-09-2025 10:24:00,23643.40,23645.04,23612.11,23620.48,0.00
05-09-2025 10:21:00,23690.58,23690.58,23628.24,23645.02,0.00
05-09-2025 10:18:00,23700.42,23701.14,23654.77,23690.64,0.00
05-09-2025 10:15:00,23716.77,23722.18,23688.43,23700.26,0.00
05-09-2025 10:12:00,23740.81,23750.29,23717.67,23718.00,0.00
05-09-2025 10:09:00,23749.98,23760.22,23736.05,23741.10,0.00
05-09-2025 10:06:00,23771.36,23772.54,23744.92,23750.81,0.00
05-09-2025 10:03:00,23785.73,23797.52,23767.72,23768.75,0.00
05-09-2025 10:00:00,23811.00,23811.00,23767.08,23787.55,0.00
05-09-2025 09:57:00,23800.71,23813.13,23786.35,23813.13,0.00
05-09-2025 09:54:00,23823.41,23826.73,23796.00,23798.04,0.00
05-09-2025 09:51:00,23835.36,23849.66,23793.17,23821.46,0.00
05-09-2025 09:48:00,23807.73,23842.69,23799.18,23835.22,0.00
05-09-2025 09:45:00,23829.15,23829.71,23797.51,23806.74,0.00
05-09-2025 09:42:00,23817.09,23840.19,23813.99,23826.80,0.00
05-09-2025 09:39:00,23784.50,23831.10,23779.22,23816.86,0.00
05-09-2025 09:36:00,23813.33,23813.74,23780.18,23784.01,0.00
05-09-2025 09:33:00,23810.77,23837.29,23792.53,23812.40,0.00
05-09-2025 09:30:00,23841.98,23860.25,23804.57,23809.00,0.00
04-09-2025 17:15:00,23633.01,23633.01,23633.01,23633.01,0.00
04-09-2025 17:12:00,23633.01,23633.01,23633.01,23633.01,0.00
04-09-2025 17:09:00,23633.01,23633.01,23633.01,23633.01,0.00
04-09-2025 17:06:00,23633.01,23633.01,23633.01,23633.01,0.00
04-09-2025 17:03:00,23633.01,23633.01,23633.01,23633.01,0.00
04-09-2025 17:00:00,23633.01,23633.01,23633.01,23633.01,0.00
04-09-2025 16:57:00,23633.01,23633.01,23633.01,23633.01,0.00
04-09-2025 16:54:00,23633.01,23633.01,23633.01,23633.01,0.00
04-09-2025 16:51:00,23633.01,23633.01,23633.01,23633.01,0.00
04-09-2025 16:48:00,23633.01,23633.01,23633.01,23633.01,0.00
04-09-2025 16:45:00,23633.01,23633.01,23633.01,23633.01,0.00
04-09-2025 16:42:00,23633.01,23633.01,23633.01,23633.01,0.00
04-09-2025 16:39:00,23633.01,23633.01,23633.01,23633.01,0.00
04-09-2025 16:36:00,23633.01,23633.01,23633.01,23633.01,0.00
04-09-2025 16:33:00,23633.01,23633.01,23633.01,23633.01,0.00
04-09-2025 16:30:00,23633.01,23633.01,23633.01,23633.01,0.00
04-09-2025 16:27:00,23633.01,23633.01,23633.01,23633.01,0.00
04-09-2025 16:24:00,23633.01,23633.01,23633.01,23633.01,0.00
04-09-2025 16:21:00,23633.01,23633.01,23633.01,23633.01,0.00
04-09-2025 16:18:00,23633.01,23633.01,23633.01,23633.01,0.00
04-09-2025 16:15:00,23633.01,23633.01,23633.01,23633.01,0.00
04-09-2025 16:12:00,23633.01,23633.01,23633.01,23633.01,0.00
04-09-2025 16:09:00,23633.01,23633.01,23633.01,23633.01,0.00
04-09-2025 16:06:00,23633.01,23633.01,23633.01,23633.01,0.00
04-09-2025 16:03:00,23633.01,23633.01,23633.01,23633.01,0.00
04-09-2025 16:00:00,23630.82,23633.01,23630.82,23633.01,0.00
04-09-2025 15:57:00,23627.56,23639.04,23624.24,23629.82,0.00
04-09-2025 15:54:00,23607.76,23628.88,23606.78,23627.85,0.00
04-09-2025 15:51:00,23595.71,23607.73,23594.46,23607.73,0.00
04-09-2025 15:48:00,23589.05,23596.26,23583.86,23595.66,0.00
04-09-2025 15:45:00,23595.66,23595.66,23587.81,23589.09,0.00
04-09-2025 15:42:00,23593.61,23596.70,23591.75,23595.62,0.00
04-09-2025 15:39:00,23584.44,23598.66,23581.88,23594.06,0.00
04-09-2025 15:36:00,23581.59,23585.14,23579.56,23584.32,0.00
04-09-2025 15:33:00,23586.18,23586.18,23581.72,23581.72,0.00
04-09-2025 15:30:00,23586.62,23589.34,23584.51,23585.69,0.00
04-09-2025 15:27:00,23591.48,23593.49,23586.17,23586.87,0.00
04-09-2025 15:24:00,23595.57,23597.10,23591.52,23591.58,0.00
04-09-2025 15:21:00,23596.84,23599.22,23592.88,23595.06,0.00
04-09-2025 15:18:00,23591.26,23596.68,23588.56,23596.60,0.00
04-09-2025 15:15:00,23593.54,23593.89,23589.19,23591.40,0.00
04-09-2025 15:12:00,23580.81,23593.61,23580.79,23593.61,0.00
04-09-2025 15:09:00,23578.33,23581.25,23574.61,23580.86,0.00
04-09-2025 15:06:00,23577.77,23578.87,23573.13,23578.35,0.00
04-09-2025 15:03:00,23577.17,23579.65,23574.06,23577.84,0.00
04-09-2025 15:00:00,23575.74,23581.03,23573.57,23577.21,0.00
04-09-2025 14:57:00,23578.05,23579.78,23573.97,23575.70,0.00
04-09-2025 14:54:00,23577.40,23581.18,23573.55,23578.04,0.00
04-09-2025 14:51:00,23578.82,23580.91,23573.96,23577.43,0.00
04-09-2025 14:48:00,23568.14,23579.21,23566.00,23578.55,0.00
04-09-2025 14:45:00,23564.94,23568.98,23563.20,23568.21,0.00
04-09-2025 14:42:00,23574.29,23575.63,23565.04,23565.10,0.00
04-09-2025 14:39:00,23573.29,23576.15,23570.56,23574.15,0.00
04-09-2025 14:36:00,23569.75,23574.87,23568.07,23573.44,0.00
04-09-2025 14:33:00,23562.02,23571.52,23561.92,23569.54,0.00
04-09-2025 14:30:00,23552.37,23561.96,23552.37,23561.96,0.00
04-09-2025 14:27:00,23553.33,23557.19,23552.05,23552.40,0.00
04-09-2025 14:24:00,23557.11,23560.11,23552.91,23552.96,0.00
04-09-2025 14:21:00,23556.61,23560.32,23554.02,23557.13,0.00
04-09-2025 14:18:00,23556.03,23558.45,23555.96,23556.49,0.00
04-09-2025 14:15:00,23553.54,23562.15,23552.51,23556.03,0.00
04-09-2025 14:12:00,23552.35,23555.16,23551.67,23553.84,0.00
04-09-2025 14:09:00,23547.95,23554.39,23547.32,23552.42,0.00
04-09-2025 14:06:00,23551.69,23552.97,23546.16,23548.18,0.00
04-09-2025 14:03:00,23550.95,23555.21,23550.12,23551.60,0.00
04-09-2025 14:00:00,23543.15,23553.39,23543.15,23551.06,0.00
04-09-2025 13:57:00,23544.86,23545.87,23539.97,23543.50,0.00
04-09-2025 13:54:00,23558.40,23558.47,23544.78,23544.78,0.00
04-09-2025 13:51:00,23542.28,23558.49,23541.45,23558.44,0.00
04-09-2025 13:48:00,23535.86,23543.28,23535.06,23542.32,0.00
04-09-2025 13:45:00,23532.45,23536.74,23528.63,23535.86,0.00
04-09-2025 13:42:00,23535.65,23537.53,23532.03,23532.46,0.00
04-09-2025 13:39:00,23525.20,23535.97,23524.71,23535.75,0.00
04-09-2025 13:36:00,23530.68,23535.36,23523.98,23525.44,0.00
04-09-2025 13:33:00,23530.60,23531.77,23526.53,23530.59,0.00
04-09-2025 13:30:00,23532.81,23535.59,23528.94,23530.42,0.00
04-09-2025 13:27:00,23530.72,23536.73,23530.71,23533.14,0.00
04-09-2025 13:24:00,23530.07,23532.87,23527.73,23530.74,0.00
04-09-2025 13:21:00,23522.92,23532.30,23521.98,23529.91,0.00
04-09-2025 13:18:00,23515.69,23523.78,23515.69,23522.88,0.00
04-09-2025 13:15:00,23509.18,23516.02,23509.18,23515.75,0.00
04-09-2025 13:12:00,23515.51,23519.71,23508.63,23509.06,0.00
04-09-2025 13:09:00,23531.24,23531.89,23513.20,23514.94,0.00
04-09-2025 13:06:00,23525.47,23531.64,23522.84,23531.08,0.00
04-09-2025 13:03:00,23516.57,23526.85,23512.16,23525.57,0.00
04-09-2025 13:00:00,23495.17,23516.58,23494.20,23516.58,0.00
04-09-2025 12:57:00,23512.48,23512.69,23494.80,23495.14,0.00
04-09-2025 12:54:00,23519.67,23521.58,23511.24,23513.47,0.00
04-09-2025 12:51:00,23518.62,23520.48,23512.64,23519.70,0.00
04-09-2025 12:48:00,23503.75,23519.25,23503.26,23518.85,0.00
04-09-2025 12:45:00,23492.03,23504.36,23491.92,23504.14,0.00
04-09-2025 12:42:00,23491.64,23493.54,23488.20,23491.90,0.00
04-09-2025 12:39:00,23498.62,23500.68,23488.66,23491.59,0.00
04-09-2025 12:36:00,23491.02,23499.24,23489.06,23499.24,0.00
04-09-2025 12:33:00,23485.37,23491.03,23483.92,23491.03,0.00
04-09-2025 12:30:00,23479.08,23488.32,23476.12,23485.63,0.00
04-09-2025 12:27:00,23486.70,23486.70,23472.46,23479.30,0.00
04-09-2025 12:24:00,23491.21,23492.54,23486.67,23486.76,0.00
04-09-2025 12:21:00,23506.93,23507.11,23490.92,23491.24,0.00
04-09-2025 12:18:00,23501.61,23506.47,23496.22,23506.47,0.00
04-09-2025 12:15:00,23504.94,23507.16,23495.50,23501.95,0.00
04-09-2025 12:12:00,23504.53,23509.54,23502.66,23504.74,0.00
04-09-2025 12:09:00,23503.24,23510.90,23503.01,23503.21,0.00
04-09-2025 12:06:00,23499.76,23505.35,23493.27,23503.09,0.00
04-09-2025 12:03:00,23492.35,23500.42,23488.72,23499.48,0.00
04-09-2025 12:00:00,23496.40,23497.72,23485.09,23492.23,0.00
04-09-2025 11:57:00,23504.85,23509.89,23496.32,23497.51,0.00
04-09-2025 11:54:00,23505.74,23509.15,23501.73,23504.51,0.00
04-09-2025 11:51:00,23490.53,23506.35,23490.53,23505.96,0.00
04-09-2025 11:48:00,23483.45,23496.05,23483.45,23489.83,0.00
04-09-2025 11:45:00,23489.88,23491.92,23481.75,23483.48,0.00
04-09-2025 11:42:00,23478.63,23497.06,23478.63,23489.99,0.00
04-09-2025 11:39:00,23477.15,23488.29,23477.15,23478.32,0.00
04-09-2025 11:36:00,23486.90,23490.80,23475.81,23476.91,0.00
04-09-2025 11:33:00,23487.53,23495.74,23485.84,23486.98,0.00
04-09-2025 11:30:00,23503.33,23504.17,23486.70,23487.74,0.00
04-09-2025 11:27:00,23498.34,23510.62,23498.34,23503.53,0.00
04-09-2025 11:24:00,23492.63,23501.76,23492.63,23498.18,0.00
04-09-2025 11:21:00,23490.03,23499.82,23490.02,23492.73,0.00
04-09-2025 11:18:00,23490.08,23491.08,23484.53,23490.18,0.00
04-09-2025 11:15:00,23462.41,23489.66,23462.03,23489.66,0.00
04-09-2025 11:12:00,23458.77,23468.47,23451.78,23462.32,0.00
04-09-2025 11:09:00,23488.73,23491.83,23458.70,23458.70,0.00
04-09-2025 11:06:00,23490.68,23494.60,23481.43,23488.79,0.00
04-09-2025 11:03:00,23488.05,23491.70,23483.76,23490.65,0.00
04-09-2025 11:00:00,23477.52,23490.64,23477.52,23488.63,0.00
04-09-2025 10:57:00,23470.02,23477.83,23466.25,23477.71,0.00
04-09-2025 10:54:00,23473.30,23479.35,23462.87,23470.06,0.00
04-09-2025 10:51:00,23484.13,23484.74,23462.64,23473.43,0.00
04-09-2025 10:48:00,23469.45,23483.85,23466.81,23483.53,0.00
04-09-2025 10:45:00,23458.37,23470.27,23454.59,23469.19,0.00
04-09-2025 10:42:00,23476.69,23476.80,23456.65,23458.18,0.00
04-09-2025 10:39:00,23482.24,23483.13,23470.47,23477.16,0.00
04-09-2025 10:36:00,23465.31,23483.96,23460.73,23482.03,0.00
04-09-2025 10:33:00,23459.99,23464.67,23447.83,23464.67,0.00
04-09-2025 10:30:00,23436.80,23461.59,23436.80,23457.93,0.00
04-09-2025 10:27:00,23429.99,23439.19,23424.06,23437.77,0.00
04-09-2025 10:24:00,23425.43,23448.08,23423.74,23430.25,0.00
04-09-2025 10:21:00,23406.81,23424.11,23404.35,23424.11,0.00
04-09-2025 10:18:00,23381.84,23408.40,23375.30,23406.66,0.00
04-09-2025 10:15:00,23396.00,23396.09,23371.33,23381.68,0.00
04-09-2025 10:12:00,23406.84,23423.95,23396.23,23396.23,0.00
04-09-2025 10:09:00,23400.65,23406.79,23393.34,23406.79,0.00
04-09-2025 10:06:00,23394.54,23408.81,23391.40,23399.73,0.00
04-09-2025 10:03:00,23417.14,23417.23,23383.87,23394.27,0.00
04-09-2025 10:00:00,23438.12,23438.12,23410.64,23416.80,0.00
04-09-2025 09:57:00,23447.38,23450.27,23435.09,23440.51,0.00
04-09-2025 09:54:00,23438.19,23448.72,23420.93,23446.25,0.00
04-09-2025 09:51:00,23448.63,23459.34,23429.52,23437.87,0.00
04-09-2025 09:48:00,23470.07,23471.63,23422.23,23448.06,0.00
04-09-2025 09:45:00,23445.70,23470.71,23445.70,23470.27,0.00
04-09-2025 09:42:00,23430.30,23446.84,23421.89,23444.80,0.00
04-09-2025 09:39:00,23446.31,23462.69,23425.17,23427.86,0.00
04-09-2025 09:36:00,23487.29,23502.82,23445.07,23445.97,0.00
04-09-2025 09:33:00,23465.81,23505.64,23461.12,23489.96,0.00
04-09-2025 09:30:00,23442.19,23464.24,23422.78,23464.24,0.00
03-09-2025 17:15:00,23414.84,23414.84,23414.84,23414.84,0.00
03-09-2025 17:12:00,23414.84,23414.84,23414.84,23414.84,0.00
03-09-2025 17:09:00,23414.84,23414.84,23414.84,23414.84,0.00
03-09-2025 17:06:00,23414.84,23414.84,23414.84,23414.84,0.00
03-09-2025 17:03:00,23414.84,23414.84,23414.84,23414.84,0.00
03-09-2025 17:00:00,23414.84,23414.84,23414.84,23414.84,0.00
03-09-2025 16:57:00,23414.84,23414.84,23414.84,23414.84,0.00
03-09-2025 16:54:00,23414.84,23414.84,23414.84,23414.84,0.00
03-09-2025 16:51:00,23414.84,23414.84,23414.84,23414.84,0.00
03-09-2025 16:48:00,23414.84,23414.84,23414.84,23414.84,0.00
03-09-2025 16:45:00,23414.84,23414.84,23414.84,23414.84,0.00
03-09-2025 16:42:00,23414.84,23414.84,23414.84,23414.84,0.00
03-09-2025 16:39:00,23414.84,23414.84,23414.84,23414.84,0.00
03-09-2025 16:36:00,23414.84,23414.84,23414.84,23414.84,0.00
03-09-2025 16:33:00,23414.84,23414.84,23414.84,23414.84,0.00
03-09-2025 16:30:00,23414.84,23414.84,23414.84,23414.84,0.00
03-09-2025 16:27:00,23414.84,23414.84,23414.84,23414.84,0.00
03-09-2025 16:24:00,23414.84,23414.84,23414.84,23414.84,0.00
03-09-2025 16:21:00,23414.84,23414.84,23414.84,23414.84,0.00
03-09-2025 16:18:00,23414.84,23414.84,23414.84,23414.84,0.00
03-09-2025 16:15:00,23414.84,23414.84,23414.84,23414.84,0.00
03-09-2025 16:12:00,23414.84,23414.84,23414.84,23414.84,0.00
03-09-2025 16:09:00,23414.84,23414.84,23414.84,23414.84,0.00
03-09-2025 16:06:00,23414.84,23414.84,23414.84,23414.84,0.00
03-09-2025 16:03:00,23414.84,23414.84,23414.84,23414.84,0.00
03-09-2025 16:00:00,23414.15,23414.84,23414.15,23414.84,0.00
03-09-2025 15:57:00,23393.21,23413.18,23391.69,23413.18,0.00
03-09-2025 15:54:00,23388.38,23395.76,23374.60,23392.56,0.00
03-09-2025 15:51:00,23376.69,23390.13,23376.13,23384.14,0.00
03-09-2025 15:48:00,23361.56,23381.59,23358.39,23376.32,0.00
03-09-2025 15:45:00,23352.59,23362.15,23349.48,23361.56,0.00
03-09-2025 15:42:00,23343.19,23354.62,23342.36,23351.86,0.00
03-09-2025 15:39:00,23337.77,23343.83,23335.34,23343.28,0.00
03-09-2025 15:36:00,23333.57,23339.67,23330.04,23337.84,0.00
03-09-2025 15:33:00,23322.54,23341.03,23320.80,23333.85,0.00
03-09-2025 15:30:00,23310.10,23325.74,23310.10,23322.53,0.00
03-09-2025 15:27:00,23312.54,23317.81,23308.17,23310.41,0.00
03-09-2025 15:24:00,23309.00,23316.10,23308.39,23312.62,0.00
03-09-2025 15:21:00,23301.27,23311.88,23301.27,23309.30,0.00
03-09-2025 15:18:00,23293.72,23307.02,23293.41,23301.28,0.00
03-09-2025 15:15:00,23294.11,23299.38,23292.45,23293.62,0.00
03-09-2025 15:12:00,23297.32,23300.57,23292.10,23293.73,0.00
03-09-2025 15:09:00,23306.09,23308.98,23295.59,23297.33,0.00
03-09-2025 15:06:00,23308.37,23316.68,23306.22,23306.22,0.00
03-09-2025 15:03:00,23305.09,23308.61,23299.10,23308.61,0.00
03-09-2025 15:00:00,23300.50,23304.89,23291.47,23304.89,0.00
03-09-2025 14:57:00,23304.62,23304.94,23295.57,23300.60,0.00
03-09-2025 14:54:00,23302.94,23305.99,23300.15,23304.40,0.00
03-09-2025 14:51:00,23291.37,23305.21,23290.38,23302.73,0.00
03-09-2025 14:48:00,23306.18,23306.49,23291.34,23291.34,0.00
03-09-2025 14:45:00,23306.04,23312.79,23305.12,23305.78,0.00
03-09-2025 14:42:00,23288.19,23307.24,23288.19,23306.70,0.00
03-09-2025 14:39:00,23282.84,23289.94,23279.12,23286.87,0.00
03-09-2025 14:36:00,23292.08,23292.08,23281.44,23282.24,0.00
03-09-2025 14:33:00,23288.99,23297.49,23288.70,23292.07,0.00
03-09-2025 14:30:00,23309.22,23309.22,23286.24,23288.99,0.00
03-09-2025 14:27:00,23309.23,23312.18,23303.38,23309.00,0.00
03-09-2025 14:24:00,23306.65,23310.50,23293.81,23309.33,0.00
03-09-2025 14:21:00,23300.93,23307.28,23296.39,23306.62,0.00
03-09-2025 14:18:00,23311.05,23312.67,23301.52,23301.52,0.00
03-09-2025 14:15:00,23318.95,23319.39,23301.14,23310.61,0.00
03-09-2025 14:12:00,23307.77,23323.35,23305.26,23319.20,0.00
03-09-2025 14:09:00,23300.70,23312.38,23300.70,23307.87,0.00
