strike,oi_c,oi_p,vol_c,vol_p,oi_net,vol_net,gex,vex,dex,inv_gex,inv_vex_call,inv_vex_put,inv_net
31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,231.0,28.0,0.0,5.0,203.0,-5.0,-2.4738322244653288e-77,-4.4175575436880875e-78,-2800.0,8.41557957487142e-78,0.0,8.41557957487142e-78,-5.0
30.5,18.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,7292.0,215.0,2405.0,97.0,7077.0,2308.0,0.0,0.0,-21500.0,0.0,0.0,0.0,-2502.0
29.5,7.0,5.0,0.0,0.0,2.0,0.0,-1.2503427885537754e-60,0.0,-500.0,0.0,0.0,0.0,0.0
29.0,705.0,152.0,0.0,21.0,553.0,-21.0,0.0,0.0,-15200.0,0.0,0.0,0.0,0.0
28.5,52.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,941.0,85.0,98.0,3.0,856.0,95.0,0.0,0.0,-8500.0,0.0,0.0,0.0,95.0
27.5,16.0,0.0,29.0,0.0,16.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.0
27.0,452.0,57.0,70.0,0.0,395.0,70.0,4691.86391960082,726.6160937434898,-4010.8071382256844,179.95830583917567,179.95830583917567,0.0,70.0
26.5,26.0,0.0,6.0,0.0,26.0,6.0,359.2227865145099,82.89756611873305,146.36226473457646,-20.530652995266422,-20.530652995266422,0.0,-6.0
26.0,1535.0,194.0,83.0,17.0,1341.0,66.0,21453.478247369774,1160.0252081639683,-11664.214987069015,287.41291222526064,287.41291222526064,0.0,66.0
25.5,84.0,16.0,2.0,0.0,68.0,2.0,1218.6267887208191,34.80791109964496,-951.3081901527926,8.623878114272564,8.623878114272564,0.0,2.0
25.0,3011.0,1490.0,1404.0,21.0,1521.0,1383.0,22411.102581409228,23890.34730262019,-120783.95980654856,6024.191901558196,6024.191901558196,0.0,1404.0
24.5,57.0,14.0,123.0,0.0,43.0,123.0,819.6645625561157,2477.619775710567,-913.5919397989472,614.1260988168833,614.1260988168833,0.0,123.0
24.0,2268.0,1160.0,589.0,41.0,1108.0,548.0,53627.64576835736,13927.10906418099,-99899.21416659413,0.0,0.0,0.0,-41.0
