strike,inv_gex,inv_vex_call,inv_vex_put,long_calls,short_calls,long_puts,short_puts,inv_net
132.0000,0.0842,0.0000,0.0842,6.0000,6.0000,3.0000,5.0000,2.0000
133.0000,0.2946,0.0000,0.2946,5.0000,6.0000,3.0000,8.0000,4.0000
134.0000,2.1207,0.0000,2.1207,45.5000,44.5000,42.0000,22.0000,-19.0000
135.0000,-24.2513,-1.1263,-23.1251,5.0000,7.0000,261.0000,432.0000,169.0000
136.0000,-1.5447,-0.0000,-1.5447,3.0000,4.0000,147.5000,177.5000,29.0000
137.0000,-16.0185,-11.0512,-4.9673,80.0000,146.0000,17.0000,55.0000,-28.0000
138.0000,5.4466,0.0000,5.4466,130.5000,127.5000,25.5000,12.5000,-10.0000
139.0000,12.4497,0.0000,12.4497,2.5000,1.5000,53.0000,11.0000,-41.0000
140.0000,174.0433,-7.1394,181.1827,35.0000,36.0000,846.5000,370.5000,-477.0000
141.0000,47.6105,0.0000,47.6105,1.0000,0.0000,59.5000,25.5000,-33.0000
142.0000,-8.5187,6.7046,-15.2233,118.0000,20.0000,101.0000,144.0000,141.0000
143.0000,2.4612,-1.9473,4.4085,3.0000,3.0000,153.0000,104.0000,-49.0000
144.0000,38.1954,-3.8214,42.0168,43.5000,48.5000,151.5000,132.5000,-24.0000
145.0000,98.5562,33.1431,65.4131,186.0000,137.0000,584.5000,544.5000,9.0000
146.0000,-569.7443,-47.3726,-522.3717,43.5000,86.5000,224.0000,461.0000,194.0000
147.0000,-1683.5393,-54.4946,-1629.0448,73.5000,76.5000,313.0000,845.0000,529.0000
148.0000,169.9087,85.8196,84.0891,563.5000,76.5000,786.0000,709.0000,410.0000
149.0000,1782.6269,-126.4193,1909.0462,178.0000,231.0000,1094.0000,726.0000,-421.0000
150.0000,-7549.1552,-295.1913,-7253.9639,1657.5000,1920.5000,3751.0000,5792.0000,1778.0000
151.0000,705.2062,836.3149,-131.1086,380.0000,246.0000,476.5000,509.5000,167.0000
152.0000,-1024.9579,629.8772,-1654.8351,483.5000,364.5000,665.0000,1143.0000,597.0000
153.0000,-3698.6205,153.7117,-3852.3322,402.0000,384.0000,1088.5000,1910.5000,840.0000
154.0000,-868.8301,-84.4691,-784.3609,1022.5000,1023.5000,2669.5000,2943.5000,273.0000
155.0000,-18847.7961,-2953.9814,-15893.8146,2358.0000,2827.0000,1742.5000,4389.5000,2178.0000
156.0000,-3836.7600,-4032.9665,196.2065,816.5000,1421.5000,856.0000,823.0000,-638.0000
157.0000,6079.6142,4220.5540,1859.0603,1984.5000,1314.5000,718.0000,442.0000,394.0000
159.0000,-766.8486,483.7043,-1250.5529,756.0000,694.0000,121.5000,312.5000,253.0000
160.0000,-13652.6854,-13553.8449,-98.8405,5341.5000,8027.5000,48.5000,66.5000,-2668.0000
165.0000,1532.9896,1484.1997,48.7899,6363.0000,6813.0000,39.5000,32.5000,-457.0000
170.0000,3417.9518,3371.3598,46.5920,5684.0000,3385.0000,36.0000,15.0000,2278.0000
175.0000,590.4653,589.2179,1.2474,3032.0000,1817.0000,6.5000,5.5000,1214.0000
180.0000,32.3911,30.3903,2.0008,191.5000,85.5000,18.5000,6.5000,94.0000
