strike,oi_c,oi_p,vol_c,vol_p,oi_net,vol_net,gex,vex,dex,inv_gex,inv_vex_call,inv_vex_put,inv_net
448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445.0,4267.0,3.0,117.0,0.0,4264.0,117.0,8002609.096971597,219572.21761382557,28132.547907751723,-1547.6402930184418,-1547.6402930184418,0.0,-1370.0
444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440.0,64100.0,113.0,1019.0,0.0,63987.0,1019.0,196463265.1297141,3128644.033259095,777689.1572083387,-9215.634996557033,-9215.634996557033,0.0,-5572.0
439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
435.0,6090.0,118.0,366.0,2.0,5972.0,364.0,27366747.35433048,1668224.7587309275,123248.37786478727,18576.195950912253,18576.195950912253,0.0,8717.0
434.0,198.0,10.0,12.0,0.0,188.0,12.0,919247.0538600119,58706.26940579683,4025.4432204318546,442.8169190399645,480.52846314553045,-37.711544105565984,238.0
433.0,186.0,0.0,24.0,0.0,186.0,24.0,965475.6637543,124577.50500055484,4983.957750807299,620.0363829524349,620.0363829524349,0.0,272.0
432.0,181.0,38.0,80.0,2.0,143.0,78.0,779537.3448597597,426557.4206229499,2668.5355768381146,-226.69041595765373,-45.22684340027689,-181.4635725573768,39.0
431.0,87.0,7.0,55.0,5.0,80.0,50.0,457372.18404711795,285800.04637368635,2360.121935029585,468.7029706119515,519.5564175711114,-50.8534469591599,224.0
430.0,6777.0,644.0,2173.0,14.0,6133.0,2159.0,36431621.548681736,12843494.561465697,200468.14757784538,-11559.69461766029,-18167.639054187,6607.944436526708,-8851.0
