strike,oi_c,oi_p,vol_c,vol_p,oi_net,vol_net,gex,vex,dex,inv_gex,inv_vex_call,inv_vex_put
27550.0,115.0,4.0,110.0,8.0,111.0,102.0,150107746.55295438,137797268.0942989,886.9332283492223,24.648619422500094,26.905938813735187,-2.257319391235093
27540.0,3.0,3.0,14.0,7.0,0.0,7.0,-24062.991465911327,10647906.08556051,-218.60294971153266,-2.2530391241345065,-4.21491816906108,1.961879044926573
27530.0,7.0,4.0,17.0,21.0,3.0,-4.0,5072953.389907036,-6772005.3204227425,-228.36136157404826,-1.2413325831116548,5.001585123093211,-6.2429177062048655
27520.0,4.0,8.0,27.0,36.0,-4.0,-9.0,-7349906.366971958,-16365323.914536146,-583.8898585220601,18.46099052160711,8.014859885492633,10.446130636114475
27510.0,3.0,4.0,51.0,23.0,-1.0,28.0,-2095403.943069082,55635968.83549739,-259.1535408937357,11.12185331669062,3.703257469269598,7.418595847421022
27500.0,145.0,9.0,258.0,48.0,136.0,210.0,291893289.79305464,449622332.05586064,2717.902560082862,92.8196654524154,79.00611496214006,13.813550490275357
27490.0,0.0,0.0,61.0,31.0,0.0,30.0,0.0,67257327.0476644,0.0,10.23849365842829,19.705773921972472,-9.467280263544183
27480.0,15.0,4.0,123.0,27.0,11.0,96.0,26493584.12713545,231024487.47599295,166.33915093159865,46.9892718217385,40.0200855697779,6.969186251960604
27470.0,7.0,2.0,24.0,11.0,5.0,13.0,12370542.934988972,31807271.353802223,96.8821919177881,4.179026232006966,7.707205929614674,-3.528179697607708
27460.0,8.0,4.0,105.0,16.0,4.0,89.0,10099023.871088045,228587748.96033928,37.30414229933299,37.218377066453826,32.05613934757076,5.162237718883063
27450.0,44.0,21.0,110.0,162.0,23.0,-52.0,61338945.06432491,-142252424.08928448,491.0164609744546,19.209425232481394,-23.0787283628162,42.288153595297594
27440.0,2.0,3.0,47.0,26.0,-1.0,21.0,-2666731.3856561934,56001359.098780066,-81.72241208146043,-18.817647061443093,-13.249979887102999,-5.5676671743400945
27430.0,7.0,8.0,32.0,24.0,-1.0,8.0,-2734288.567859304,21874308.542874444,-92.33831322947603,-6.758596229278219,-6.773665250591013,0.01506902131279464
27420.0,27.0,13.0,70.0,24.0,14.0,46.0,38968370.71241295,126929294.7661823,732.5017627067735,8.887163356239476,13.321833296774862,-4.434669940535386
27410.0,20.0,10.0,65.0,41.0,10.0,24.0,27060769.224629626,65079067.47669957,632.3633170700001,2.3310786076666528,-6.4451987929577275,8.776277400624382
27400.0,110.0,169.0,158.0,413.0,-59.0,-255.0,-153270663.28208145,-662441002.3208606,-775.0998401753805,52.895957344400856,-40.80108214916134,93.69703949356219
27390.0,33.0,13.0,54.0,12.0,20.0,42.0,50233475.214016534,105719439.70199342,1512.3964987865672,15.056920502002015,12.67143425334516,2.3854862486568553
27380.0,5.0,3.0,17.0,11.0,2.0,6.0,4844986.654432591,14507812.677808885,215.33073044471024,-6.091000408998733,-3.4825353920212114,-2.608465016977522
27370.0,3.0,2.0,6.0,36.0,1.0,-30.0,2230888.5754362475,-72193383.74780656,138.17989350900217,-7.17607361005245,-1.3029378649219443,-5.873135745130506
27360.0,6.0,10.0,9.0,45.0,-4.0,-36.0,-9090461.916416442,-81106868.6518855,128.16130903280953,-10.66857260701994,-1.8118350832413472,-8.856737523778593
27350.0,15.0,78.0,31.0,115.0,-63.0,-84.0,-135803020.83959484,-180928427.24763578,-929.7487853873874,24.970093287770347,6.060617535088791,18.909475752681555
27340.0,6.0,207.0,12.0,41.0,-201.0,-29.0,-406968300.62704223,-58531881.95915244,-4408.050634972657,-2.978499137972439,1.8204902681900017,-4.798989406162441
