SPX: Timestamp,SPX: Open,SPX: High,SPX: Low,SPX: Close,SPX: Volume
04-09-2025 16:12:00,6502.08,6502.08,6502.08,6502.08,0.00
04-09-2025 16:09:00,6502.08,6502.08,6502.08,6502.08,0.00
04-09-2025 16:06:00,6502.08,6502.08,6502.08,6502.08,0.00
04-09-2025 16:03:00,6502.08,6502.08,6502.08,6502.08,0.00
04-09-2025 16:00:00,6501.74,6502.12,6501.74,6502.08,0.00
04-09-2025 15:57:00,6500.29,6502.54,6499.38,6501.50,0.00
04-09-2025 15:54:00,6496.27,6500.54,6496.20,6500.38,0.00
04-09-2025 15:51:00,6493.70,6496.35,6493.06,6496.32,0.00
04-09-2025 15:48:00,6492.22,6493.82,6491.07,6493.69,0.00
04-09-2025 15:45:00,6493.77,6493.77,6492.00,6492.30,0.00
04-09-2025 15:42:00,6492.91,6494.09,6492.69,6493.81,0.00
04-09-2025 15:39:00,6491.24,6493.80,6490.65,6492.95,0.00
04-09-2025 15:36:00,6490.10,6491.26,6490.01,6491.26,0.00
04-09-2025 15:33:00,6490.31,6490.58,6489.74,6490.18,0.00
04-09-2025 15:30:00,6490.44,6490.69,6489.53,6490.19,0.00
04-09-2025 15:27:00,6491.93,6492.35,6490.43,6490.49,0.00
04-09-2025 15:24:00,6492.33,6492.73,6491.88,6491.90,0.00
04-09-2025 15:21:00,6492.90,6493.04,6491.75,6492.22,0.00
04-09-2025 15:18:00,6492.19,6492.92,6491.23,6492.92,0.00
04-09-2025 15:15:00,6492.90,6493.09,6491.90,6492.20,0.00
04-09-2025 15:12:00,6490.15,6493.27,6490.09,6492.91,0.00
04-09-2025 15:09:00,6489.76,6490.27,6488.94,6490.18,0.00
04-09-2025 15:06:00,6488.79,6489.89,6488.36,6489.77,0.00
04-09-2025 15:03:00,6488.01,6489.15,6487.36,6488.88,0.00
04-09-2025 15:00:00,6487.37,6488.70,6487.00,6488.02,0.00
04-09-2025 14:57:00,6487.13,6487.59,6486.89,6487.34,0.00
04-09-2025 14:54:00,6487.02,6487.67,6486.41,6487.16,0.00
04-09-2025 14:51:00,6487.39,6488.00,6486.54,6487.08,0.00
04-09-2025 14:48:00,6484.87,6487.55,6484.79,6487.36,0.00
04-09-2025 14:45:00,6483.62,6485.04,6483.58,6484.86,0.00
04-09-2025 14:42:00,6485.66,6485.80,6483.63,6483.63,0.00
04-09-2025 14:39:00,6485.30,6485.87,6484.38,6485.64,0.00
04-09-2025 14:36:00,6485.44,6485.50,6484.71,6485.27,0.00
04-09-2025 14:33:00,6484.89,6485.98,6484.86,6485.38,0.00
04-09-2025 14:30:00,6483.14,6484.94,6482.69,6484.88,0.00
04-09-2025 14:27:00,6483.82,6484.22,6483.09,6483.16,0.00
04-09-2025 14:24:00,6484.37,6484.94,6483.76,6483.88,0.00
04-09-2025 14:21:00,6484.88,6485.14,6484.16,6484.37,0.00
04-09-2025 14:18:00,6485.94,6486.01,6484.81,6484.87,0.00
04-09-2025 14:15:00,6485.51,6487.05,6485.42,6485.90,0.00
04-09-2025 14:12:00,6485.15,6485.79,6484.60,6485.53,0.00
04-09-2025 14:09:00,6483.44,6485.61,6483.35,6485.13,0.00
04-09-2025 14:06:00,6483.97,6484.40,6482.98,6483.46,0.00
04-09-2025 14:03:00,6484.25,6484.75,6483.69,6484.05,0.00
04-09-2025 14:00:00,6483.13,6485.34,6483.10,6484.32,0.00
04-09-2025 13:57:00,6482.99,6483.28,6482.25,6483.15,0.00
04-09-2025 13:54:00,6485.55,6485.64,6483.03,6483.04,0.00
04-09-2025 13:51:00,6481.82,6485.62,6481.75,6485.62,0.00
04-09-2025 13:48:00,6480.68,6482.06,6480.54,6481.89,0.00
04-09-2025 13:45:00,6479.37,6480.76,6479.01,6480.66,0.00
04-09-2025 13:42:00,6480.14,6480.15,6479.20,6479.37,0.00
04-09-2025 13:39:00,6477.54,6480.18,6477.54,6480.12,0.00
04-09-2025 13:36:00,6478.08,6479.39,6477.54,6477.67,0.00
04-09-2025 13:33:00,6477.86,6478.26,6477.18,6478.13,0.00
04-09-2025 13:30:00,6479.49,6479.95,6477.32,6477.74,0.00
04-09-2025 13:27:00,6478.96,6480.39,6478.96,6479.54,0.00
04-09-2025 13:24:00,6478.74,6479.34,6478.50,6479.08,0.00
04-09-2025 13:21:00,6477.88,6479.47,6477.41,6478.81,0.00
04-09-2025 13:18:00,6476.83,6478.13,6476.81,6477.88,0.00
04-09-2025 13:15:00,6474.32,6476.86,6474.28,6476.85,0.00
04-09-2025 13:12:00,6475.15,6476.02,6474.24,6474.34,0.00
04-09-2025 13:09:00,6478.46,6478.48,6474.79,6475.11,0.00
04-09-2025 13:06:00,6476.11,6478.53,6475.47,6478.39,0.00
04-09-2025 13:03:00,6475.23,6476.52,6474.30,6476.10,0.00
04-09-2025 13:00:00,6470.33,6475.18,6470.11,6475.18,0.00
04-09-2025 12:57:00,6473.59,6473.69,6470.25,6470.30,0.00
04-09-2025 12:54:00,6474.49,6475.06,6473.17,6473.68,0.00
04-09-2025 12:51:00,6474.91,6474.93,6473.11,6474.50,0.00
04-09-2025 12:48:00,6472.05,6475.43,6472.05,6474.93,0.00
04-09-2025 12:45:00,6470.66,6472.22,6470.63,6472.02,0.00
04-09-2025 12:42:00,6470.13,6470.83,6469.58,6470.62,0.00
04-09-2025 12:39:00,6472.31,6472.34,6469.48,6470.10,0.00
04-09-2025 12:36:00,6470.91,6472.73,6470.49,6472.34,0.00
04-09-2025 12:33:00,6471.31,6471.70,6470.51,6470.91,0.00
04-09-2025 12:30:00,6470.31,6472.24,6469.94,6471.36,0.00
04-09-2025 12:27:00,6472.22,6472.22,6469.34,6470.32,0.00
04-09-2025 12:24:00,6473.31,6473.62,6472.07,6472.24,0.00
04-09-2025 12:21:00,6476.29,6476.29,6473.21,6473.29,0.00
04-09-2025 12:18:00,6474.96,6476.09,6474.35,6476.09,0.00
04-09-2025 12:15:00,6475.33,6475.71,6473.98,6475.03,0.00
04-09-2025 12:12:00,6475.30,6476.26,6474.88,6475.29,0.00
04-09-2025 12:09:00,6474.72,6476.40,6474.63,6475.18,0.00
04-09-2025 12:06:00,6474.73,6475.21,6473.67,6474.68,0.00
04-09-2025 12:03:00,6473.80,6474.89,6473.12,6474.65,0.00
04-09-2025 12:00:00,6473.48,6474.51,6472.56,6473.76,0.00
04-09-2025 11:57:00,6475.44,6476.50,6473.53,6473.57,0.00
04-09-2025 11:54:00,6475.41,6476.75,6474.77,6475.45,0.00
04-09-2025 11:51:00,6473.10,6475.50,6473.10,6475.50,0.00
04-09-2025 11:48:00,6471.64,6473.75,6471.62,6473.12,0.00
04-09-2025 11:45:00,6471.79,6472.94,6471.12,6471.62,0.00
04-09-2025 11:42:00,6470.53,6474.07,6470.53,6471.83,0.00
04-09-2025 11:39:00,6469.75,6471.83,6469.75,6470.51,0.00
04-09-2025 11:36:00,6471.33,6471.98,6469.62,6469.83,0.00
04-09-2025 11:33:00,6470.68,6473.06,6470.37,6471.30,0.00
04-09-2025 11:30:00,6473.46,6473.52,6470.42,6470.71,0.00
04-09-2025 11:27:00,6473.39,6475.54,6473.35,6473.54,0.00
04-09-2025 11:24:00,6471.53,6473.39,6471.22,6473.32,0.00
04-09-2025 11:21:00,6470.42,6473.08,6470.40,6471.54,0.00
04-09-2025 11:18:00,6471.09,6471.24,6469.96,6470.43,0.00
04-09-2025 11:15:00,6466.16,6470.99,6466.08,6470.99,0.00
04-09-2025 11:12:00,6464.17,6466.36,6464.17,6466.08,0.00
04-09-2025 11:09:00,6468.52,6469.35,6464.06,6464.09,0.00
04-09-2025 11:06:00,6468.72,6469.43,6467.34,6468.54,0.00
04-09-2025 11:03:00,6469.20,6469.59,6467.38,6468.68,0.00
04-09-2025 11:00:00,6467.19,6469.64,6466.95,6469.22,0.00
04-09-2025 10:57:00,6464.88,6467.29,6464.29,6467.17,0.00
04-09-2025 10:54:00,6466.44,6467.42,6464.06,6464.81,0.00
04-09-2025 10:51:00,6468.36,6468.54,6464.13,6466.54,0.00
04-09-2025 10:48:00,6467.11,6468.60,6466.26,6468.30,0.00
04-09-2025 10:45:00,6464.26,6467.19,6464.08,6466.97,0.00
04-09-2025 10:42:00,6467.40,6467.40,6463.76,6464.21,0.00
04-09-2025 10:39:00,6468.27,6468.57,6465.97,6467.43,0.00
04-09-2025 10:36:00,6464.14,6468.73,6463.39,6468.26,0.00
04-09-2025 10:33:00,6464.10,6464.32,6460.89,6464.04,0.00
04-09-2025 10:30:00,6459.92,6464.49,6459.73,6463.91,0.00
04-09-2025 10:27:00,6458.64,6460.08,6457.19,6459.79,0.00
04-09-2025 10:24:00,6458.18,6462.05,6457.62,6458.67,0.00
04-09-2025 10:21:00,6453.63,6458.09,6453.02,6458.09,0.00
04-09-2025 10:18:00,6449.21,6453.61,6447.82,6453.54,0.00
04-09-2025 10:15:00,6450.09,6450.12,6445.98,6449.29,0.00
04-09-2025 10:12:00,6452.32,6455.64,6450.10,6450.10,0.00
04-09-2025 10:09:00,6450.49,6452.27,6448.79,6452.27,0.00
04-09-2025 10:06:00,6451.09,6452.74,6449.90,6450.40,0.00
04-09-2025 10:03:00,6456.55,6457.01,6449.26,6451.07,0.00
04-09-2025 10:00:00,6459.93,6459.99,6455.58,6456.62,0.00
04-09-2025 09:57:00,6461.91,6462.53,6459.49,6459.88,0.00
04-09-2025 09:54:00,6459.87,6462.28,6457.64,6461.86,0.00
04-09-2025 09:51:00,6460.97,6463.03,6458.52,6459.74,0.00
04-09-2025 09:48:00,6463.70,6464.13,6456.29,6460.79,0.00
04-09-2025 09:45:00,6462.18,6464.28,6460.12,6463.72,0.00
04-09-2025 09:42:00,6458.97,6462.32,6457.68,6461.96,0.00
04-09-2025 09:39:00,6456.97,6462.42,6456.70,6458.68,0.00
04-09-2025 09:36:00,6460.81,6463.82,6456.28,6457.16,0.00
04-09-2025 09:33:00,6455.77,6463.06,6455.00,6461.32,0.00
04-09-2025 09:30:00,6456.60,6459.25,6453.58,6455.52,0.00
03-09-2025 16:48:00,6448.26,6448.26,6448.26,6448.26,0.00
03-09-2025 16:18:00,6448.26,6448.26,6448.26,6448.26,0.00
03-09-2025 16:15:00,6448.26,6448.26,6448.26,6448.26,0.00
03-09-2025 16:12:00,6448.26,6448.26,6448.26,6448.26,0.00
03-09-2025 16:09:00,6448.26,6448.26,6448.26,6448.26,0.00
03-09-2025 16:06:00,6448.26,6448.26,6448.26,6448.26,0.00
03-09-2025 16:03:00,6448.28,6448.28,6448.26,6448.26,0.00
03-09-2025 16:00:00,6448.04,6448.29,6448.00,6448.28,0.00
03-09-2025 15:57:00,6443.69,6447.81,6441.78,6447.81,0.00
03-09-2025 15:54:00,6441.00,6444.52,6440.26,6443.60,0.00
03-09-2025 15:51:00,6438.14,6441.96,6438.14,6440.93,0.00
03-09-2025 15:48:00,6435.81,6440.12,6435.17,6438.05,0.00
03-09-2025 15:45:00,6433.49,6435.86,6432.50,6435.81,0.00
03-09-2025 15:42:00,6430.73,6433.96,6430.42,6433.43,0.00
03-09-2025 15:39:00,6428.96,6430.86,6428.42,6430.76,0.00
03-09-2025 15:36:00,6427.90,6429.64,6427.28,6429.00,0.00
03-09-2025 15:33:00,6424.80,6429.46,6424.31,6427.93,0.00
03-09-2025 15:30:00,6421.70,6425.60,6421.70,6424.83,0.00
03-09-2025 15:27:00,6422.49,6423.40,6421.51,6421.77,0.00
03-09-2025 15:24:00,6421.94,6423.38,6421.70,6422.50,0.00
03-09-2025 15:21:00,6420.33,6422.72,6420.33,6421.94,0.00
03-09-2025 15:18:00,6419.17,6421.68,6418.87,6420.35,0.00
03-09-2025 15:15:00,6418.99,6420.42,6418.61,6419.12,0.00
03-09-2025 15:12:00,6419.12,6420.52,6418.49,6418.91,0.00
03-09-2025 15:09:00,6419.79,6420.92,6418.51,6419.15,0.00
03-09-2025 15:06:00,6421.35,6422.85,6419.61,6419.72,0.00
03-09-2025 15:03:00,6420.61,6421.61,6419.84,6421.39,0.00
03-09-2025 15:00:00,6420.28,6420.52,6417.40,6420.52,0.00
03-09-2025 14:57:00,6421.02,6421.13,6418.87,6420.24,0.00
03-09-2025 14:54:00,6421.56,6421.95,6420.61,6420.99,0.00
03-09-2025 14:51:00,6419.45,6422.54,6419.39,6421.53,0.00
03-09-2025 14:48:00,6421.64,6421.78,6419.34,6419.34,0.00
03-09-2025 14:45:00,6422.19,6423.63,6421.40,6421.54,0.00
03-09-2025 14:42:00,6418.14,6422.33,6418.14,6422.22,0.00
03-09-2025 14:39:00,6417.25,6418.99,6416.17,6417.97,0.00
03-09-2025 14:36:00,6420.60,6420.60,6417.13,6417.22,0.00
03-09-2025 14:33:00,6419.20,6421.35,6419.16,6420.60,0.00
03-09-2025 14:30:00,6423.03,6423.03,6418.63,6419.18,0.00
03-09-2025 14:27:00,6423.20,6423.96,6422.18,6423.06,0.00
03-09-2025 14:24:00,6422.24,6423.43,6419.87,6423.24,0.00
03-09-2025 14:21:00,6420.13,6422.40,6419.41,6422.29,0.00
03-09-2025 14:18:00,6422.32,6422.68,6420.18,6420.18,0.00
03-09-2025 14:15:00,6422.03,6422.47,6419.24,6422.19,0.00
03-09-2025 14:12:00,6419.93,6423.07,6419.02,6422.23,0.00
03-09-2025 14:09:00,6419.17,6421.10,6419.17,6419.98,0.00
03-09-2025 14:06:00,6418.61,6421.80,6418.04,6419.15,0.00
03-09-2025 14:03:00,6421.71,6421.71,6419.21,6419.24,0.00
03-09-2025 14:00:00,6421.38,6422.28,6417.19,6421.75,0.00
03-09-2025 13:57:00,6419.82,6421.59,6419.82,6421.43,0.00
03-09-2025 13:54:00,6424.24,6424.59,6418.77,6419.79,0.00
03-09-2025 13:51:00,6423.56,6427.49,6423.54,6424.27,0.00
03-09-2025 13:48:00,6424.41,6425.57,6423.23,6423.64,0.00
03-09-2025 13:45:00,6423.73,6424.46,6417.94,6424.38,0.00
03-09-2025 13:42:00,6427.08,6428.11,6423.63,6423.67,0.00
03-09-2025 13:39:00,6431.31,6431.51,6427.09,6427.09,0.00
03-09-2025 13:36:00,6431.94,6432.53,6430.40,6431.33,0.00
03-09-2025 13:33:00,6434.94,6435.35,6431.62,6431.92,0.00
03-09-2025 13:30:00,6433.90,6435.36,6433.41,6434.96,0.00
03-09-2025 13:27:00,6431.76,6434.20,6431.76,6434.09,0.00
03-09-2025 13:24:00,6436.46,6436.90,6431.48,6431.76,0.00
03-09-2025 13:21:00,6437.47,6437.53,6435.85,6436.37,0.00
03-09-2025 13:18:00,6439.31,6439.79,6437.17,6437.47,0.00
03-09-2025 13:15:00,6437.56,6439.60,6437.55,6439.30,0.00
03-09-2025 13:12:00,6437.82,6439.30,6437.44,6437.44,0.00
03-09-2025 13:09:00,6433.94,6437.90,6433.32,6437.90,0.00
03-09-2025 13:06:00,6434.20,6434.62,6432.98,6433.87,0.00
03-09-2025 13:03:00,6432.54,6434.20,6432.33,6434.14,0.00
03-09-2025 13:00:00,6429.93,6432.84,6429.80,6432.48,0.00
03-09-2025 12:57:00,6430.68,6431.95,6429.65,6429.77,0.00
03-09-2025 12:54:00,6427.12,6431.08,6426.20,6430.75,0.00
03-09-2025 12:51:00,6426.77,6428.07,6426.06,6427.07,0.00
03-09-2025 12:48:00,6430.54,6431.23,6427.24,6427.33,0.00
03-09-2025 12:45:00,6430.40,6431.61,6428.49,6430.56,0.00
03-09-2025 12:42:00,6431.32,6432.68,6430.06,6430.39,0.00
03-09-2025 12:39:00,6432.71,6433.07,6428.72,6431.29,0.00
03-09-2025 12:36:00,6434.59,6435.48,6432.78,6432.78,0.00
03-09-2025 12:33:00,6436.35,6436.37,6434.28,6434.64,0.00
03-09-2025 12:30:00,6435.99,6436.76,6434.73,6436.42,0.00
03-09-2025 12:27:00,6438.10,6438.89,6435.98,6435.98,0.00
03-09-2025 12:24:00,6439.08,6439.43,6434.22,6438.09,0.00
03-09-2025 12:21:00,6440.78,6442.56,6439.10,6439.12,0.00
03-09-2025 12:18:00,6434.89,6440.80,6434.46,6440.80,0.00
03-09-2025 12:15:00,6435.16,6435.52,6433.90,6434.90,0.00
03-09-2025 12:12:00,6435.02,6435.65,6434.55,6435.12,0.00
03-09-2025 12:09:00,6436.76,6437.65,6434.45,6435.13,0.00
03-09-2025 12:06:00,6433.60,6436.82,6432.69,6436.72,0.00
03-09-2025 12:03:00,6434.19,6434.22,6432.09,6433.56,0.00
03-09-2025 12:00:00,6435.14,6436.95,6433.73,6434.10,0.00
03-09-2025 11:57:00,6435.93,6435.93,6433.33,6435.21,0.00
03-09-2025 11:54:00,6435.63,6438.18,6435.18,6435.87,0.00
03-09-2025 11:51:00,6438.48,6440.13,6435.65,6435.68,0.00
03-09-2025 11:48:00,6437.66,6438.50,6435.48,6438.50,0.00
03-09-2025 11:45:00,6439.31,6439.79,6436.22,6437.67,0.00
03-09-2025 11:42:00,6440.37,6440.74,6439.44,6439.44,0.00
03-09-2025 11:39:00,6437.89,6441.09,6437.83,6440.31,0.00
03-09-2025 11:36:00,6437.31,6438.90,6436.05,6437.98,0.00
03-09-2025 11:33:00,6434.64,6438.53,6433.85,6437.13,0.00
03-09-2025 11:30:00,6435.78,6437.88,6433.39,6434.91,0.00
03-09-2025 11:27:00,6439.93,6441.09,6435.02,6435.70,0.00
