Time,Activo,SPOT,hedge_pressure_score,hedge_velocity,hedge_exhaustion_flag,dealer_stress_score,stress_gamma_instability,stress_iv_expansion,stress_sweep_aggression,stress_hedge_acceleration,stress_vix_divergence,stress_avg_10c
2026-08-19 17:46:45,USO,130.93,0.4,0.0,0,29.0,0.0,0.0,14,15,0.0,29.0
2026-08-19 17:47:44,USO,130.93,0.4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,14.5
2026-08-19 17:48:44,USO,130.93,0.4,0.0,0,0.3,0.0,0.3,0.0,0.0,0.0,9.8
2026-08-19 17:49:44,USO,130.93,0.4,0.0,0,0.6,0.0,0.6,0.0,0.0,0.0,7.5
2026-08-19 17:50:44,USO,130.92,0.4,-3148.75,0,20.2,0.0,20,0.0,0.2,0.0,10.0
2026-08-19 17:51:44,USO,130.93,0.4,0.0,0,20.2,0.0,20,0.0,0.2,0.0,11.7
2026-08-19 17:52:44,USO,130.92,0.4,0.0,0,20.2,0.0,20,0.0,0.2,0.0,12.9
2026-08-19 17:53:44,USO,130.93,0.4,0.0,0,20.2,0.0,20,0.0,0.2,0.0,13.8
2026-08-19 17:54:44,USO,130.93,0.4,3142.87,0,0.3,0.0,0.3,0.0,0.0,0.0,12.3
2026-08-19 17:55:44,USO,130.93,0.4,0.0,0,0.1,0.0,0.1,0.0,0.0,0.0,11.1
2026-08-19 17:56:44,USO,130.94,0.4,3133.72,0,20.3,0.0,20,0.0,0.3,0.0,10.2
2026-08-19 17:57:44,USO,131.0,0.4,21445.55,0,22.2,0.0,20,0.0,2.2,0.0,12.5
2026-08-19 17:58:44,USO,131.0,0.4,18381.3,0,1.4,0.0,1.4,0.0,0.0,0.0,12.6
2026-08-19 17:59:44,USO,131.31,0.4,94226.36,0,20.6,0.0,20,0.0,0.6,0.0,14.6
2026-08-19 18:00:44,USO,131.36,0.4,108088.2,0,21.2,0.0,20,0.0,1.2,0.0,14.7
2026-08-19 18:01:44,USO,131.17,0.4,-41534.92,0,21.3,0.0,20,0.0,1.3,0.0,14.8
