SPY: Timestamp,SPY: Open,SPY: High,SPY: Low,SPY: Close,SPY: Volume
27-05-2025 14:00:00,591.00,591.31,589.89,591.06,7.66M
27-05-2025 12:00:00,588.96,591.07,578.43,591.01,3.93M
27-05-2025 10:00:00,586.17,589.12,586.17,588.97,5.66M
27-05-2025 08:00:00,586.07,586.37,584.37,586.13,2.88M
23-05-2025 14:00:00,580.82,581.81,578.49,579.16,7.99M
23-05-2025 12:00:00,578.04,581.46,577.52,580.88,4.24M
23-05-2025 10:00:00,576.87,579.73,576.69,578.03,5.55M
23-05-2025 08:00:00,575.98,578.16,575.60,576.77,3.25M
22-05-2025 14:00:00,585.38,586.61,582.58,583.03,8.27M
22-05-2025 12:00:00,584.26,585.83,582.63,585.39,4.57M
22-05-2025 10:00:00,584.21,585.17,581.51,584.25,5.81M
22-05-2025 08:00:00,582.66,584.35,581.40,584.18,2.42M
21-05-2025 14:00:00,586.16,586.39,581.82,582.96,11.36M
21-05-2025 12:00:00,591.75,592.58,583.79,586.17,9.88M
21-05-2025 10:00:00,589.84,592.24,588.87,591.74,5.69M
21-05-2025 08:00:00,588.45,590.51,588.42,589.84,2.29M
20-05-2025 14:00:00,592.99,593.17,589.61,592.83,9.15M
20-05-2025 12:00:00,593.19,593.80,592.24,593.00,3.24M
20-05-2025 10:00:00,592.85,594.05,592.36,593.21,3.95M
20-05-2025 08:00:00,593.11,593.63,592.04,592.84,2.09M
19-05-2025 14:00:00,594.37,595.25,593.17,594.94,6.50M
19-05-2025 12:00:00,593.11,595.54,588.95,594.34,4.47M
19-05-2025 10:00:00,591.23,593.76,588.51,593.09,5.82M
19-05-2025 08:00:00,588.10,591.41,588.10,591.24,3.35M
16-05-2025 14:00:00,592.84,594.50,592.66,594.27,6.39M
16-05-2025 12:00:00,591.04,593.48,590.92,592.82,3.72M
16-05-2025 10:00:00,591.33,591.63,589.28,591.04,4.91M
16-05-2025 08:00:00,591.26,591.37,590.01,591.36,1.49M
15-05-2025 14:00:00,589.89,590.44,588.30,590.41,8.89M
15-05-2025 12:00:00,589.10,590.97,588.77,589.90,4.75M
15-05-2025 10:00:00,586.14,589.42,585.32,589.08,6.92M
15-05-2025 08:00:00,585.56,586.47,585.10,586.14,2.25M
14-05-2025 14:00:00,587.34,588.21,586.39,587.57,8.01M
14-05-2025 12:00:00,588.00,588.57,585.53,587.34,4.23M
14-05-2025 10:00:00,587.54,588.35,585.80,588.00,5.29M
14-05-2025 08:00:00,587.83,588.98,586.46,587.53,2.57M
13-05-2025 14:00:00,587.91,589.08,586.73,586.83,6.70M
13-05-2025 12:00:00,587.67,589.07,586.96,587.92,3.90M
13-05-2025 10:00:00,585.29,588.44,585.23,587.64,6.70M
13-05-2025 08:00:00,583.46,585.47,582.85,585.28,2.16M
12-05-2025 14:00:00,581.51,583.00,580.80,582.86,7.35M
12-05-2025 12:00:00,578.16,582.43,577.98,581.50,4.75M
12-05-2025 10:00:00,578.86,580.50,577.04,578.17,6.75M
12-05-2025 08:00:00,581.48,581.73,578.34,578.79,3.87M
09-05-2025 14:00:00,565.22,565.88,564.10,564.29,3.99M
09-05-2025 12:00:00,565.56,565.64,562.87,565.23,2.86M
09-05-2025 10:00:00,566.97,567.36,562.76,565.55,4.72M
09-05-2025 08:00:00,566.48,567.50,565.81,567.00,1.17M
08-05-2025 14:00:00,567.67,569.37,564.54,564.92,8.17M
08-05-2025 12:00:00,568.40,570.31,567.61,567.69,3.69M
08-05-2025 10:00:00,564.10,569.61,561.70,568.39,9.20M
08-05-2025 08:00:00,565.24,565.61,563.56,564.13,1.55M
07-05-2025 14:00:00,559.18,563.82,556.04,561.20,9.85M
07-05-2025 12:00:00,559.90,561.85,558.80,559.27,2.64M
07-05-2025 10:00:00,561.46,561.97,558.38,559.95,3.70M
07-05-2025 08:00:00,560.16,561.59,559.52,561.46,1.58M
06-05-2025 14:00:00,558.45,561.40,558.43,558.80,5.77M
06-05-2025 12:00:00,560.38,563.35,558.32,558.46,4.52M
06-05-2025 10:00:00,557.48,561.94,557.09,560.34,4.60M
06-05-2025 08:00:00,557.94,559.76,556.96,557.40,2.10M
05-05-2025 14:00:00,565.68,566.65,563.09,563.54,5.49M
05-05-2025 12:00:00,565.00,566.08,564.82,565.68,2.41M
05-05-2025 10:00:00,563.27,565.31,562.43,565.01,4.66M
05-05-2025 08:00:00,562.58,563.30,561.70,563.01,1.75M
02-05-2025 14:00:00,567.24,568.38,566.02,566.64,7.11M
02-05-2025 12:00:00,566.23,568.08,566.16,567.25,4.39M
02-05-2025 10:00:00,563.64,566.39,563.27,566.23,4.54M
02-05-2025 08:00:00,564.73,565.48,562.38,563.62,2.25M
01-05-2025 14:00:00,560.58,562.68,557.86,558.48,6.77M
01-05-2025 12:00:00,560.40,561.95,559.06,560.57,3.28M
01-05-2025 10:00:00,559.22,564.07,558.85,560.38,6.41M
01-05-2025 08:00:00,560.42,561.36,558.65,558.85,2.64M
30-04-2025 14:00:00,550.51,556.50,549.11,554.35,11.01M
30-04-2025 12:00:00,549.40,551.12,547.14,550.47,3.89M
30-04-2025 10:00:00,541.92,549.84,541.63,549.49,7.27M
30-04-2025 08:00:00,547.55,547.56,541.52,541.89,4.06M
29-04-2025 14:00:00,554.73,555.44,553.82,554.15,5.86M
29-04-2025 12:00:00,551.73,555.10,550.52,554.73,3.55M
29-04-2025 10:00:00,550.60,553.29,549.42,551.73,4.27M
29-04-2025 08:00:00,548.87,551.67,548.55,550.52,1.49M
28-04-2025 14:00:00,547.72,552.28,547.38,550.98,5.75M
28-04-2025 12:00:00,547.42,547.88,545.02,547.71,3.46M
28-04-2025 10:00:00,550.39,552.10,547.03,547.48,4.86M
28-04-2025 08:00:00,551.39,553.55,550.13,550.29,2.34M
25-04-2025 14:00:00,547.90,550.91,547.54,550.55,5.35M
25-04-2025 12:00:00,547.09,551.05,546.77,547.89,4.67M
25-04-2025 10:00:00,544.91,547.92,543.70,547.07,5.09M
25-04-2025 08:00:00,546.68,548.11,544.72,544.88,1.98M
24-04-2025 14:00:00,545.29,547.23,544.28,546.55,8.02M
24-04-2025 12:00:00,542.84,545.85,542.25,545.27,4.40M
24-04-2025 10:00:00,539.48,543.90,539.03,542.76,6.73M
24-04-2025 08:00:00,536.74,539.65,535.45,539.48,1.84M
23-04-2025 14:00:00,538.34,538.89,533.88,535.41,5.93M
23-04-2025 12:00:00,537.42,539.59,534.01,538.36,3.77M
23-04-2025 10:00:00,543.68,545.35,535.57,537.43,6.69M
23-04-2025 08:00:00,540.45,544.99,539.51,543.60,6.97M
22-04-2025 14:00:00,521.85,527.50,521.79,526.94,7.38M
22-04-2025 12:00:00,526.20,529.30,521.76,521.89,9.43M
22-04-2025 10:00:00,521.98,526.55,521.76,526.17,6.11M
22-04-2025 08:00:00,520.12,522.28,519.19,521.89,2.04M
21-04-2025 14:00:00,508.95,514.87,508.46,513.95,8.46M
21-04-2025 12:00:00,511.05,513.25,508.74,508.95,5.80M
21-04-2025 10:00:00,517.47,517.48,510.80,511.07,6.68M
21-04-2025 08:00:00,521.15,521.70,517.53,517.56,1.91M
17-04-2025 14:00:00,529.58,531.16,525.73,526.39,6.55M
17-04-2025 12:00:00,526.74,530.39,526.24,529.54,5.12M
17-04-2025 10:00:00,528.68,529.15,523.91,526.76,4.67M
17-04-2025 08:00:00,527.66,529.31,526.38,528.74,1.96M
16-04-2025 14:00:00,524.10,526.84,520.30,525.73,10.89M
16-04-2025 12:00:00,531.74,532.12,523.94,524.10,6.26M
16-04-2025 10:00:00,529.88,535.11,529.66,531.71,4.61M
16-04-2025 08:00:00,531.66,533.84,529.92,529.92,2.39M
15-04-2025 14:00:00,538.32,539.29,536.81,537.73,5.56M
15-04-2025 12:00:00,540.90,541.62,537.37,538.29,3.52M
15-04-2025 10:00:00,541.52,543.23,538.14,540.97,5.58M
15-04-2025 08:00:00,539.68,542.95,539.25,541.48,1.99M
14-04-2025 14:00:00,539.02,542.58,538.36,538.97,7.50M
14-04-2025 12:00:00,535.73,539.45,533.86,538.97,5.65M
14-04-2025 10:00:00,540.64,543.84,535.23,535.74,7.12M
14-04-2025 08:00:00,544.05,544.28,539.21,540.47,2.91M
11-04-2025 14:00:00,534.74,535.68,531.57,533.98,8.74M
11-04-2025 12:00:00,526.93,536.43,526.08,534.70,7.66M
11-04-2025 10:00:00,526.48,528.42,520.10,526.94,9.25M
11-04-2025 08:00:00,522.91,528.84,521.12,526.40,3.72M
10-04-2025 14:00:00,524.03,529.70,518.20,524.71,16.37M
10-04-2025 12:00:00,518.56,525.55,509.58,524.18,19.68M
10-04-2025 10:00:00,528.96,531.96,517.91,518.64,10.98M
10-04-2025 08:00:00,532.13,533.50,528.53,529.00,4.27M
09-04-2025 14:00:00,534.92,546.33,529.68,543.40,23.53M
09-04-2025 12:00:00,495.97,536.50,494.77,534.87,28.32M
09-04-2025 10:00:00,499.82,503.66,493.07,495.98,10.91M
09-04-2025 08:00:00,493.44,502.04,493.41,499.85,6.16M
08-04-2025 14:00:00,506.63,507.82,489.17,496.74,21.31M
08-04-2025 12:00:00,516.67,517.29,502.04,506.69,16.21M
08-04-2025 10:00:00,522.60,524.98,514.00,516.77,11.64M
08-04-2025 08:00:00,521.97,523.29,517.81,522.59,5.59M
07-04-2025 14:00:00,509.09,510.47,500.15,504.53,17.17M
07-04-2025 12:00:00,499.50,509.35,494.71,509.09,12.17M
07-04-2025 10:00:00,495.67,523.17,492.78,499.50,38.68M
07-04-2025 08:00:00,489.14,496.46,481.80,495.69,9.64M
04-04-2025 14:00:00,514.59,515.82,505.06,505.47,20.17M
04-04-2025 12:00:00,514.98,517.46,508.32,514.56,10.86M
04-04-2025 10:00:00,523.18,523.25,510.06,514.96,19.54M
04-04-2025 08:00:00,523.67,525.87,519.15,523.18,6.15M
03-04-2025 14:00:00,541.84,542.53,536.91,537.62,12.05M
03-04-2025 12:00:00,543.50,546.36,541.77,541.85,6.20M
