strike,inv_gex,inv_vex_call,inv_vex_put,long_calls,short_calls,long_puts,short_puts,inv_net
722.0000,540.7668,0.4541,540.3127,2.0000,0.0000,3404.0000,99.0000,-3303.0000
723.0000,-970.5202,2.4850,-973.0052,6.0000,0.0000,81.0000,6787.0000,6712.0000
724.0000,821.3942,2.4126,818.9815,3.0000,0.0000,4404.0000,119.0000,-4282.0000
725.0000,66.3863,0.9053,65.4810,2.5000,1.5000,874.0000,602.0000,-271.0000
726.0000,49.4106,0.7220,48.6886,1.0000,0.0000,287.0000,105.0000,-181.0000
727.0000,256.0648,1.7979,254.2669,4.0000,3.0000,1797.0000,1032.0000,-764.0000
728.0000,51.4599,-2.5975,54.0575,2.5000,9.5000,1108.0000,960.0000,-155.0000
729.0000,-229.1978,-2.1462,-227.0516,0.0000,5.0000,1736.0000,2191.0000,450.0000
730.0000,-2292.7368,19.6498,-2312.3865,29.5000,8.5000,3909.0000,8797.0000,4909.0000
731.0000,-519.1818,-18.4914,-500.6905,23.0000,27.0000,4239.0000,4912.0000,669.0000
732.0000,-2691.0464,10.6428,-2701.6892,20.0000,26.0000,1956.0000,4999.0000,3037.0000
733.0000,962.7732,44.4309,918.3423,36.5000,14.5000,2458.0000,1122.0000,-1314.0000
734.0000,-2308.7839,51.0040,-2359.7879,54.5000,18.5000,1494.0000,3296.0000,1838.0000
735.0000,2270.9304,18.9490,2251.9815,66.0000,55.0000,6717.0000,5507.0000,-1199.0000
736.0000,-134.8529,88.4302,-223.2831,59.5000,14.5000,7499.0000,8372.0000,918.0000
737.0000,-1602.4824,-96.0149,-1506.4675,25.0000,72.0000,7520.0000,8993.0000,1426.0000
738.0000,7084.8636,-70.4745,7155.3382,101.5000,162.5000,10605.0000,8727.0000,-1939.0000
739.0000,4886.2791,170.5488,4715.7304,373.5000,270.5000,12297.0000,9389.0000,-2805.0000
740.0000,44858.2985,-262.3879,45120.6865,1234.5000,1263.5000,44698.0000,29434.0000,-15293.0000
741.0000,22443.7901,1382.2386,21061.5516,661.5000,417.5000,18162.0000,13650.0000,-4268.0000
742.0000,-54837.3450,576.7076,-55414.0526,1339.5000,1047.5000,19337.0000,25667.0000,6622.0000
743.0000,-79934.8226,5663.5267,-85598.3493,2128.0000,1539.0000,25538.5000,39476.5000,14527.0000
744.0000,53306.0946,15066.5968,38239.4978,6757.0000,5252.0000,53214.0000,44747.0000,-6962.0000
745.0000,28760.0046,15051.5950,13708.4096,21178.5000,20037.5000,82579.0000,81514.0000,76.0000
746.0000,-586363.0584,-228026.1270,-358336.9314,15368.0000,41774.0000,38942.0000,78333.0000,12985.0000
747.0000,107791.0797,124978.5206,-17187.4409,42579.0000,28113.0000,67699.0000,66371.0000,13138.0000
748.0000,-860595.0893,-458855.5732,-401739.5161,52296.5000,102976.5000,68333.0000,103694.0000,-15319.0000
749.0000,-871805.9562,-508631.0262,-363174.9299,89187.0000,131640.0000,66137.0000,99447.0000,-9143.0000
750.0000,411763.1333,307786.8625,103976.2708,152731.0000,137712.0000,38626.5000,29722.5000,6115.0000
751.0000,-66938.1789,-101079.2458,34141.0668,61741.0000,70810.0000,9788.0000,7194.0000,-11663.0000
752.0000,89786.4776,92329.6652,-2543.1876,61950.0000,51569.0000,2364.0000,3044.0000,11061.0000
753.0000,29495.9481,30583.6601,-1087.7120,40525.0000,36169.0000,1791.5000,1894.5000,4459.0000
754.0000,-3934.9457,-3384.5812,-550.3645,16507.0000,17964.0000,561.5000,786.5000,-1232.0000
755.0000,-11511.5593,-10825.3652,-686.1941,17986.0000,24253.0000,646.0000,999.0000,-5914.0000
756.0000,5363.5690,5362.0889,1.4800,11908.0000,8635.0000,167.5000,151.5000,3257.0000
757.0000,-5911.5636,-5805.2134,-106.3502,3473.0000,6930.0000,93.5000,122.5000,-3428.0000
758.0000,-1408.7123,-1332.2982,-76.4141,2799.5000,5205.5000,81.0000,94.0000,-2393.0000
759.0000,-1040.4870,-1164.4423,123.9554,435.0000,2229.0000,146.5000,60.5000,-1880.0000
760.0000,-1280.2364,-1142.3358,-137.9005,2023.0000,4156.0000,68.0000,224.0000,-1977.0000
761.0000,0.2839,-18.8036,19.0876,1025.0000,671.0000,31.0000,18.0000,341.0000
762.0000,-702.6267,-695.6247,-7.0020,591.0000,2136.0000,5.0000,8.0000,-1542.0000
763.0000,-253.3175,-253.5203,0.2029,510.0000,1080.0000,11.0000,5.0000,-576.0000
764.0000,604.8467,606.6073,-1.7606,3454.0000,379.0000,12.0000,4.0000,3067.0000
765.0000,365.8582,355.8169,10.0413,2605.0000,0.0000,104.0000,7.0000,2508.0000
766.0000,53.1717,50.4507,2.7209,385.0000,0.0000,3.0000,0.0000,382.0000
767.0000,5.2901,0.9058,4.3842,8.0000,0.0000,16.0000,0.0000,-8.0000
768.0000,25.9130,22.8070,3.1060,210.0000,0.0000,10.0000,0.0000,200.0000
769.0000,20.5279,20.5279,0.0000,206.0000,0.0000,0.0000,0.0000,206.0000
770.0000,0.4195,0.4195,0.0000,5.0000,0.0000,0.0000,0.0000,5.0000
771.0000,0.0786,0.0786,-0.0000,769.0000,0.0000,0.0000,767.0000,1536.0000
772.0000,0.1484,0.1484,0.0000,2.0000,0.0000,0.0000,0.0000,2.0000
773.0000,0.0000,0.0000,-0.0000,770.0000,0.0000,0.0000,769.0000,1539.0000
