strike,inv_gex,inv_vex_call,inv_vex_put,long_calls,short_calls,long_puts,short_puts,inv_net
195.0000,-0.0000,-0.0000,0.0000,0.0000,4.0000,0.0000,0.0000,-4.0000
220.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.5000,0.0000
250.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.5000,3.5000,0.0000
255.0000,0.0000,0.0000,0.0000,0.5000,0.5000,0.0000,0.0000,0.0000
260.0000,0.0000,0.0000,0.0000,1.0000,0.0000,11.5000,11.5000,1.0000
265.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,1.0000,1.0000
270.0000,-1.8297,0.0000,-1.8297,0.5000,0.5000,0.0000,4.0000,4.0000
275.0000,36.4475,0.0000,36.4475,2.0000,2.0000,58.0000,0.0000,-58.0000
280.0000,-23.0800,0.0000,-23.0800,1.0000,0.0000,0.0000,27.0000,28.0000
285.0000,-94.1863,0.0000,-94.1863,5.0000,0.0000,0.0000,66.0000,71.0000
290.0000,-58.4673,0.0000,-58.4673,17.0000,17.0000,0.0000,26.0000,26.0000
295.0000,-70.9838,-9.5606,-61.4232,0.0000,3.0000,0.0000,20.0000,17.0000
300.0000,0.0000,0.0000,0.0000,18.0000,18.0000,39.0000,39.0000,0.0000
305.0000,351.7600,346.0855,5.6745,90.0000,0.0000,2.0000,0.0000,88.0000
310.0000,876.1658,867.1208,9.0450,340.0000,0.0000,4.0000,0.0000,336.0000
315.0000,-77.6634,-77.6634,0.0000,0.0000,45.0000,0.0000,0.0000,-45.0000
320.0000,-35.3119,-36.6243,1.3124,0.0000,32.0000,1.0000,0.0000,-33.0000
350.0000,-0.5500,-0.5500,0.0000,0.0000,2.0000,0.0000,0.0000,-2.0000
365.0000,-0.1632,-0.1632,0.0000,0.0000,1.0000,0.0000,0.0000,-1.0000
