strike,inv_gex,inv_vex_call,inv_vex_put,long_calls,short_calls,long_puts,short_puts,inv_net
2840.0000,-0.0670,0.0000,-0.0670,0.0000,0.0000,0.0000,29.0000,29.0000
2850.0000,-0.1068,0.0000,-0.1068,0.0000,0.0000,0.0000,39.0000,39.0000
2860.0000,-0.0099,0.0000,-0.0099,0.0000,0.0000,0.0000,3.0000,3.0000
2880.0000,-0.0133,0.0000,-0.0133,0.0000,0.0000,0.0000,2.0000,2.0000
2890.0000,-0.1056,0.0000,-0.1056,0.0000,0.0000,0.0000,10.0000,10.0000
2900.0000,0.0000,0.0000,0.0000,0.0000,2.0000,9.0000,9.0000,-2.0000
2910.0000,0.2317,0.2317,0.0000,4.0000,0.0000,2.0000,2.0000,4.0000
2920.0000,-0.1760,0.0000,-0.1760,0.0000,0.0000,0.0000,3.0000,3.0000
2930.0000,-0.1127,0.0000,-0.1127,0.0000,0.0000,0.0000,1.0000,1.0000
2940.0000,-11.0361,0.0000,-11.0361,0.0000,0.0000,0.0000,48.0000,48.0000
2950.0000,-7.7843,0.0000,-7.7843,0.0000,0.0000,0.0000,17.0000,17.0000
2960.0000,-28.1453,0.0000,-28.1453,0.0000,0.0000,0.0000,32.0000,32.0000
2970.0000,-28.1576,1.4607,-29.6182,1.0000,0.0000,0.0000,20.0000,21.0000
2980.0000,-38.7864,-2.2177,-36.5686,0.0000,1.0000,2.5000,20.5000,17.0000
2990.0000,-2.4252,-2.4252,0.0000,0.0000,1.0000,0.0000,0.0000,-1.0000
3000.0000,-11.9994,-11.9994,0.0000,1.0000,8.0000,0.0000,0.0000,-7.0000
3010.0000,-43.9178,-49.3000,5.3822,0.0000,69.0000,10.0000,0.0000,-79.0000
3020.0000,24.8537,24.8537,0.0000,103.0000,0.0000,0.0000,0.0000,103.0000
3030.0000,-59.8930,0.2426,-60.1356,22.5000,18.5000,0.0000,228.0000,232.0000
3040.0000,0.6243,0.6243,0.0000,19.0000,0.0000,0.0000,0.0000,19.0000
3050.0000,11.9465,0.0691,11.8773,4.0000,0.0000,51.0000,0.0000,-47.0000
3060.0000,0.0249,0.0249,0.0000,2.0000,0.0000,0.0000,0.0000,2.0000
3070.0000,0.0705,0.0705,0.0000,11.0000,0.0000,0.0000,0.0000,11.0000
3100.0000,0.0314,0.0314,0.0000,10.0000,0.0000,0.0000,0.0000,10.0000
3150.0000,0.0328,0.0328,0.0000,3.0000,0.0000,0.0000,0.0000,3.0000
