183.0,0.0,0,0
182.0,0.0,0,0
181.0,0.0,0,0
180.0,1314152.8853635725,0,0
179.0,0.0,0,0
178.0,0.0,0,0
177.0,16153.382170677289,0,0
176.0,87514.74757012083,0,0
175.0,582422.2747909871,0,0
174.0,59913.42294907699,0,0
173.0,76585.40440276061,0,0
172.0,90180.77144333419,0,0
171.0,388297.27119652857,0,0
170.0,2500405.626090618,0,0
169.0,137084.8070862679,0,0
168.0,36470.59044963261,0,0
167.0,109005.7742079614,0,0
166.0,277715.2780378845,0,0
165.0,1426257.228601461,0,0
164.0,741489.0023007311,0,0
163.0,87935.02218651303,0,0
162.0,228115.3112446136,0,0
161.0,89627.85114160294,0,0
160.0,2754918.1853282093,0,0
159.0,-465757.02943908464,0,0
158.0,-436074.53833294316,0,0
157.0,-95935.89911583759,0,0
156.0,-1984532.7521687069,0,0
155.0,-2507994.828995377,0,0
154.0,-831208.191288285,0,0
153.0,-249182.2556036393,0,0
152.0,-197978.75402285208,0,0
151.0,-52465.21161089661,0,0
150.0,-2559732.654775877,0,0
149.0,-84587.21268679464,0,0
148.0,-32131.621657980937,0,0
147.0,-98097.67879488398,0,0
146.0,-168930.61546424328,0,0
145.0,-89044.73484956485,0,0
144.0,-133716.167644958,0,0
143.0,-8443.818377218944,0,0
142.0,-38834.8924696121,0,0
141.0,-8859.389176983166,0,0
140.0,-61297.62570329364,0,0
139.0,3311.816465921809,0,0
138.0,-4539.559670851654,0,0
137.0,-2919.282996178379,0,0
