SPX: Timestamp,SPX: Open,SPX: High,SPX: Low,SPX: Close,SPX: Volume
21-11-2025 10:24:00,6554.85,6572.52,6549.73,6557.14,0.00
21-11-2025 10:21:00,6546.73,6557.88,6537.57,6554.81,0.00
21-11-2025 10:18:00,6542.40,6557.56,6542.40,6546.88,0.00
21-11-2025 10:15:00,6551.04,6557.58,6540.71,6542.51,0.00
21-11-2025 10:12:00,6552.26,6553.87,6546.64,6550.88,0.00
21-11-2025 10:09:00,6554.68,6560.13,6547.04,6551.75,0.00
21-11-2025 10:06:00,6561.44,6568.72,6549.04,6554.61,0.00
21-11-2025 10:03:00,6547.81,6562.62,6545.38,6561.52,0.00
21-11-2025 10:00:00,6559.33,6570.50,6547.78,6547.78,0.00
21-11-2025 09:57:00,6559.72,6565.31,6558.31,6559.06,0.00
21-11-2025 09:54:00,6570.13,6578.52,6557.77,6559.99,0.00
21-11-2025 09:51:00,6562.08,6570.81,6557.67,6569.92,0.00
21-11-2025 09:48:00,6550.59,6566.98,6550.59,6561.53,0.00
21-11-2025 09:45:00,6556.11,6559.58,6545.30,6550.41,0.00
21-11-2025 09:42:00,6569.60,6572.90,6555.42,6555.49,0.00
21-11-2025 09:39:00,6561.80,6569.20,6555.80,6569.00,0.00
21-11-2025 09:36:00,6564.47,6575.56,6561.82,6562.49,0.00
21-11-2025 09:33:00,6568.18,6572.47,6556.70,6564.34,0.00
21-11-2025 09:30:00,6555.77,6576.29,6555.77,6568.20,0.00
20-11-2025 17:00:00,6538.76,6538.76,6538.76,6538.76,0.00
20-11-2025 16:18:00,6538.76,6538.76,6538.76,6538.76,0.00
20-11-2025 16:15:00,6538.76,6538.76,6538.76,6538.76,0.00
20-11-2025 16:12:00,6538.76,6538.76,6538.76,6538.76,0.00
20-11-2025 16:09:00,6538.76,6538.76,6538.76,6538.76,0.00
20-11-2025 16:06:00,6538.76,6538.76,6538.76,6538.76,0.00
20-11-2025 16:03:00,6538.76,6538.76,6538.76,6538.76,0.00
20-11-2025 16:00:00,6540.18,6540.18,6538.76,6538.76,0.00
20-11-2025 15:57:00,6541.37,6546.18,6534.10,6539.18,0.00
20-11-2025 15:54:00,6545.10,6553.51,6541.30,6541.30,0.00
20-11-2025 15:51:00,6546.82,6546.82,6540.97,6545.39,0.00
20-11-2025 15:48:00,6540.43,6551.49,6534.05,6547.03,0.00
20-11-2025 15:45:00,6547.56,6550.20,6540.44,6540.44,0.00
20-11-2025 15:42:00,6547.98,6552.34,6545.65,6547.30,0.00
20-11-2025 15:39:00,6553.75,6556.73,6546.09,6547.43,0.00
20-11-2025 15:36:00,6560.74,6564.08,6553.77,6553.77,0.00
20-11-2025 15:33:00,6571.24,6575.13,6560.67,6560.86,0.00
20-11-2025 15:30:00,6576.24,6579.93,6570.24,6571.41,0.00
20-11-2025 15:27:00,6568.41,6577.01,6568.29,6576.32,0.00
20-11-2025 15:24:00,6578.56,6578.56,6568.76,6568.76,0.00
20-11-2025 15:21:00,6583.78,6589.11,6578.65,6578.65,0.00
20-11-2025 15:18:00,6579.98,6585.24,6579.98,6583.69,0.00
20-11-2025 15:15:00,6577.24,6585.03,6575.41,6580.04,0.00
20-11-2025 15:12:00,6572.79,6577.63,6572.08,6577.19,0.00
20-11-2025 15:09:00,6577.68,6578.89,6572.78,6572.78,0.00
20-11-2025 15:06:00,6580.71,6584.99,6576.47,6577.68,0.00
20-11-2025 15:03:00,6575.97,6582.14,6575.35,6580.88,0.00
20-11-2025 15:00:00,6595.87,6595.87,6575.40,6575.99,0.00
20-11-2025 14:57:00,6583.29,6596.30,6583.00,6595.80,0.00
20-11-2025 14:54:00,6578.40,6588.82,6578.40,6583.27,0.00
20-11-2025 14:51:00,6577.45,6579.78,6571.29,6577.03,0.00
20-11-2025 14:48:00,6572.44,6577.51,6570.02,6577.19,0.00
20-11-2025 14:45:00,6580.24,6581.58,6568.04,6572.53,0.00
20-11-2025 14:42:00,6571.54,6581.65,6568.63,6580.10,0.00
20-11-2025 14:39:00,6570.18,6571.97,6567.40,6571.28,0.00
20-11-2025 14:36:00,6575.30,6579.70,6569.87,6570.37,0.00
20-11-2025 14:33:00,6570.95,6577.83,6568.81,6575.17,0.00
20-11-2025 14:30:00,6584.65,6584.65,6570.41,6570.82,0.00
20-11-2025 14:27:00,6576.85,6589.27,6576.76,6584.61,0.00
20-11-2025 14:24:00,6576.22,6579.24,6567.14,6576.90,0.00
20-11-2025 14:21:00,6577.45,6579.26,6573.34,6576.29,0.00
20-11-2025 14:18:00,6574.85,6579.58,6568.48,6577.80,0.00
20-11-2025 14:15:00,6567.98,6574.69,6563.64,6574.69,0.00
20-11-2025 14:12:00,6569.91,6569.91,6560.24,6567.84,0.00
20-11-2025 14:09:00,6557.30,6572.20,6556.99,6570.06,0.00
20-11-2025 14:06:00,6562.70,6562.70,6553.36,6557.05,0.00
20-11-2025 14:03:00,6562.56,6563.25,6555.66,6562.53,0.00
20-11-2025 14:00:00,6565.22,6569.35,6561.68,6562.44,0.00
20-11-2025 13:57:00,6558.63,6571.90,6556.12,6565.15,0.00
20-11-2025 13:54:00,6557.64,6560.47,6555.96,6558.76,0.00
20-11-2025 13:51:00,6561.50,6565.68,6557.53,6557.53,0.00
20-11-2025 13:48:00,6573.53,6573.53,6559.29,6561.78,0.00
20-11-2025 13:45:00,6577.96,6577.96,6572.02,6573.48,0.00
20-11-2025 13:42:00,6583.49,6586.02,6577.23,6577.92,0.00
20-11-2025 13:39:00,6586.29,6587.56,6580.06,6583.50,0.00
20-11-2025 13:36:00,6598.00,6598.00,6583.30,6585.89,0.00
20-11-2025 13:33:00,6600.96,6602.33,6593.01,6598.02,0.00
20-11-2025 13:30:00,6610.68,6613.99,6600.94,6600.94,0.00
20-11-2025 13:27:00,6605.73,6613.37,6603.47,6610.60,0.00
20-11-2025 13:24:00,6615.04,6616.54,6605.15,6605.75,0.00
20-11-2025 13:21:00,6619.08,6622.74,6609.77,6614.52,0.00
20-11-2025 13:18:00,6614.77,6619.96,6608.56,6619.07,0.00
20-11-2025 13:15:00,6632.60,6633.70,6614.98,6614.98,0.00
20-11-2025 13:12:00,6616.04,6632.26,6616.04,6632.26,0.00
20-11-2025 13:09:00,6609.61,6617.45,6608.49,6616.41,0.00
20-11-2025 13:06:00,6602.58,6610.89,6602.58,6610.10,0.00
20-11-2025 13:03:00,6596.13,6603.73,6594.67,6602.24,0.00
20-11-2025 13:00:00,6586.96,6598.13,6581.93,6596.29,0.00
20-11-2025 12:57:00,6582.11,6592.43,6578.09,6587.00,0.00
20-11-2025 12:54:00,6572.90,6584.80,6572.87,6582.00,0.00
20-11-2025 12:51:00,6581.84,6590.49,6572.80,6572.80,0.00
20-11-2025 12:48:00,6573.43,6581.20,6570.03,6581.19,0.00
20-11-2025 12:45:00,6577.87,6579.60,6569.21,6573.86,0.00
20-11-2025 12:42:00,6593.87,6594.72,6577.90,6577.90,0.00
20-11-2025 12:39:00,6592.18,6599.80,6590.55,6593.66,0.00
20-11-2025 12:36:00,6576.38,6592.14,6570.15,6591.88,0.00
20-11-2025 12:33:00,6594.05,6594.38,6576.36,6576.57,0.00
20-11-2025 12:30:00,6599.98,6609.47,6593.45,6594.93,0.00
20-11-2025 12:27:00,6603.05,6607.93,6597.12,6600.22,0.00
20-11-2025 12:24:00,6600.75,6605.85,6586.15,6602.56,0.00
20-11-2025 12:21:00,6586.99,6605.24,6585.99,6601.10,0.00
20-11-2025 12:18:00,6589.13,6597.09,6580.93,6586.82,0.00
20-11-2025 12:15:00,6609.37,6609.37,6588.80,6588.99,0.00
20-11-2025 12:12:00,6601.47,6613.30,6595.63,6609.34,0.00
20-11-2025 12:09:00,6626.61,6626.66,6600.32,6601.37,0.00
20-11-2025 12:06:00,6622.25,6627.86,6606.78,6626.61,0.00
20-11-2025 12:03:00,6627.72,6633.27,6622.13,6622.17,0.00
20-11-2025 12:00:00,6616.76,6637.55,6612.04,6627.76,0.00
20-11-2025 11:57:00,6631.05,6631.32,6609.81,6617.02,0.00
20-11-2025 11:54:00,6659.25,6659.25,6630.70,6631.31,0.00
20-11-2025 11:51:00,6662.72,6672.62,6658.31,6659.04,0.00
20-11-2025 11:48:00,6660.32,6666.57,6656.37,6662.58,0.00
20-11-2025 11:45:00,6658.33,6663.42,6652.08,6660.35,0.00
20-11-2025 11:42:00,6662.43,6668.44,6656.94,6658.35,0.00
20-11-2025 11:39:00,6664.67,6674.01,6660.23,6662.76,0.00
20-11-2025 11:36:00,6679.77,6682.62,6663.08,6664.96,0.00
20-11-2025 11:33:00,6686.06,6688.47,6678.42,6679.63,0.00
20-11-2025 11:30:00,6693.74,6696.35,6683.52,6686.42,0.00
20-11-2025 11:27:00,6696.51,6708.08,6693.09,6693.92,0.00
20-11-2025 11:24:00,6696.37,6699.49,6690.12,6696.52,0.00
20-11-2025 11:21:00,6702.44,6705.55,6691.60,6696.32,0.00
20-11-2025 11:18:00,6708.65,6709.39,6696.55,6702.76,0.00
20-11-2025 11:15:00,6713.84,6713.84,6701.82,6708.38,0.00
20-11-2025 11:12:00,6725.54,6725.54,6713.40,6713.41,0.00
20-11-2025 11:09:00,6728.71,6728.79,6722.10,6725.32,0.00
20-11-2025 11:06:00,6732.62,6736.12,6728.70,6728.70,0.00
20-11-2025 11:03:00,6736.24,6736.87,6727.62,6732.61,0.00
20-11-2025 11:00:00,6743.13,6743.13,6735.50,6736.40,0.00
20-11-2025 10:57:00,6744.89,6751.39,6743.05,6743.14,0.00
20-11-2025 10:54:00,6753.56,6754.35,6744.43,6744.64,0.00
20-11-2025 10:51:00,6757.61,6757.61,6752.08,6753.52,0.00
20-11-2025 10:48:00,6762.56,6762.68,6754.31,6757.88,0.00
20-11-2025 10:45:00,6767.68,6768.18,6761.73,6762.49,0.00
20-11-2025 10:42:00,6765.37,6769.30,6763.81,6767.68,0.00
20-11-2025 10:39:00,6767.11,6768.74,6763.93,6764.73,0.00
20-11-2025 10:36:00,6764.17,6770.35,6764.17,6767.15,0.00
20-11-2025 10:33:00,6765.18,6765.18,6759.18,6764.43,0.00
20-11-2025 10:30:00,6763.02,6766.89,6762.14,6765.27,0.00
20-11-2025 10:27:00,6763.30,6764.47,6759.42,6762.98,0.00
20-11-2025 10:24:00,6761.89,6763.68,6759.33,6763.48,0.00
20-11-2025 10:21:00,6756.33,6762.79,6751.37,6761.91,0.00
20-11-2025 10:18:00,6750.08,6756.88,6749.82,6756.45,0.00
20-11-2025 10:15:00,6746.19,6750.07,6742.81,6750.07,0.00
20-11-2025 10:12:00,6749.89,6753.11,6743.11,6746.04,0.00
20-11-2025 10:09:00,6747.69,6753.05,6745.72,6749.78,0.00
20-11-2025 10:06:00,6759.05,6759.05,6747.09,6747.75,0.00
20-11-2025 10:03:00,6763.80,6766.29,6757.65,6759.31,0.00
20-11-2025 10:00:00,6765.72,6769.61,6762.80,6763.99,0.00
20-11-2025 09:57:00,6763.48,6765.55,6759.92,6763.54,0.00
20-11-2025 09:54:00,6758.65,6763.81,6755.91,6763.46,0.00
20-11-2025 09:51:00,6758.40,6761.65,6755.02,6758.42,0.00
20-11-2025 09:48:00,6761.64,6762.42,6754.95,6758.07,0.00
20-11-2025 09:45:00,6751.96,6761.09,6745.45,6760.57,0.00
20-11-2025 09:42:00,6744.08,6757.22,6744.08,6752.03,0.00
20-11-2025 09:39:00,6752.19,6755.43,6742.81,6743.73,0.00
20-11-2025 09:36:00,6749.67,6755.62,6747.38,6752.16,0.00
20-11-2025 09:33:00,6750.31,6753.54,6744.01,6750.08,0.00
20-11-2025 09:30:00,6737.93,6753.11,6737.93,6750.94,0.00
19-11-2025 16:39:00,6642.16,6642.16,6642.16,6642.16,0.00
19-11-2025 16:18:00,6642.16,6642.16,6642.16,6642.16,0.00
19-11-2025 16:15:00,6642.16,6642.16,6642.16,6642.16,0.00
19-11-2025 16:12:00,6642.16,6642.16,6642.16,6642.16,0.00
19-11-2025 16:09:00,6642.16,6642.16,6642.16,6642.16,0.00
19-11-2025 16:06:00,6642.16,6642.16,6642.16,6642.16,0.00
19-11-2025 16:03:00,6642.19,6642.19,6642.16,6642.16,0.00
19-11-2025 16:00:00,6642.69,6642.69,6642.04,6642.19,0.00
19-11-2025 15:57:00,6644.62,6645.55,6639.78,6642.93,0.00
19-11-2025 15:54:00,6647.04,6651.16,6643.78,6644.03,0.00
19-11-2025 15:51:00,6642.13,6648.64,6642.13,6647.27,0.00
19-11-2025 15:48:00,6643.15,6644.60,6635.80,6641.77,0.00
19-11-2025 15:45:00,6651.83,6652.06,6640.96,6643.30,0.00
19-11-2025 15:42:00,6649.72,6652.07,6646.85,6651.90,0.00
19-11-2025 15:39:00,6660.34,6662.18,6648.33,6649.75,0.00
19-11-2025 15:36:00,6651.74,6663.29,6651.74,6660.31,0.00
19-11-2025 15:33:00,6649.38,6652.12,6648.63,6651.61,0.00
19-11-2025 15:30:00,6650.78,6651.78,6645.85,6649.35,0.00
19-11-2025 15:27:00,6647.89,6652.83,6647.75,6650.81,0.00
19-11-2025 15:24:00,6646.99,6650.93,6645.25,6647.80,0.00
19-11-2025 15:21:00,6655.45,6657.45,6647.01,6647.01,0.00
19-11-2025 15:18:00,6647.57,6659.40,6647.57,6656.01,0.00
19-11-2025 15:15:00,6638.87,6648.06,6638.87,6647.58,0.00
19-11-2025 15:12:00,6637.77,6639.47,6635.92,6638.90,0.00
19-11-2025 15:09:00,6632.95,6637.91,6632.17,6637.84,0.00
19-11-2025 15:06:00,6632.20,6634.29,6631.36,6632.80,0.00
19-11-2025 15:03:00,6628.83,6632.83,6628.44,6632.13,0.00
19-11-2025 15:00:00,6628.07,6632.19,6626.56,6628.87,0.00
19-11-2025 14:57:00,6633.62,6634.05,6624.12,6628.05,0.00
19-11-2025 14:54:00,6625.29,6635.12,6624.50,6633.33,0.00
19-11-2025 14:51:00,6617.26,6625.23,6617.26,6625.18,0.00
19-11-2025 14:48:00,6611.02,6617.43,6611.02,6617.31,0.00
19-11-2025 14:45:00,6613.24,6615.88,6610.06,6610.87,0.00
19-11-2025 14:42:00,6611.97,6614.49,6610.58,6613.12,0.00
19-11-2025 14:39:00,6611.06,6612.65,6609.28,6612.04,0.00
19-11-2025 14:36:00,6616.22,6616.32,6610.35,6611.05,0.00
19-11-2025 14:33:00,6613.14,6617.19,6611.12,6616.43,0.00
19-11-2025 14:30:00,6613.94,6618.63,6612.80,6612.99,0.00
19-11-2025 14:27:00,6612.92,6614.88,6611.42,6613.80,0.00
19-11-2025 14:24:00,6624.75,6626.19,6611.67,6613.09,0.00
19-11-2025 14:21:00,6627.44,6629.25,6623.54,6624.48,0.00
19-11-2025 14:18:00,6629.37,6630.56,6625.66,6627.51,0.00
19-11-2025 14:15:00,6633.68,6635.53,6626.07,6629.16,0.00
19-11-2025 14:12:00,6629.59,6633.55,6629.04,6633.41,0.00
19-11-2025 14:09:00,6635.00,6637.13,6629.15,6629.79,0.00
19-11-2025 14:06:00,6634.34,6635.03,6631.06,6634.82,0.00
19-11-2025 14:03:00,6636.57,6638.14,6632.70,6634.38,0.00
19-11-2025 14:00:00,6640.85,6642.41,6633.76,6636.70,0.00
19-11-2025 13:57:00,6642.77,6644.84,6639.58,6640.54,0.00
19-11-2025 13:54:00,6636.08,6642.57,6636.08,6642.43,0.00
19-11-2025 13:51:00,6630.91,6639.17,6630.24,6636.05,0.00
19-11-2025 13:48:00,6629.09,6632.12,6624.01,6630.92,0.00
19-11-2025 13:45:00,6631.81,6631.83,6626.62,6629.16,0.00
19-11-2025 13:42:00,6636.01,6637.94,6629.73,6631.73,0.00
19-11-2025 13:39:00,6643.96,6644.31,6635.46,6636.00,0.00
19-11-2025 13:36:00,6636.90,6648.97,6636.61,6643.86,0.00
19-11-2025 13:33:00,6628.58,6636.68,6628.01,6636.67,0.00
19-11-2025 13:30:00,6625.78,6632.67,6624.24,6628.75,0.00
19-11-2025 13:27:00,6635.66,6636.30,6625.37,6625.72,0.00
19-11-2025 13:24:00,6635.34,6639.82,6634.76,6635.65,0.00
19-11-2025 13:21:00,6633.49,6640.75,6633.49,6635.40,0.00
19-11-2025 13:18:00,6632.59,6634.47,6627.87,6633.44,0.00
19-11-2025 13:15:00,6638.04,6639.68,6632.25,6632.49,0.00
19-11-2025 13:12:00,6640.05,6641.34,6636.37,6638.17,0.00
19-11-2025 13:09:00,6632.88,6640.32,6631.58,6640.09,0.00
19-11-2025 13:06:00,6634.33,6636.88,6627.43,6632.24,0.00
19-11-2025 13:03:00,6633.90,6637.07,6632.02,6634.36,0.00
19-11-2025 13:00:00,6628.99,6634.05,6626.89,6633.29,0.00
19-11-2025 12:57:00,6630.39,6633.76,6626.70,6629.12,0.00
19-11-2025 12:54:00,6629.19,6634.15,6627.77,6630.54,0.00
19-11-2025 12:51:00,6624.22,6631.78,6623.42,6629.30,0.00
19-11-2025 12:48:00,6626.20,6626.20,6620.05,6624.00,0.00
19-11-2025 12:45:00,6625.76,6627.40,6616.23,6626.34,0.00
19-11-2025 12:42:00,6616.36,6630.10,6616.27,6625.88,0.00
19-11-2025 12:39:00,6607.44,6616.56,6603.75,6616.13,0.00
19-11-2025 12:36:00,6612.61,6613.28,6603.50,6607.20,0.00
19-11-2025 12:33:00,6621.08,6621.34,6612.46,6612.61,0.00
19-11-2025 12:30:00,6627.65,6628.84,6620.43,6621.08,0.00
19-11-2025 12:27:00,6619.92,6629.85,6619.74,6627.60,0.00
19-11-2025 12:24:00,6624.76,6626.38,6618.53,6619.97,0.00
19-11-2025 12:21:00,6623.00,6629.71,6622.63,6624.50,0.00
19-11-2025 12:18:00,6625.53,6628.75,6622.38,6622.93,0.00
19-11-2025 12:15:00,6622.83,6629.66,6622.18,6625.37,0.00
19-11-2025 12:12:00,6626.57,6626.80,6621.48,6623.05,0.00
19-11-2025 12:09:00,6626.65,6628.86,6623.74,6626.55,0.00
19-11-2025 12:06:00,6624.37,6631.38,6623.78,6626.47,0.00
19-11-2025 12:03:00,6640.12,6640.12,6622.15,6624.20,0.00
19-11-2025 12:00:00,6640.69,6644.87,6638.47,6640.17,0.00
19-11-2025 11:57:00,6634.45,6641.19,6632.04,6640.96,0.00
19-11-2025 11:54:00,6634.92,6635.82,6629.91,6634.32,0.00
19-11-2025 11:51:00,6628.08,6634.94,6626.31,6634.92,0.00
19-11-2025 11:48:00,6633.69,6633.69,6626.72,6628.00,0.00
19-11-2025 11:45:00,6631.88,6635.95,6628.84,6633.51,0.00
19-11-2025 11:42:00,6627.02,6634.93,6627.02,6631.78,0.00
19-11-2025 11:39:00,6628.54,6630.93,6624.19,6626.98,0.00
19-11-2025 11:36:00,6629.82,6630.53,6625.99,6628.55,0.00
19-11-2025 11:33:00,6634.19,6636.99,6628.76,6629.87,0.00
19-11-2025 11:30:00,6636.00,6638.48,6633.61,6634.26,0.00
19-11-2025 11:27:00,6632.55,6639.57,6631.10,6635.84,0.00
