strike,oi_c,oi_p,vol_c,vol_p,oi_net,vol_net,gex,vex,dex,inv_gex,inv_vex_call,inv_vex_put,inv_net
103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,5674.0,0.0,106.0,0.0,5674.0,106.0,39064.97276617468,729.8003371897279,1425.4777761267217,11.88511726012743,11.88511726012743,0.0,106.0
99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95.0,770.0,0.0,53.0,0.0,770.0,53.0,15319.025512681723,1054.4264313923784,575.2791095120492,17.096040009952905,17.096040009952905,0.0,53.0
94.0,344.0,0.0,3.0,0.0,344.0,3.0,16388.69438955982,142.9246603740682,842.5845979233198,-2.3200184127806853,-2.3200184127806853,0.0,-3.0
93.0,81.0,0.0,1.0,0.0,81.0,1.0,5387.868092102124,66.51689002595215,314.4192919259716,-1.077800738124451,-1.077800738124451,0.0,-1.0
92.0,38.0,0.0,0.0,0.0,38.0,0.0,2753.7760723183806,0.0,154.14166190672339,0.0,0.0,0.0,0.0
91.0,219.0,0.0,28.0,0.0,219.0,28.0,10102.33624036614,1291.6228983116528,384.40103982544025,-20.801208751869744,-20.801208751869744,0.0,-28.0
90.0,1722.0,4.0,281.0,0.0,1718.0,281.0,28198.01300968759,4691.824667563938,349.5098860230011,75.2261715266377,75.2261715266377,0.0,281.0
89.0,50.0,0.0,24.0,0.0,50.0,24.0,3432.524799815068,1647.6119039112327,128.5959982461887,-26.43468075958134,-26.43468075958134,0.0,-24.0
88.0,576.0,0.0,17.0,0.0,576.0,17.0,48617.508367083385,1434.891740000725,1803.9056242679842,-22.96936571718085,-22.96936571718085,0.0,-17.0
87.0,1070.0,0.0,92.0,0.0,1070.0,92.0,52301.3683948457,4496.940086285797,1255.800137821183,-70.2486001399507,-70.2486001399507,0.0,-92.0
86.0,797.0,9.0,677.0,1.0,788.0,676.0,52166.10951277859,45547.42753020689,595.8152875656048,0.0,0.0,0.0,0.0
85.0,4174.0,251.0,2432.0,60.0,3923.0,2372.0,360835.7717124605,228665.77209801547,-9433.615824617655,3577.3916645756594,3789.4296978882026,-212.0380333125433,2492.0
84.0,1185.0,26.0,670.0,22.0,1159.0,648.0,203651.19494952707,113544.63847974688,4181.575753044934,1776.2555478728355,1857.6589105366716,-81.40336266383615,692.0
83.0,1151.0,146.0,565.0,7.0,1005.0,558.0,253036.87942480596,141322.2834016025,-1685.370723133873,2234.1942887145874,2234.1942887145874,0.0,565.0
82.0,2435.0,1291.0,2186.0,7.0,1144.0,2179.0,509670.6233846877,782805.4564791361,-57895.338437561324,-12212.448399405195,-12178.674010367955,-33.774389037240084,-2179.0
81.0,1357.0,180.0,1014.0,4.0,1177.0,1010.0,576237.8674918566,479346.6336106576,12766.638934975439,-7434.128330844722,-7408.382988743567,-25.74534210115499,-1010.0
80.0,7350.0,1063.0,10061.0,276.0,6287.0,9785.0,3902269.7215543315,5773395.333784664,134694.768800654,91705.26260515155,89946.71232371683,1758.5502814347315,9785.0
79.0,1571.0,166.0,1484.0,233.0,1405.0,1251.0,1006125.6341032085,920414.5072390625,48889.51858761327,0.0,0.0,0.0,0.0
78.0,3332.0,981.0,5463.0,1058.0,2351.0,4405.0,2031377.177243759,3560730.1769692823,112948.87407510461,7780.008639436855,0.0,7780.0086394368545,-1058.0
77.0,5598.0,1044.0,3082.0,1623.0,4554.0,1459.0,3682055.896646286,1589044.9246856682,296639.7447681085,22282.81847100921,34220.06184906916,-11937.243378059953,4705.0
76.0,1965.0,723.0,1897.0,3213.0,1242.0,-1316.0,1066354.1940514634,7692.573736004792,121901.3687146976,-43212.79404037034,-20244.275143264556,-22968.518897105783,1316.0
75.0,7957.0,3535.0,1429.0,2674.0,4422.0,-1245.0,2452976.591769092,-320137.7725910245,610605.6350662642,-30120.845425079122,-12611.08347516294,-17509.76194991618,1245.0
74.0,1800.0,2665.0,376.0,1783.0,-865.0,-1407.0,-866365.1162039367,-579635.648101921,117004.26243544291,10133.986720788196,-0.4169451663503243,10134.403665954547,-2159.0
73.0,2217.0,1774.0,753.0,1975.0,443.0,-1222.0,-496460.21051282994,-552710.7755145655,189111.83378553152,0.0,0.0,0.0,-753.0
72.0,2693.0,2031.0,853.0,2267.0,662.0,-1414.0,-472633.0144585104,-527552.4587776676,240519.93260906223,-9171.563525654825,0.0,-9171.563525654825,1414.0
71.0,740.0,2693.0,282.0,2038.0,-1953.0,-1756.0,-510292.06575230235,-386177.2112897112,44462.28038123344,-6692.999442534865,0.0,-6692.999442534865,1756.0
70.0,5829.0,6713.0,735.0,2755.0,-884.0,-2020.0,-1009387.2925094204,-414250.259327194,528085.0866560929,7160.357178273873,0.0,7160.357178273873,-3490.0
69.0,1074.0,2462.0,201.0,1141.0,-1388.0,-940.0,-292022.2414514419,-135336.05909670805,92089.75852938881,-2333.4380155462527,0.0,-2333.4380155462527,1141.0
68.0,849.0,2094.0,88.0,5346.0,-1245.0,-5258.0,-198757.8074064658,-507430.39082854165,74531.12393771969,0.0,0.0,0.0,88.0
67.0,3476.0,2329.0,17.0,940.0,1147.0,-923.0,-175491.03096380277,-70829.35556289162,338533.14775016805,-1215.2854071294107,0.0,-1215.2854071294107,940.0
66.0,948.0,1993.0,19.0,609.0,-1045.0,-590.0,-123530.07707265824,-37747.02304996105,88287.1454160717,-646.3170660026852,-2.858936630732995e-09,-646.3170659998264,590.0
65.0,2362.0,9572.0,199.0,1241.0,-7210.0,-1042.0,-456437.1824507634,-59176.61339546705,212786.1438451439,-1013.4705853819548,-1.831989478225264e-10,-1013.4705853817717,1042.0
64.0,360.0,5943.0,37.0,4615.0,-5583.0,-4578.0,-233539.40505542458,-181353.58477718063,23790.236024093552,-3090.523020121251,0.0,-3090.523020121251,4615.0
63.0,377.0,3357.0,11.0,1309.0,-2980.0,-1298.0,-121560.35622059368,-47400.21039402953,30827.33611342822,-807.0763170187986,-7.108044758861784e-17,-807.0763170187986,1298.0
62.0,410.0,1445.0,24.0,881.0,-1035.0,-857.0,-39112.90120669734,-23846.689247820315,38875.94066896164,0.0,-1.6907824208453102e-19,0.0,-24.0
61.0,191.0,740.0,14.0,122.0,-549.0,-108.0,-16851.15827599097,-2778.1639319877,18164.30448702078,-47.336970897565294,0.0,-47.336970897565294,122.0
60.0,1305.0,9551.0,109.0,462.0,-8246.0,-353.0,-209278.6606461191,-10123.206074600255,117897.95135137542,-171.07460308655675,-1.3451773940323274e-25,-171.07460308655675,353.0
59.0,245.0,646.0,4.0,36.0,-401.0,-32.0,-14156.000495273745,-788.8792845663388,23561.83525718228,13.366558924238896,-7.465546322235238e-31,13.366558924238896,-40.0
58.0,115.0,628.0,14.0,37.0,-513.0,-23.0,-10594.685281582546,-624.2091646792264,10819.430078758942,-10.568955459472852,-1.9194122799224153e-34,-10.568955459472852,23.0
57.0,20.0,496.0,0.0,49.0,-476.0,-49.0,-7665.622868326777,-757.2893559435727,1483.913150894702,0.0,0.0,0.0,0.0
