strike,oi_c,oi_p,vol_c,vol_p,oi_net,vol_net,gex,vex,dex,inv_gex,inv_vex_call,inv_vex_put,inv_net
153.0,12.0,0.0,0.0,0.0,12.0,0.0,1136.5294281899176,0.0,27.91812518440475,0.0,0.0,0.0,0.0
152.0,29.0,0.0,0.0,0.0,29.0,0.0,3820.904664985009,0.0,108.47157256970318,-13.197290091104508,-13.197290091104508,0.0,-16.0
151.0,58.0,0.0,0.0,0.0,58.0,0.0,7679.977215183735,0.0,202.48477604217658,-34.99955396300997,-34.99955396300997,0.0,-42.0
150.0,6716.0,7.0,0.0,0.0,6709.0,0.0,887861.8757514239,0.0,20875.26826097331,-1199.404976100568,-1199.404976100568,0.0,-1434.0
149.0,72.0,1.0,0.0,0.0,71.0,0.0,12244.984830177884,0.0,230.80063757053924,-62.47785729616686,-62.47785729616686,0.0,-58.0
148.0,114.0,0.0,0.0,0.0,114.0,0.0,16778.700268120476,0.0,368.8104834756951,78.15925223298262,78.15925223298262,0.0,83.0
147.0,67.0,2.0,0.0,0.0,65.0,0.0,13075.94270943035,0.0,124.796230173503,101.36661951731887,101.36661951731887,0.0,81.0
146.0,170.0,56.0,0.0,0.0,114.0,0.0,38055.19707527736,0.0,-4640.199327016615,51.88340174829966,51.88340174829966,0.0,36.0
145.0,1335.0,71.0,0.0,0.0,1264.0,0.0,337594.89104898076,0.0,1408.768143545913,348.5397459325332,348.5397459325332,0.0,213.0
144.0,308.0,23.0,0.0,0.0,285.0,0.0,90954.7286249879,0.0,95.77150253249762,651.1751357973305,656.9841897176178,-5.809053920287273,345.0
143.0,1902.0,43.0,0.0,0.0,1859.0,0.0,657481.9064549325,0.0,14287.044310781797,40.98752443901919,47.411963955791386,-6.424439516772197,24.0
142.0,2260.0,26.0,0.0,0.0,2234.0,0.0,869176.8852216642,0.0,21364.52436158987,58.279962267836716,58.279962267836716,0.0,23.0
141.0,1981.0,11.0,0.0,0.0,1970.0,0.0,873655.2408418411,0.0,24591.17891721179,-470.2457982930015,-470.2457982930015,0.0,-161.0
140.0,3172.0,154.0,0.0,0.0,3018.0,0.0,1572753.296709882,0.0,31106.74515410983,2788.2612509309342,2936.695515760684,-148.43426482974968,937.0
139.0,304.0,283.0,0.0,0.0,21.0,0.0,169705.90422778926,0.0,-23268.32393632991,837.6324940244717,833.9035314199602,3.7289626045114312,220.0
138.0,981.0,83.0,0.0,0.0,898.0,0.0,610574.5386845736,0.0,11519.213802300506,609.1759033867972,609.1759033867972,0.0,144.0
137.0,2755.0,609.0,0.0,0.0,2146.0,0.0,1866728.2132645997,0.0,6151.412143017535,0.0,0.0,0.0,0.0
136.0,2223.0,79.0,0.0,0.0,2144.0,0.0,1609540.280552749,0.0,53739.35283998379,481.2753111579929,481.2753111579929,0.0,93.0
135.0,2551.0,999.0,0.0,0.0,1552.0,0.0,904505.7048635081,0.0,2021.3826499188258,-15374.83950799101,-15374.83950799101,0.0,-2842.0
134.0,603.0,125.0,0.0,0.0,478.0,0.0,325404.08663942997,0.0,13559.013293565973,776.1054447208276,994.3393614415388,-218.23391672071125,218.0
133.0,1164.0,96.0,0.0,0.0,1068.0,0.0,845460.3164800198,0.0,42537.05234893211,-4951.043391072365,-4951.043391072365,0.0,-841.0
132.0,218.0,345.0,0.0,0.0,-127.0,0.0,-285219.1040921382,0.0,-9309.012144859973,-677.5294156866426,730.9883594901617,-1408.5177751768042,347.0
131.0,197.0,66.0,0.0,0.0,131.0,0.0,76840.4876465485,0.0,7005.047797384344,148.79053584892216,0.0,148.79053584892216,-25.0
130.0,804.0,2194.0,0.0,0.0,-1390.0,0.0,-2127739.4275200292,0.0,-44080.68399526688,1733.2743787605148,0.0,1733.2743787605145,-302.0
129.0,398.0,186.0,0.0,0.0,212.0,0.0,73831.84719869339,0.0,17919.586703085686,0.0,0.0,0.0,0.0
