Time,Activo,SPOT,hedge_pressure_score,hedge_velocity,hedge_exhaustion_flag,dealer_stress_score,stress_gamma_instability,stress_iv_expansion,stress_sweep_aggression,stress_hedge_acceleration,stress_vix_divergence,stress_avg_10c
2026-09-24 20:31:33,GLD,393.41,0.2,0.0,0,35.0,0.0,0.0,20,15,0.0,35.0
2026-09-24 20:32:33,GLD,393.6,0.2,0.0,0,21.0,0.0,20,0.0,1.0,0.0,28.0
2026-09-24 20:33:32,GLD,393.57,0.2,9992.48,0,20.2,0.0,20,0.0,0.2,0.0,25.4
2026-09-24 20:34:37,GLD,393.45,0.2,-9338.55,0,20.3,0.0,20,0.0,0.3,0.0,24.1
2026-09-24 20:35:34,GLD,393.4,0.2,-10464.86,0,21.1,0.0,20,0.0,1.1,0.0,23.5
2026-09-24 20:36:36,GLD,393.62,0.2,10783.78,0,23.0,0.0,20,0.0,3.0,0.0,23.5
2026-09-24 20:37:37,GLD,393.69,0.3,18819.84,0,22.3,0.0,20,0.0,2.3,0.0,23.3
2026-09-24 20:38:46,GLD,393.63,0.3,636.46,0,22.0,0.0,20,0.0,2.0,0.0,23.1
2026-09-24 20:39:36,GLD,393.69,0.3,0.0,0,21.9,0.0,20,0.0,1.9,0.0,23.0
2026-09-24 20:40:36,GLD,393.58,0.2,-3132.05,0,23.6,0.0,20,0.0,3.6,0.0,23.1
2026-09-24 20:41:36,GLD,393.7,0.3,650.97,0,23.8,0.0,20,0.0,3.8,0.0,21.9
2026-09-24 20:42:36,GLD,393.75,0.3,11252.3,0,21.7,0.0,20,0.0,1.7,0.0,22.0
2026-09-24 20:43:32,GLD,393.7,0.3,0.0,0,21.7,0.0,20,0.0,1.7,0.0,22.1
2026-09-24 20:44:33,GLD,393.62,0.2,-8245.9,0,22.7,0.0,20,0.0,2.7,0.0,22.4
2026-09-24 20:45:33,GLD,393.37,0.2,-20154.09,0,23.9,0.0,20,0.0,3.9,0.0,22.7
2026-09-24 20:46:39,GLD,393.35,0.2,-16403.58,0,20.5,0.0,20,0.0,0.5,0.0,22.4
2026-09-24 20:47:37,GLD,393.22,0.2,-8789.25,0,23.7,0.0,20,0.0,3.7,0.0,22.6
2026-09-24 20:48:38,GLD,393.05,0.2,-16777.2,0,24.8,0.0,20,0.0,4.8,0.0,22.8
2026-09-24 20:49:36,GLD,393.11,0.2,-6251.85,0,21.6,0.0,20,0.0,1.6,0.0,22.8
2026-09-24 20:50:39,GLD,393.05,0.2,0.0,0,21.6,0.0,20,0.0,1.6,0.0,22.6
