Time,MAXGEX,MINGEX,MAXVEX,MINVEX,MAXDEX,MINDEX,ZERO,BAC,SAC,BAP,SAP,MAXCP,MINCP,LONGGAMMA,SHORTGAMMA,LONGCALLS,SHORTCALLS,LONGPUTS,SHORTPUTS,INV_BAC,INV_SAC,INV_BAP,INV_SAP,NET_CALL_FLOW,NET_PUT_FLOW,ZERO_OI,SPOT,VANNA_ZERO,CHARM_ZERO,HEDGE_ZERO
2026-09-08 19:35:00,145.0,,155.0,,140.0,149.0,144.02,145.0,147.0,,,155.0,135.0,145.0,155.0,150.0,155.0,135.0,140.0,14569.0,10427.0,10012.0,6816.0,4142.0,3196.0,148.86,146.93,146.97,146.92,148.88
2026-09-08 19:36:00,145.0,,155.0,,140.0,149.0,144.02,,,,,155.0,135.0,145.0,155.0,150.0,155.0,135.0,140.0,14569.0,10427.0,10012.0,6816.0,4142.0,3196.0,148.86,146.94,146.97,146.93,148.88
2026-09-08 19:37:00,145.0,,155.0,,140.0,149.0,144.02,,,,,155.0,135.0,145.0,155.0,150.0,155.0,135.0,140.0,14569.0,10427.0,10012.0,6816.0,4142.0,3196.0,148.86,146.93,146.97,146.92,148.88
2026-09-08 19:38:00,145.0,,155.0,,140.0,149.0,144.02,,,,,155.0,135.0,145.0,155.0,150.0,155.0,135.0,140.0,14569.0,10427.0,10012.0,6816.0,4142.0,3196.0,148.86,146.93,146.97,146.92,148.88
2026-09-08 19:39:00,145.0,,155.0,,140.0,149.0,144.02,,,,,155.0,135.0,145.0,155.0,150.0,155.0,135.0,140.0,14569.0,10427.0,10012.0,6816.0,4142.0,3196.0,148.86,146.93,146.97,146.92,148.88
2026-09-08 19:40:00,145.0,,155.0,,140.0,149.0,144.02,,,,,155.0,135.0,145.0,155.0,150.0,155.0,135.0,140.0,14569.0,10427.0,10012.0,6816.0,4142.0,3196.0,148.86,146.95,146.98,146.93,148.88
2026-09-08 19:41:00,145.0,,155.0,,140.0,149.0,144.02,,,,,155.0,135.0,145.0,155.0,150.0,155.0,135.0,140.0,14569.0,10427.0,10012.0,6816.0,4142.0,3196.0,148.87,146.99,146.99,146.95,148.88
2026-09-08 19:42:00,145.0,,155.0,,140.0,149.0,144.02,,,,,155.0,135.0,145.0,155.0,150.0,155.0,135.0,140.0,14569.0,10427.0,10012.0,6816.0,4142.0,3196.0,148.87,146.99,146.99,146.95,148.88
2026-09-08 19:43:00,145.0,,155.0,,140.0,149.0,144.02,,,,,155.0,135.0,145.0,155.0,150.0,155.0,135.0,140.0,14569.0,10427.0,10012.0,6816.0,4142.0,3196.0,148.86,146.92,146.96,146.92,148.88
2026-09-08 19:44:00,145.0,,155.0,,140.0,149.0,144.03,,,,,155.0,135.0,145.0,155.0,150.0,155.0,135.0,140.0,14569.0,10427.0,10012.0,6816.0,4142.0,3196.0,148.86,146.85,146.93,146.88,148.88
