Time,Activo,SPOT,pin_probability,liquidity_void_score,dealer_trap_score,nearest_wall_strike,magnet_strike,wall_above_strike,wall_below_strike
2026-09-24 09:29:36,ES,7754.5,0.15,0.0,0.0,7700.0,7755.0,7925.0,7700.0
2026-09-24 09:30:35,ES,7752.75,0.15,0.0,0.0,7700.0,7750.0,7925.0,7700.0
2026-09-24 09:31:35,ES,7752.25,0.15,0.0,0.0,7700.0,7750.0,7925.0,7700.0
2026-09-24 09:32:36,ES,7750.5,0.0,0.0,0.0,7700.0,7750.0,7925.0,7700.0
2026-09-24 09:33:35,ES,7749.5,0.0,0.0,0.0,7700.0,7750.0,7925.0,7700.0
2026-09-24 09:34:35,ES,7751.25,0.0,0.0,0.0,7700.0,7750.0,7925.0,7700.0
2026-09-24 09:35:35,ES,7752.0,0.0,0.0,0.0,7700.0,7750.0,7925.0,7700.0
2026-09-24 09:36:35,ES,7752.75,0.0,0.0,0.0,7700.0,7750.0,7925.0,7700.0
2026-09-24 09:37:35,ES,7754.5,0.0,0.0,0.0,7700.0,7755.0,7925.0,7700.0
2026-09-24 09:38:35,ES,7754.25,0.0,0.0,0.0,7700.0,7755.0,7925.0,7700.0
2026-09-24 09:39:35,ES,7752.25,0.0,0.0,0.0,7700.0,7750.0,7925.0,7700.0
2026-09-24 09:40:35,ES,7752.5,0.0,0.0,0.0,7700.0,7750.0,7925.0,7700.0
2026-09-24 09:41:35,ES,7751.25,0.0,0.0,0.0,7700.0,7750.0,7925.0,7700.0
2026-09-24 09:42:35,ES,7751.5,0.0,0.0,0.0,7700.0,7750.0,7925.0,7700.0
2026-09-24 09:43:35,ES,7748.0,0.0,0.0,0.0,7700.0,7750.0,7925.0,7700.0
2026-09-24 09:44:35,ES,7746.5,0.15,0.0,0.0,7700.0,7745.0,7925.0,7700.0
2026-09-24 09:45:35,ES,7745.0,0.15,0.0,0.0,7700.0,7745.0,7925.0,7700.0
2026-09-24 09:46:35,ES,7743.5,0.15,0.0,0.0,7700.0,7745.0,7925.0,7700.0
2026-09-24 09:47:35,ES,7748.0,0.15,0.0,0.0,7700.0,7750.0,7925.0,7700.0
2026-09-24 09:48:35,ES,7748.25,0.15,0.0,0.0,7700.0,7750.0,7925.0,7700.0
2026-09-24 09:49:35,ES,7746.25,0.15,0.0,0.0,7700.0,7745.0,7925.0,7700.0
2026-09-24 09:50:35,ES,7749.0,0.15,0.0,0.0,7700.0,7750.0,7925.0,7700.0
2026-09-24 09:51:35,ES,7746.0,0.15,0.0,0.0,7700.0,7745.0,7925.0,7700.0
2026-09-24 09:52:35,ES,7745.5,0.15,0.0,0.0,7700.0,7745.0,7925.0,7700.0
2026-09-24 09:53:35,ES,7742.75,0.15,0.0,0.0,7700.0,7745.0,7925.0,7700.0
2026-09-24 09:54:35,ES,7742.0,0.15,0.0,0.0,7700.0,7745.0,7925.0,7700.0
2026-09-24 09:55:35,ES,7741.25,0.15,0.0,0.0,7700.0,7740.0,7925.0,7700.0
2026-09-24 09:56:35,ES,7740.25,0.15,0.0,0.0,7700.0,7740.0,7925.0,7700.0
2026-09-24 09:57:35,ES,7739.5,0.15,0.0,0.0,7700.0,7740.0,7925.0,7700.0
2026-09-24 09:58:35,ES,7737.25,0.15,0.0,0.0,7700.0,7735.0,7925.0,7700.0
2026-09-24 09:59:35,ES,7736.0,0.15,0.0,0.0,7700.0,7735.0,7925.0,7700.0
2026-09-24 10:00:35,ES,7738.25,0.15,0.0,0.0,7700.0,7740.0,7925.0,7700.0
2026-09-24 10:01:36,ES,7737.75,0.15,0.0,0.0,7700.0,7740.0,7925.0,7700.0
2026-09-24 10:02:35,ES,7738.5,0.15,0.0,0.0,7700.0,7740.0,7925.0,7700.0
2026-09-24 10:03:35,ES,7737.75,0.15,0.0,0.0,7700.0,7740.0,7925.0,7700.0
2026-09-24 10:04:35,ES,7739.0,0.15,0.0,0.0,7700.0,7740.0,7925.0,7700.0
2026-09-24 10:05:35,ES,7736.75,0.15,0.0,0.0,7700.0,7735.0,7925.0,7700.0
2026-09-24 10:06:35,ES,7736.75,0.0,0.0,0.0,7700.0,7735.0,7925.0,7700.0
2026-09-24 10:07:35,ES,7734.75,0.0,0.0,0.0,7700.0,7735.0,7925.0,7700.0
2026-09-24 10:08:35,ES,7734.75,0.0,0.0,0.0,7700.0,7735.0,7925.0,7700.0
2026-09-24 10:09:35,ES,7734.75,0.0,0.0,0.0,7700.0,7735.0,7925.0,7700.0
2026-09-24 10:10:35,ES,7735.25,0.15,0.0,0.0,7700.0,7735.0,7925.0,7700.0
2026-09-24 10:11:35,ES,7734.25,0.15,0.0,0.0,7700.0,7735.0,7925.0,7700.0
2026-09-24 10:12:35,ES,7732.75,0.15,0.0,0.0,7700.0,7735.0,7925.0,7700.0
2026-09-24 10:13:35,ES,7728.25,0.15,0.0,0.0,7700.0,7725.0,7925.0,7700.0
2026-09-24 10:14:35,ES,7725.75,0.15,0.0,35.0,7700.0,7725.0,7925.0,7700.0
2026-09-24 10:15:36,ES,7728.25,0.15,0.0,0.0,7700.0,7725.0,7925.0,7700.0
2026-09-24 10:16:35,ES,7732.25,0.15,0.0,32.5,7700.0,7735.0,7925.0,7700.0
2026-09-24 10:17:35,ES,7733.75,0.15,0.0,0.0,7700.0,7735.0,7925.0,7700.0
2026-09-24 10:18:35,ES,7731.0,0.15,0.0,0.0,7700.0,7730.0,7925.0,7700.0
2026-09-24 10:19:35,ES,7731.5,0.15,0.0,0.0,7700.0,7725.0,7925.0,7700.0
2026-09-24 10:20:35,ES,7730.75,0.15,0.0,0.0,7700.0,7730.0,7925.0,7700.0
2026-09-24 10:21:35,ES,7730.75,0.15,0.0,0.0,7700.0,7730.0,7925.0,7700.0
2026-09-24 10:22:35,ES,7732.75,0.15,0.0,0.0,7700.0,7735.0,7925.0,7700.0
2026-09-24 10:23:35,ES,7735.0,0.15,0.0,0.0,7700.0,7735.0,7925.0,7700.0
2026-09-24 10:24:35,ES,7737.5,0.15,0.0,0.0,7700.0,7740.0,7925.0,7700.0
2026-09-24 10:25:35,ES,7735.0,0.15,0.0,0.0,7700.0,7735.0,7925.0,7700.0
2026-09-24 10:26:35,ES,7731.75,0.15,0.0,0.0,7700.0,7725.0,7925.0,7700.0
2026-09-24 10:27:35,ES,7730.0,0.15,0.0,0.0,7700.0,7730.0,7925.0,7700.0
2026-09-24 10:28:35,ES,7730.25,0.15,0.0,0.0,7700.0,7730.0,7925.0,7700.0
2026-09-24 10:29:35,ES,7728.5,0.15,0.0,0.0,7700.0,7725.0,7925.0,7700.0
2026-09-24 10:30:35,ES,7729.5,0.15,0.0,0.0,7700.0,7730.0,7925.0,7700.0
2026-09-24 10:31:35,ES,7729.25,0.15,0.0,0.0,7700.0,7730.0,7925.0,7700.0
2026-09-24 10:32:35,ES,7728.25,0.15,0.0,0.0,7700.0,7725.0,7925.0,7700.0
2026-09-24 10:33:35,ES,7728.75,0.0,0.0,0.0,7700.0,7725.0,7925.0,7700.0
2026-09-24 10:34:35,ES,7728.0,0.0,0.0,0.0,7700.0,7725.0,7925.0,7700.0
2026-09-24 10:35:35,ES,7729.75,0.0,0.0,0.0,7700.0,7730.0,7925.0,7700.0
2026-09-24 10:36:35,ES,7731.0,0.0,0.0,0.0,7700.0,7730.0,7925.0,7700.0
2026-09-24 10:37:35,ES,7731.25,0.0,0.0,0.0,7700.0,7730.0,7925.0,7700.0
2026-09-24 10:38:35,ES,7733.0,0.0,0.0,0.0,7700.0,7735.0,7925.0,7700.0
2026-09-24 10:39:35,ES,7728.75,0.0,0.0,0.0,7700.0,7725.0,7925.0,7700.0
2026-09-24 10:40:35,ES,7730.5,0.0,0.0,0.0,7700.0,7730.0,7925.0,7700.0
2026-09-24 10:41:35,ES,7729.75,0.0,0.0,0.0,7700.0,7730.0,7925.0,7700.0
2026-09-24 10:42:35,ES,7730.5,0.0,0.0,0.0,7700.0,7730.0,7925.0,7700.0
2026-09-24 10:43:35,ES,7731.5,0.0,0.0,0.0,7700.0,7725.0,7925.0,7700.0
2026-09-24 10:44:35,ES,7734.25,0.0,0.0,0.0,7700.0,7735.0,7925.0,7700.0
2026-09-24 10:45:35,ES,7735.75,0.0,0.0,0.0,7700.0,7735.0,7925.0,7700.0
2026-09-24 10:46:35,ES,7734.0,0.0,0.0,0.0,7700.0,7735.0,7925.0,7700.0
2026-09-24 10:47:35,ES,7733.75,0.0,0.0,0.0,7700.0,7735.0,7925.0,7700.0
2026-09-24 10:48:35,ES,7731.0,0.0,0.0,0.0,7700.0,7730.0,7925.0,7700.0
2026-09-24 10:49:35,ES,7728.0,0.0,0.0,0.0,7700.0,7725.0,7925.0,7700.0
2026-09-24 10:50:36,ES,7731.25,0.0,0.0,0.0,7700.0,7730.0,7925.0,7700.0
2026-09-24 10:51:35,ES,7734.25,0.0,0.0,31.3,7700.0,7735.0,7925.0,7700.0
2026-09-24 10:52:35,ES,7735.25,0.15,0.0,0.0,7700.0,7735.0,7925.0,7700.0
2026-09-24 10:53:35,ES,7737.0,0.15,0.0,0.0,7700.0,7735.0,7925.0,7700.0
2026-09-24 10:54:35,ES,7735.0,0.0,0.0,0.0,7700.0,7735.0,7925.0,7700.0
2026-09-24 10:55:35,ES,7735.25,0.15,0.0,0.0,7700.0,7735.0,7925.0,7700.0
2026-09-24 10:56:35,ES,7733.0,0.15,0.0,0.0,7700.0,7735.0,7925.0,7700.0
2026-09-24 10:57:35,ES,7734.75,0.15,0.0,0.0,7700.0,7735.0,7925.0,7700.0
2026-09-24 10:58:35,ES,7736.0,0.15,0.0,0.0,7700.0,7735.0,7925.0,7700.0
2026-09-24 10:59:35,ES,7736.25,0.15,0.0,0.0,7700.0,7735.0,7925.0,7700.0
2026-09-24 11:00:35,ES,7733.0,0.25,0.0,0.0,7700.0,7735.0,7925.0,7700.0
2026-09-24 11:01:35,ES,7731.75,0.25,0.0,0.0,7700.0,7725.0,7925.0,7700.0
2026-09-24 11:02:35,ES,7732.25,0.25,0.0,0.0,7700.0,7735.0,7925.0,7700.0
2026-09-24 11:03:35,ES,7731.25,0.25,0.0,0.0,7700.0,7730.0,7925.0,7700.0
2026-09-24 11:04:35,ES,7732.75,0.25,0.0,0.0,7700.0,7735.0,7925.0,7700.0
2026-09-24 11:05:35,ES,7733.75,0.25,0.0,0.0,7700.0,7735.0,7925.0,7700.0
2026-09-24 11:06:35,ES,7733.0,0.25,0.0,0.0,7700.0,7735.0,7925.0,7700.0
2026-09-24 11:07:35,ES,7731.0,0.25,0.0,0.0,7700.0,7730.0,7925.0,7700.0
2026-09-24 11:08:35,ES,7730.75,0.25,0.0,0.0,7700.0,7730.0,7925.0,7700.0
2026-09-24 11:09:35,ES,7731.75,0.25,0.0,0.0,7700.0,7725.0,7925.0,7700.0
2026-09-24 11:10:36,ES,7732.5,0.25,0.0,0.0,7700.0,7735.0,7925.0,7700.0
2026-09-24 11:11:35,ES,7730.25,0.25,0.0,0.0,7700.0,7730.0,7925.0,7700.0
2026-09-24 11:12:35,ES,7731.0,0.25,0.0,0.0,7700.0,7730.0,7925.0,7700.0
2026-09-24 11:13:35,ES,7731.0,0.25,0.0,0.0,7700.0,7730.0,7925.0,7700.0
2026-09-24 11:14:35,ES,7734.5,0.25,0.0,0.0,7700.0,7735.0,7925.0,7700.0
2026-09-24 11:15:36,ES,7741.25,0.25,0.0,51.2,7700.0,7740.0,7925.0,7700.0
2026-09-24 11:16:36,ES,7759.25,0.25,0.0,100,7700.0,7760.0,7925.0,7700.0
2026-09-24 11:17:36,ES,7767.75,0.25,0.0,100,7700.0,7770.0,7925.0,7700.0
2026-09-24 11:18:36,ES,7774.0,0.25,0.0,73.8,7700.0,7775.0,7925.0,7700.0
2026-09-24 11:19:36,ES,7763.5,0.25,0.0,0.0,7700.0,7765.0,7925.0,7700.0
2026-09-24 11:20:36,ES,7766.0,0.25,0.0,40.0,7700.0,7765.0,7925.0,7700.0
2026-09-24 11:21:35,ES,7763.25,0.25,0.0,0.0,7700.0,7765.0,7925.0,7700.0
2026-09-24 11:22:35,ES,7763.75,0.25,0.0,0.0,7700.0,7765.0,7925.0,7700.0
