strike,inv_gex,inv_vex_call,inv_vex_put,long_calls,short_calls,long_puts,short_puts,inv_net
27.0000,0.0000,0.0000,0.0000,0.0000,2.0000,0.0000,0.0000,-2.0000
28.0000,0.0000,0.0000,0.0000,7.0000,7.0000,0.0000,0.0000,0.0000
29.0000,0.0000,0.0000,0.0000,2.0000,2.0000,0.0000,0.0000,0.0000
30.0000,0.0000,0.0000,0.0000,44.0000,0.0000,0.0000,0.0000,44.0000
31.0000,18.8819,0.0000,18.8819,1.0000,0.0000,8.0000,0.0000,-7.0000
32.0000,101.7087,104.3010,-2.5923,19.0000,0.0000,0.0000,1.0000,20.0000
33.0000,422.8367,422.8367,0.0000,56.0000,0.0000,547.5000,547.5000,56.0000
34.0000,3150.2226,1989.9969,1160.2256,188.0000,0.0000,99.0000,0.0000,89.0000
35.0000,3555.6989,-7051.0829,10606.7818,0.0000,538.0000,538.0000,0.0000,-1076.0000
36.0000,18592.1944,30941.4153,-12349.2209,1999.0000,0.0000,0.0000,506.0000,2505.0000
37.0000,0.0000,0.0000,0.0000,1570.0000,1570.0000,131.0000,131.0000,0.0000
38.0000,0.0000,0.0000,0.0000,3248.0000,3248.0000,150.0000,0.0000,-150.0000
39.0000,3731.0180,3731.0180,0.0000,448.0000,0.0000,21.0000,0.0000,427.0000
40.0000,-78192.5594,-78192.5594,0.0000,0.0000,13336.0000,0.0000,43.0000,-13293.0000
41.0000,753.7791,753.7791,0.0000,186.0000,0.0000,5.0000,0.0000,181.0000
42.0000,208.0712,208.0712,0.0000,74.0000,0.0000,7.0000,0.0000,67.0000
43.0000,25.8329,25.8329,0.0000,13.0000,0.0000,2.0000,0.0000,11.0000
44.0000,33.1082,33.1082,0.0000,26.0000,0.0000,0.0000,0.0000,26.0000
45.0000,0.0000,0.0000,0.0000,56.5000,56.5000,0.0000,0.0000,0.0000
46.0000,-17.4868,-17.4868,0.0000,0.0000,13.0000,0.0000,0.0000,-13.0000
47.0000,-5.6921,-5.6921,0.0000,0.0000,6.0000,0.0000,0.0000,-6.0000
48.0000,0.0000,0.0000,0.0000,8.0000,8.0000,0.0000,0.0000,0.0000
49.0000,0.0000,0.0000,0.0000,0.5000,0.5000,0.0000,0.0000,0.0000
50.0000,100.1184,100.1184,-0.0000,190.0000,0.0000,0.0000,6.0000,196.0000
51.0000,-3.5155,-3.5155,0.0000,0.0000,5.0000,0.0000,0.0000,-5.0000
53.0000,0.0000,0.0000,0.0000,3.0000,3.0000,0.0000,0.0000,0.0000
55.0000,0.0000,0.0000,0.0000,0.0000,6.0000,0.0000,0.0000,-6.0000
