NDX: Timestamp,NDX: Open,NDX: High,NDX: Low,NDX: Close,NDX: Volume
21-11-2025 12:09:00,24290.33,24316.16,24289.55,24303.03,0.00
21-11-2025 12:06:00,24274.59,24291.51,24261.48,24290.24,0.00
21-11-2025 12:03:00,24254.31,24293.01,24245.97,24272.89,0.00
21-11-2025 12:00:00,24301.54,24306.33,24246.74,24254.37,0.00
21-11-2025 11:57:00,24243.36,24300.80,24240.11,24298.29,0.00
21-11-2025 11:54:00,24210.08,24245.36,24198.73,24245.36,0.00
21-11-2025 11:51:00,24172.34,24220.83,24171.02,24210.28,0.00
21-11-2025 11:48:00,24145.88,24186.83,24145.88,24172.24,0.00
21-11-2025 11:45:00,24149.65,24149.65,24116.12,24142.61,0.00
21-11-2025 11:42:00,24147.50,24162.30,24141.70,24149.39,0.00
21-11-2025 11:39:00,24146.89,24160.66,24129.31,24148.57,0.00
21-11-2025 11:36:00,24113.03,24157.45,24112.77,24147.79,0.00
21-11-2025 11:33:00,24093.81,24119.04,24085.75,24113.22,0.00
21-11-2025 11:30:00,24102.59,24126.90,24073.63,24098.45,0.00
21-11-2025 11:27:00,24051.58,24102.86,24051.58,24102.86,0.00
21-11-2025 11:24:00,24026.12,24069.25,24026.12,24051.16,0.00
21-11-2025 11:21:00,23990.56,24042.53,23976.46,24026.05,0.00
21-11-2025 11:18:00,23984.47,23994.99,23922.43,23990.29,0.00
21-11-2025 11:15:00,23988.98,24016.58,23977.02,23983.99,0.00
21-11-2025 11:12:00,23969.68,24007.48,23953.73,23990.82,0.00
21-11-2025 11:09:00,23952.97,23985.08,23939.22,23967.74,0.00
21-11-2025 11:06:00,23874.74,23963.19,23869.48,23951.74,0.00
21-11-2025 11:03:00,23927.72,23937.14,23870.05,23874.20,0.00
21-11-2025 11:00:00,23947.87,23972.51,23916.87,23928.53,0.00
21-11-2025 10:57:00,24012.13,24012.13,23948.72,23949.19,0.00
21-11-2025 10:54:00,23968.56,24016.84,23967.88,24012.50,0.00
21-11-2025 10:51:00,24017.44,24018.59,23939.47,23966.06,0.00
21-11-2025 10:48:00,24009.34,24028.19,23982.01,24016.03,0.00
21-11-2025 10:45:00,23956.39,24015.76,23930.00,24008.21,0.00
21-11-2025 10:42:00,23895.67,23976.12,23893.81,23956.66,0.00
21-11-2025 10:39:00,23894.64,23920.52,23860.69,23897.19,0.00
21-11-2025 10:36:00,23903.55,23911.16,23854.03,23894.13,0.00
21-11-2025 10:33:00,23990.46,23995.36,23900.59,23902.87,0.00
21-11-2025 10:30:00,23969.40,24007.00,23950.00,23992.78,0.00
21-11-2025 10:27:00,24044.96,24054.09,23954.46,23971.97,0.00
21-11-2025 10:24:00,24052.33,24125.21,24018.15,24045.39,0.00
21-11-2025 10:21:00,24013.12,24069.61,23955.74,24051.71,0.00
21-11-2025 10:18:00,23985.81,24066.47,23985.81,24013.02,0.00
21-11-2025 10:15:00,24028.42,24062.27,23977.18,23982.65,0.00
21-11-2025 10:12:00,24049.26,24057.09,24013.18,24027.71,0.00
21-11-2025 10:09:00,24071.90,24098.27,24027.81,24046.11,0.00
21-11-2025 10:06:00,24107.20,24143.00,24043.14,24072.78,0.00
21-11-2025 10:03:00,24023.89,24115.27,24004.21,24108.18,0.00
21-11-2025 10:00:00,24118.34,24151.12,24022.73,24022.73,0.00
21-11-2025 09:57:00,24116.53,24137.15,24100.49,24108.34,0.00
21-11-2025 09:54:00,24172.85,24221.35,24104.67,24117.82,0.00
21-11-2025 09:51:00,24140.41,24177.14,24113.34,24172.87,0.00
21-11-2025 09:48:00,24070.28,24151.70,24070.28,24139.76,0.00
21-11-2025 09:45:00,24123.04,24129.05,24033.87,24067.74,0.00
21-11-2025 09:42:00,24174.09,24187.67,24109.07,24109.07,0.00
21-11-2025 09:39:00,24108.96,24177.03,24088.54,24172.63,0.00
21-11-2025 09:36:00,24134.18,24195.52,24110.51,24110.51,0.00
21-11-2025 09:33:00,24172.23,24185.58,24095.30,24131.98,0.00
21-11-2025 09:30:00,24137.66,24200.73,24114.57,24170.52,0.00
20-11-2025 17:15:00,24054.38,24054.38,24054.38,24054.38,0.00
20-11-2025 17:12:00,24054.38,24054.38,24054.38,24054.38,0.00
20-11-2025 17:09:00,24054.38,24054.38,24054.38,24054.38,0.00
20-11-2025 17:06:00,24054.38,24054.38,24054.38,24054.38,0.00
20-11-2025 17:03:00,24054.38,24054.38,24054.38,24054.38,0.00
20-11-2025 17:00:00,24054.38,24054.38,24054.38,24054.38,0.00
20-11-2025 16:57:00,24054.38,24054.38,24054.38,24054.38,0.00
20-11-2025 16:54:00,24054.38,24054.38,24054.38,24054.38,0.00
20-11-2025 16:51:00,24054.38,24054.38,24054.38,24054.38,0.00
20-11-2025 16:48:00,24054.38,24054.38,24054.38,24054.38,0.00
20-11-2025 16:45:00,24054.38,24054.38,24054.38,24054.38,0.00
20-11-2025 16:42:00,24054.38,24054.38,24054.38,24054.38,0.00
20-11-2025 16:39:00,24054.38,24054.38,24054.38,24054.38,0.00
20-11-2025 16:36:00,24054.38,24054.38,24054.38,24054.38,0.00
20-11-2025 16:33:00,24054.38,24054.38,24054.38,24054.38,0.00
20-11-2025 16:30:00,24054.38,24054.38,24054.38,24054.38,0.00
20-11-2025 16:27:00,24054.38,24054.38,24054.38,24054.38,0.00
20-11-2025 16:24:00,24054.38,24054.38,24054.38,24054.38,0.00
20-11-2025 16:21:00,24054.38,24054.38,24054.38,24054.38,0.00
20-11-2025 16:18:00,24054.38,24054.38,24054.38,24054.38,0.00
20-11-2025 16:15:00,24054.38,24054.38,24054.38,24054.38,0.00
20-11-2025 16:12:00,24054.38,24054.38,24054.38,24054.38,0.00
20-11-2025 16:09:00,24054.38,24054.38,24054.38,24054.38,0.00
20-11-2025 16:06:00,24054.38,24054.38,24054.38,24054.38,0.00
20-11-2025 16:03:00,24054.38,24054.38,24054.38,24054.38,0.00
20-11-2025 16:00:00,24057.05,24057.05,24054.38,24054.38,0.00
20-11-2025 15:57:00,24061.60,24082.45,24032.55,24054.07,0.00
20-11-2025 15:54:00,24064.94,24106.83,24047.43,24060.65,0.00
20-11-2025 15:51:00,24082.47,24082.47,24057.44,24068.36,0.00
20-11-2025 15:48:00,24047.23,24098.81,24021.44,24084.31,0.00
20-11-2025 15:45:00,24080.46,24091.39,24045.16,24047.45,0.00
20-11-2025 15:42:00,24074.05,24094.66,24067.61,24079.82,0.00
20-11-2025 15:39:00,24105.92,24121.03,24067.34,24071.48,0.00
20-11-2025 15:36:00,24148.50,24154.92,24105.41,24105.67,0.00
20-11-2025 15:33:00,24187.34,24210.26,24148.04,24148.67,0.00
20-11-2025 15:30:00,24211.67,24227.85,24184.55,24189.54,0.00
20-11-2025 15:27:00,24167.55,24215.95,24167.55,24212.27,0.00
20-11-2025 15:24:00,24218.01,24218.01,24166.70,24166.70,0.00
20-11-2025 15:21:00,24237.59,24266.16,24218.11,24218.11,0.00
20-11-2025 15:18:00,24221.35,24246.16,24218.33,24236.65,0.00
20-11-2025 15:15:00,24217.59,24249.56,24207.65,24222.37,0.00
20-11-2025 15:12:00,24196.43,24219.21,24191.98,24217.24,0.00
20-11-2025 15:09:00,24221.35,24226.61,24196.65,24196.65,0.00
20-11-2025 15:06:00,24239.66,24260.17,24216.16,24221.67,0.00
20-11-2025 15:03:00,24217.47,24242.26,24211.83,24236.76,0.00
20-11-2025 15:00:00,24312.78,24314.24,24213.80,24218.11,0.00
20-11-2025 14:57:00,24264.03,24320.91,24262.54,24317.23,0.00
20-11-2025 14:54:00,24243.81,24290.44,24243.81,24264.20,0.00
20-11-2025 14:51:00,24231.86,24252.40,24207.52,24239.76,0.00
20-11-2025 14:48:00,24209.04,24230.09,24197.11,24229.73,0.00
20-11-2025 14:45:00,24244.10,24253.93,24194.01,24209.01,0.00
20-11-2025 14:42:00,24207.78,24249.59,24194.12,24243.79,0.00
20-11-2025 14:39:00,24197.49,24210.08,24190.74,24206.89,0.00
20-11-2025 14:36:00,24217.69,24239.29,24196.64,24197.77,0.00
20-11-2025 14:33:00,24199.81,24231.32,24186.97,24216.49,0.00
20-11-2025 14:30:00,24267.56,24267.56,24195.60,24198.94,0.00
20-11-2025 14:27:00,24232.18,24289.34,24232.09,24269.60,0.00
20-11-2025 14:24:00,24225.07,24242.42,24186.12,24231.80,0.00
20-11-2025 14:21:00,24234.87,24244.69,24207.55,24225.38,0.00
20-11-2025 14:18:00,24222.79,24244.82,24194.97,24236.37,0.00
20-11-2025 14:15:00,24193.19,24221.29,24169.96,24221.29,0.00
20-11-2025 14:12:00,24201.70,24201.90,24153.54,24193.92,0.00
20-11-2025 14:09:00,24149.03,24214.61,24148.01,24204.20,0.00
20-11-2025 14:06:00,24174.05,24174.05,24131.30,24148.05,0.00
20-11-2025 14:03:00,24179.78,24184.23,24146.58,24173.00,0.00
20-11-2025 14:00:00,24201.22,24216.64,24177.27,24179.84,0.00
20-11-2025 13:57:00,24176.78,24238.23,24162.41,24202.74,0.00
20-11-2025 13:54:00,24176.98,24189.46,24165.22,24177.74,0.00
20-11-2025 13:51:00,24189.77,24204.35,24175.41,24175.78,0.00
20-11-2025 13:48:00,24248.99,24248.99,24182.73,24189.46,0.00
20-11-2025 13:45:00,24262.76,24265.78,24234.04,24249.22,0.00
20-11-2025 13:42:00,24286.92,24300.92,24258.76,24262.50,0.00
20-11-2025 13:39:00,24295.68,24301.65,24268.38,24287.31,0.00
20-11-2025 13:36:00,24353.97,24353.97,24284.32,24294.42,0.00
20-11-2025 13:33:00,24381.88,24382.76,24333.93,24354.30,0.00
20-11-2025 13:30:00,24423.17,24438.65,24382.31,24382.31,0.00
20-11-2025 13:27:00,24404.39,24437.27,24392.65,24424.01,0.00
20-11-2025 13:24:00,24439.78,24445.10,24394.60,24404.53,0.00
20-11-2025 13:21:00,24448.21,24469.72,24411.39,24435.78,0.00
20-11-2025 13:18:00,24425.72,24451.31,24395.77,24448.46,0.00
20-11-2025 13:15:00,24513.13,24518.70,24424.80,24424.80,0.00
20-11-2025 13:12:00,24444.78,24512.27,24444.78,24512.27,0.00
20-11-2025 13:09:00,24412.41,24451.19,24406.68,24446.04,0.00
20-11-2025 13:06:00,24381.08,24417.82,24376.85,24413.76,0.00
20-11-2025 13:03:00,24345.73,24386.45,24337.39,24381.33,0.00
20-11-2025 13:00:00,24315.30,24355.99,24291.66,24345.87,0.00
20-11-2025 12:57:00,24298.26,24345.09,24281.69,24318.37,0.00
20-11-2025 12:54:00,24248.19,24307.65,24245.85,24294.87,0.00
20-11-2025 12:51:00,24297.06,24338.14,24247.81,24247.81,0.00
20-11-2025 12:48:00,24256.30,24295.83,24241.76,24295.83,0.00
20-11-2025 12:45:00,24281.64,24288.22,24234.88,24258.16,0.00
20-11-2025 12:42:00,24345.47,24354.37,24281.38,24281.38,0.00
20-11-2025 12:39:00,24341.83,24372.53,24326.34,24344.89,0.00
20-11-2025 12:36:00,24258.01,24341.47,24232.95,24340.77,0.00
20-11-2025 12:33:00,24342.24,24342.24,24258.21,24259.08,0.00
20-11-2025 12:30:00,24369.00,24417.85,24338.92,24345.43,0.00
20-11-2025 12:27:00,24386.20,24407.92,24358.15,24371.07,0.00
20-11-2025 12:24:00,24377.25,24401.39,24306.37,24384.53,0.00
20-11-2025 12:21:00,24303.47,24394.38,24298.36,24379.15,0.00
20-11-2025 12:18:00,24320.77,24358.34,24276.63,24303.71,0.00
20-11-2025 12:15:00,24405.80,24405.80,24319.23,24321.36,0.00
20-11-2025 12:12:00,24375.31,24427.66,24351.43,24410.76,0.00
20-11-2025 12:09:00,24493.52,24493.85,24369.74,24375.47,0.00
20-11-2025 12:06:00,24478.72,24497.71,24396.59,24494.09,0.00
20-11-2025 12:03:00,24510.05,24540.07,24479.34,24479.60,0.00
20-11-2025 12:00:00,24467.06,24559.37,24450.01,24508.47,0.00
20-11-2025 11:57:00,24524.14,24528.25,24436.40,24472.74,0.00
20-11-2025 11:54:00,24648.90,24651.15,24520.23,24525.08,0.00
20-11-2025 11:51:00,24675.57,24718.78,24646.56,24650.75,0.00
20-11-2025 11:48:00,24667.17,24702.68,24651.43,24676.30,0.00
20-11-2025 11:45:00,24659.58,24683.44,24627.52,24666.47,0.00
20-11-2025 11:42:00,24678.33,24710.75,24654.49,24660.51,0.00
20-11-2025 11:39:00,24700.12,24739.51,24665.54,24679.33,0.00
20-11-2025 11:36:00,24760.93,24779.37,24691.49,24697.36,0.00
20-11-2025 11:33:00,24795.33,24807.80,24752.24,24761.50,0.00
20-11-2025 11:30:00,24823.44,24842.21,24777.87,24795.65,0.00
20-11-2025 11:27:00,24842.59,24893.71,24821.09,24827.51,0.00
20-11-2025 11:24:00,24838.48,24861.21,24810.70,24843.03,0.00
20-11-2025 11:21:00,24872.37,24886.63,24813.81,24838.35,0.00
20-11-2025 11:18:00,24904.81,24904.81,24841.30,24874.98,0.00
20-11-2025 11:15:00,24926.20,24926.20,24861.28,24903.35,0.00
20-11-2025 11:12:00,24978.54,24978.54,24922.35,24922.35,0.00
20-11-2025 11:09:00,24992.39,24995.19,24958.08,24978.01,0.00
20-11-2025 11:06:00,25012.03,25028.42,24989.09,24992.40,0.00
20-11-2025 11:03:00,25043.38,25043.71,24988.68,25012.22,0.00
20-11-2025 11:00:00,25077.73,25077.73,25032.84,25044.34,0.00
20-11-2025 10:57:00,25085.62,25117.81,25074.03,25076.45,0.00
20-11-2025 10:54:00,25130.87,25136.16,25083.86,25084.55,0.00
20-11-2025 10:51:00,25150.74,25150.74,25119.94,25130.82,0.00
20-11-2025 10:48:00,25186.86,25187.04,25138.55,25151.77,0.00
20-11-2025 10:45:00,25211.16,25213.08,25178.35,25186.52,0.00
20-11-2025 10:42:00,25193.32,25217.15,25192.04,25210.92,0.00
20-11-2025 10:39:00,25204.55,25210.97,25184.52,25191.95,0.00
20-11-2025 10:36:00,25188.02,25222.95,25188.02,25204.48,0.00
20-11-2025 10:33:00,25185.30,25189.78,25159.65,25188.51,0.00
20-11-2025 10:30:00,25170.42,25194.76,25170.42,25185.27,0.00
20-11-2025 10:27:00,25167.60,25176.81,25151.69,25170.17,0.00
20-11-2025 10:24:00,25159.89,25169.84,25144.95,25168.76,0.00
20-11-2025 10:21:00,25142.13,25165.87,25113.53,25160.69,0.00
20-11-2025 10:18:00,25112.74,25146.82,25112.74,25142.90,0.00
20-11-2025 10:15:00,25096.09,25112.85,25070.15,25112.85,0.00
20-11-2025 10:12:00,25105.44,25126.88,25078.36,25097.20,0.00
20-11-2025 10:09:00,25109.32,25131.20,25096.58,25104.90,0.00
20-11-2025 10:06:00,25152.74,25152.74,25101.85,25107.28,0.00
20-11-2025 10:03:00,25181.96,25198.19,25143.28,25153.65,0.00
20-11-2025 10:00:00,25192.57,25212.49,25178.52,25182.88,0.00
20-11-2025 09:57:00,25201.12,25203.23,25167.56,25185.62,0.00
20-11-2025 09:54:00,25167.88,25204.48,25153.44,25202.27,0.00
20-11-2025 09:51:00,25150.38,25169.35,25134.89,25166.48,0.00
20-11-2025 09:48:00,25169.81,25176.92,25117.73,25148.15,0.00
20-11-2025 09:45:00,25122.28,25167.56,25087.09,25167.30,0.00
20-11-2025 09:42:00,25077.36,25148.86,25077.36,25124.37,0.00
20-11-2025 09:39:00,25121.36,25135.89,25069.75,25075.77,0.00
20-11-2025 09:36:00,25121.71,25141.09,25096.13,25120.80,0.00
20-11-2025 09:33:00,25110.07,25142.42,25072.10,25125.19,0.00
20-11-2025 09:30:00,25131.49,25134.03,25078.67,25114.12,0.00
19-11-2025 17:15:00,24640.52,24640.52,24640.52,24640.52,0.00
19-11-2025 17:12:00,24640.52,24640.52,24640.52,24640.52,0.00
19-11-2025 17:09:00,24640.52,24640.52,24640.52,24640.52,0.00
19-11-2025 17:06:00,24640.52,24640.52,24640.52,24640.52,0.00
19-11-2025 17:03:00,24640.52,24640.52,24640.52,24640.52,0.00
19-11-2025 17:00:00,24640.52,24640.52,24640.52,24640.52,0.00
19-11-2025 16:57:00,24640.52,24640.52,24640.52,24640.52,0.00
19-11-2025 16:54:00,24640.52,24640.52,24640.52,24640.52,0.00
19-11-2025 16:51:00,24640.52,24640.52,24640.52,24640.52,0.00
19-11-2025 16:48:00,24640.52,24640.52,24640.52,24640.52,0.00
19-11-2025 16:45:00,24640.52,24640.52,24640.52,24640.52,0.00
19-11-2025 16:42:00,24640.52,24640.52,24640.52,24640.52,0.00
19-11-2025 16:39:00,24640.52,24640.52,24640.52,24640.52,0.00
19-11-2025 16:36:00,24640.52,24640.52,24640.52,24640.52,0.00
19-11-2025 16:33:00,24640.52,24640.52,24640.52,24640.52,0.00
19-11-2025 16:30:00,24640.52,24640.52,24640.52,24640.52,0.00
19-11-2025 16:27:00,24640.52,24640.52,24640.52,24640.52,0.00
19-11-2025 16:24:00,24640.52,24640.52,24640.52,24640.52,0.00
19-11-2025 16:21:00,24640.52,24640.52,24640.52,24640.52,0.00
19-11-2025 16:18:00,24640.52,24640.52,24640.52,24640.52,0.00
19-11-2025 16:15:00,24640.52,24640.52,24640.52,24640.52,0.00
19-11-2025 16:12:00,24640.52,24640.52,24640.52,24640.52,0.00
19-11-2025 16:09:00,24640.52,24640.52,24640.52,24640.52,0.00
19-11-2025 16:06:00,24640.52,24640.52,24640.52,24640.52,0.00
19-11-2025 16:03:00,24640.52,24640.52,24640.52,24640.52,0.00
19-11-2025 16:00:00,24639.86,24640.52,24639.86,24640.52,0.00
19-11-2025 15:57:00,24650.15,24653.89,24629.01,24644.03,0.00
19-11-2025 15:54:00,24654.21,24677.02,24643.74,24647.39,0.00
19-11-2025 15:51:00,24641.85,24665.31,24639.94,24658.12,0.00
19-11-2025 15:48:00,24647.42,24653.39,24613.18,24641.25,0.00
19-11-2025 15:45:00,24686.72,24686.72,24636.38,24647.61,0.00
19-11-2025 15:42:00,24678.83,24687.14,24666.66,24685.64,0.00
19-11-2025 15:39:00,24728.96,24735.72,24672.33,24679.22,0.00
19-11-2025 15:36:00,24690.41,24745.77,24690.41,24728.85,0.00
19-11-2025 15:33:00,24685.79,24696.71,24681.90,24689.99,0.00
19-11-2025 15:30:00,24688.33,24697.44,24669.04,24685.72,0.00
19-11-2025 15:27:00,24671.85,24697.73,24671.83,24689.00,0.00
19-11-2025 15:24:00,24668.02,24684.55,24658.12,24671.79,0.00
19-11-2025 15:21:00,24704.22,24719.51,24669.22,24669.22,0.00
19-11-2025 15:18:00,24660.96,24720.90,24660.96,24704.33,0.00
19-11-2025 15:15:00,24624.65,24664.75,24624.65,24661.30,0.00
19-11-2025 15:12:00,24619.55,24625.90,24612.31,24624.57,0.00
19-11-2025 15:09:00,24593.71,24619.87,24591.00,24619.87,0.00
19-11-2025 15:06:00,24590.77,24601.23,24588.42,24593.33,0.00
19-11-2025 15:03:00,24577.94,24594.64,24577.14,24590.72,0.00
19-11-2025 15:00:00,24576.49,24596.25,24569.93,24577.69,0.00
19-11-2025 14:57:00,24607.59,24607.64,24559.67,24577.81,0.00
19-11-2025 14:54:00,24577.93,24615.17,24574.59,24604.95,0.00
19-11-2025 14:51:00,24534.06,24577.97,24534.06,24577.77,0.00
19-11-2025 14:48:00,24508.46,24533.96,24508.46,24533.86,0.00
19-11-2025 14:45:00,24515.35,24528.35,24504.59,24508.44,0.00
19-11-2025 14:42:00,24508.74,24519.46,24504.67,24515.34,0.00
19-11-2025 14:39:00,24501.70,24509.42,24494.24,24508.65,0.00
19-11-2025 14:36:00,24525.69,24525.99,24498.84,24501.82,0.00
19-11-2025 14:33:00,24514.05,24528.88,24501.13,24525.99,0.00
19-11-2025 14:30:00,24514.45,24535.75,24510.98,24512.18,0.00
19-11-2025 14:27:00,24509.13,24518.97,24505.09,24514.91,0.00
19-11-2025 14:24:00,24557.35,24565.27,24503.24,24509.86,0.00
19-11-2025 14:21:00,24570.19,24578.42,24552.85,24556.70,0.00
19-11-2025 14:18:00,24570.32,24579.01,24561.26,24570.30,0.00
19-11-2025 14:15:00,24587.09,24595.52,24556.39,24569.82,0.00
19-11-2025 14:12:00,24562.40,24587.82,24559.96,24586.41,0.00
19-11-2025 14:09:00,24579.66,24589.28,24556.11,24562.62,0.00
