strike,oi_c,oi_p,vol_c,vol_p,oi_net,vol_net,gex,vex,dex,inv_gex,inv_vex_call,inv_vex_put,inv_net
415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,148.97814726426134,0.0,-0.1631897556304777,-0.1631897556304777,0.0,-1.0
360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,503.69058310017385,0.0,-0.550039612057025,-0.550039612057025,0.0,-2.0
345.0,23.0,0.0,0.0,0.0,23.0,0.0,8649.978812672718,0.0,111.7832234510963,0.0,0.0,0.0,0.0
340.0,58.0,0.0,0.0,0.0,58.0,0.0,22610.928105527357,0.0,245.2935221696846,0.0,0.0,0.0,0.0
335.0,10.0,0.0,0.0,0.0,10.0,0.0,5491.038664552005,0.0,64.99239967882426,0.0,0.0,0.0,0.0
330.0,22.0,0.0,0.0,0.0,22.0,0.0,13805.980962337098,0.0,138.6291271975542,0.0,0.0,0.0,0.0
325.0,54.0,0.0,0.0,0.0,54.0,0.0,42591.93129253674,0.0,382.2337182737344,0.0,0.0,0.0,0.0
320.0,56.0,3.0,32.0,1.0,53.0,31.0,56072.2928587235,32901.26041556484,244.49099174991397,-35.311893488651634,-36.624337408880365,1.3124439202287275,-33.0
315.0,67.0,0.0,45.0,0.0,67.0,45.0,108174.93414109581,72654.8065126763,1010.824183536659,-77.66339183577861,-77.66339183577861,0.0,-45.0
310.0,132.0,0.0,340.0,4.0,132.0,336.0,321661.43381834094,820561.6407508539,1805.7643176770991,876.1657696700876,867.1208152181267,9.044954451960834,336.0
