strike,inv_gex,inv_vex_call,inv_vex_put,long_calls,short_calls,long_puts,short_puts,inv_net
70.0000,0.0000,0.0000,0.0000,3.0000,0.0000,0.0000,0.0000,3.0000
71.0000,0.0000,0.0000,0.0000,6.0000,0.0000,0.0000,0.0000,6.0000
75.0000,-1.9717,0.0000,-1.9717,0.0000,301.0000,0.0000,4.0000,-297.0000
77.0000,-294.8052,0.0000,-294.8052,0.0000,2.0000,0.0000,349.0000,347.0000
78.0000,-1660.3069,0.0000,-1660.3069,0.0000,354.0000,0.0000,1391.0000,1037.0000
79.0000,-1406.6206,-30.9708,-1375.6498,0.0000,7.0000,0.0000,412.0000,405.0000
80.0000,13906.0955,0.0000,13906.0955,73.0000,73.0000,1603.0000,0.0000,-1603.0000
81.0000,-283948.7117,8029.8545,-291978.5661,392.0000,0.0000,0.0000,14263.0000,14655.0000
82.0000,761151.3705,425073.5994,336077.7711,11494.0000,0.0000,9334.0000,0.0000,2160.0000
83.0000,-710256.5353,-733294.9013,23038.3660,0.0000,26352.0000,847.0000,0.0000,-27199.0000
84.0000,11330.6445,11330.6445,0.0000,1327.0000,0.0000,673.5000,673.5000,1327.0000
85.0000,63682.5312,5301.3622,58381.1690,1963.0000,0.0000,7342.0000,0.0000,-5379.0000
86.0000,20025.6865,1066.5455,18959.1409,633.0000,0.0000,3420.0000,0.0000,-2787.0000
87.0000,22.3064,22.3064,0.0000,19.0000,0.0000,0.0000,0.0000,19.0000
88.0000,10469.7651,11.3806,10458.3845,13.0000,0.0000,3169.0000,0.0000,-3156.0000
89.0000,4.7802,4.7802,0.0000,7.0000,0.0000,0.0000,0.0000,7.0000
90.0000,4.9778,4.9778,0.0000,9.0000,0.0000,0.0000,0.0000,9.0000
92.0000,0.3887,0.3887,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000
100.0000,51.1630,51.1630,0.0000,325.0000,0.0000,0.0000,0.0000,325.0000
