601,44663.60
600,412613.04
599,66831.97
598,73797.46
597,139011.92
596,166921.19
595,739665.08
594,724800.55
593,3984152.65
592,18365084.72
591,19328248.49
590,9547602.21
589,687156.56
588,-537082.85
587,-2745112.10
586,-299594.08
585,-2150028.82
584,-882940.97
583,-457656.66
582,-337667.71
581,-219645.64
580,-471121.49
579,-117580.36
578,-127045.42
577,-82127.39
576,-51458.96
575,-124889.70
574,-46866.65
573,-63355.58
572,-251886.41
571,-18244.04
570,-110986.12
569,-18220.95
568,-20905.65
567,-15054.01
