Time,Activo,Strike,Type,Contracts,Premium,Price,IV,Delta,Gamma,DealerState,SPOT
2026-06-28 18:36:01,SPY,752.0,PUT_BLOCK_BUY,753,1526708.0,20.27,0.1,-1.0,0.0,SHORT_GAMMA,731.2
2026-06-28 18:36:01,SPY,750.0,UNUSUAL_CALL_VOL,5807,8710.0,0.01,20.88,0.006,0.002366,SHORT_GAMMA,731.2
2026-06-28 18:36:01,SPY,747.0,UNUSUAL_CALL_VOL,8298,20745.0,0.03,19.07,0.011,0.004161,SHORT_GAMMA,731.2
2026-06-28 18:36:01,SPY,746.0,UNUSUAL_CALL_VOL,7648,26768.0,0.04,18.84,0.014,0.005503,SHORT_GAMMA,731.2
2026-06-28 18:36:01,SPY,745.0,UNUSUAL_CALL_VOL,17885,98368.0,0.06,19.0,0.022,0.007718,SHORT_GAMMA,731.2
2026-06-28 18:36:01,SPY,745.0,PUT_BLOCK_SELL,846,1124757.0,13.29,0.1,-1.0,0.0,SHORT_GAMMA,731.2
2026-06-28 18:36:01,SPY,744.0,UNUSUAL_CALL_VOL,18894,141705.0,0.08,18.77,0.029,0.009949,SHORT_GAMMA,731.2
2026-06-28 18:36:01,SPY,743.0,UNUSUAL_CALL_VOL,19974,229701.0,0.11,18.96,0.042,0.013315,SHORT_GAMMA,731.2
2026-06-28 18:36:01,SPY,742.0,UNUSUAL_CALL_VOL,18119,317082.0,0.17,19.23,0.059,0.017357,SHORT_GAMMA,731.2
2026-06-28 18:36:01,SPY,741.0,UNUSUAL_CALL_VOL,21500,548250.0,0.26,19.47,0.081,0.021819,SHORT_GAMMA,731.2
2026-06-28 18:36:01,SPY,740.0,CALL_BLOCK_BUY,51079,1915462.0,0.38,19.91,0.11,0.026734,SHORT_GAMMA,731.2
2026-06-28 18:36:01,SPY,740.0,PUT_BLOCK_BUY,3886,3136002.0,8.07,0.1,-1.0,0.0,SHORT_GAMMA,731.2
2026-06-28 18:36:01,SPY,739.0,CALL_BLOCK_SELL,23795,1284930.0,0.54,20.44,0.145,0.031596,SHORT_GAMMA,731.2
2026-06-28 18:36:01,SPY,739.0,PUT_BLOCK_SELL,1969,1425556.0,7.24,0.1,-1.0,0.0,SHORT_GAMMA,731.2
2026-06-28 18:36:01,SPY,738.0,CALL_BLOCK_SELL,46086,3479493.0,0.76,21.03,0.185,0.036022,SHORT_GAMMA,731.2
2026-06-28 18:36:01,SPY,738.0,PUT_BLOCK_SELL,4683,3022876.0,6.46,0.1,-1.0,0.0,SHORT_GAMMA,731.2
