Time,Activo,Type,Direction,NumStrikes,TotalContracts,TotalPremium,IsLadder,SPOT
2026-08-17 16:18:41,NDX,BEARISH_PUT_SWEEP,BEARISH,3,286,3045890.0,True,29995.38
2026-08-17 22:53:39,NDX,BEARISH_PUT_SWEEP,BEARISH,3,286,3045890.0,True,29995.38
2026-08-18 00:00:39,NDX,BEARISH_PUT_SWEEP,BEARISH,3,286,3045890.0,True,29995.38
2026-08-18 08:35:35,NDX,HEDGE_CHASE_SWEEP,BULLISH,,,,,29614.21
2026-08-18 08:35:35,NDX,HEDGE_CHASE_SWEEP,BEARISH,,,,,29614.21
2026-08-18 08:36:35,NDX,HEDGE_CHASE_SWEEP,BEARISH,,,,,29616.31
2026-08-18 08:42:45,NDX,HEDGE_CHASE_SWEEP,BEARISH,,,,,29669.83
2026-08-18 08:48:45,NDX,HEDGE_CHASE_SWEEP,BULLISH,,,,,29588.14
2026-08-18 08:53:45,NDX,HEDGE_CHASE_SWEEP,BEARISH,,,,,29558.99
2026-08-18 08:59:46,NDX,HEDGE_CHASE_SWEEP,BULLISH,,,,,29546.8
2026-08-18 09:01:45,NDX,HEDGE_CHASE_SWEEP,BEARISH,,,,,29541.76
2026-08-18 09:03:45,NDX,HEDGE_CHASE_SWEEP,BULLISH,,,,,29603.51
2026-08-18 09:07:45,NDX,HEDGE_CHASE_SWEEP,BULLISH,,,,,29570.15
2026-08-18 09:11:45,NDX,HEDGE_CHASE_SWEEP,BEARISH,,,,,29491.87
2026-08-18 09:15:45,NDX,HEDGE_CHASE_SWEEP,BEARISH,,,,,29506.37
2026-08-18 09:25:45,NDX,HEDGE_CHASE_SWEEP,BULLISH,,,,,29563.82
2026-08-18 09:29:45,NDX,HEDGE_CHASE_SWEEP,BULLISH,,,,,29573.06
2026-08-18 09:32:46,NDX,HEDGE_CHASE_SWEEP,BULLISH,,,,,29593.32
2026-08-18 09:36:45,NDX,HEDGE_CHASE_SWEEP,BEARISH,,,,,29585.53
2026-08-18 09:46:45,NDX,HEDGE_CHASE_SWEEP,BEARISH,,,,,29517.2
