Time,Activo,SPOT,hedge_pressure_score,hedge_velocity,hedge_exhaustion_flag,dealer_stress_score,stress_gamma_instability,stress_iv_expansion,stress_sweep_aggression,stress_hedge_acceleration,stress_vix_divergence,stress_avg_10c
2026-08-17 16:18:42,RTY,3064.4,0.0,0.0,0,15.0,0.0,0.0,0.0,15,0.0,15.0
2026-08-17 16:19:44,RTY,3064.4,0.0,0.0,0,2.6,0.0,2.6,0.0,0.0,0.0,8.8
2026-08-17 16:28:41,RTY,3064.4,0.0,0.0,0,20.0,0.0,20,0.0,0.0,0.0,12.6
2026-08-17 16:29:42,RTY,3064.4,0.0,0.0,0,2.3,0.0,2.2,0.0,0.0,0.0,10.0
2026-08-17 16:39:01,RTY,3064.4,0.0,0.0,0,20.0,0.0,20,0.0,0.0,0.0,12.0
2026-08-17 16:39:42,RTY,3064.4,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
2026-08-17 16:40:44,RTY,3064.4,0.0,0.0,0,1.1,0.0,1.1,0.0,0.1,0.0,8.7
2026-08-17 16:49:51,RTY,3064.4,0.0,0.0,0,20.0,0.0,20,0.0,0.0,0.0,10.1
2026-08-17 16:59:00,RTY,3064.4,0.0,0.0,0,20.1,0.0,20,0.0,0.1,0.0,11.2
2026-08-17 17:09:04,RTY,3064.0,0.0,-29.2,0,26.9,0.0,20,0.0,6.9,0.0,12.8
2026-08-17 17:19:08,RTY,3061.5,0.0,-197.2,0,26.3,0.0,20,0.0,6.3,0.0,13.9
2026-08-17 17:29:19,RTY,3062.7,0.0,-91.0,0,22.7,0.0,20,0.0,2.7,0.0,15.9
2026-08-17 17:49:32,RTY,3063.2,0.0,122.4,0,22.9,0.0,20,0.0,2.9,0.0,16.2
2026-08-17 17:59:47,RTY,3063.5,0.0,58.4,0,21.0,0.0,20,0.0,1.0,0.0,18.1
2026-08-17 18:10:19,RTY,3063.6,37.0,29.2,1,50.2,30,20,0.0,0.2,0.0,21.1
2026-08-17 18:20:53,RTY,3063.3,37.0,-14.2,1,43.3,30,10.5,0.0,2.8,0.0,25.4
2026-08-17 18:31:31,RTY,3064.1,37.0,36.5,1,52.7,30,20,0.0,2.7,0.0,30.6
2026-08-17 19:04:03,RTY,3065.1,37.0,136.8,0,53.2,30,20,0.0,3.2,0.0,33.9
2026-08-17 19:15:04,RTY,3065.0,37.0,67.5,0,51.1,30,20,0.0,1.1,0.0,37.0
2026-08-17 19:26:17,RTY,3065.1,37.0,0.0,1,51.9,30,20,0.0,1.9,0.0,39.5
2026-08-17 19:37:37,RTY,3065.2,37.0,15.0,1,51.2,30,20,0.0,1.2,0.0,42.0
2026-08-17 19:49:08,RTY,3065.0,37.0,-7.5,1,50.2,30,20,0.0,0.2,0.0,44.8
2026-08-17 20:00:51,RTY,3066.1,37.0,69.3,0,51.7,30,20,0.0,1.7,0.0,47.7
2026-08-17 20:12:38,RTY,3065.7,37.0,53.2,0,50.6,30,20,0.0,0.6,0.0,50.6
2026-08-17 20:24:28,RTY,3066.3,37.0,15.4,0,51.4,30,20,0.0,1.4,0.0,50.7
2026-08-17 20:36:57,RTY,3065.2,41.8,-55.5,0,40.0,5.0,20,0.0,15,0.0,50.4
2026-08-17 20:49:55,RTY,3063.2,50.2,-319.3,0,41.1,13.4,20,0.0,7.8,0.0,49.2
2026-08-17 21:03:05,RTY,3064.0,50.2,-126.0,0,33.3,11.7,20,0.0,1.6,0.0,47.2
2026-08-17 21:16:18,RTY,3061.9,50.2,-128.7,0,36.4,10.5,20,0.0,5.9,0.0,45.8
2026-08-17 21:29:34,RTY,3060.2,50.2,-353.4,0,36.6,9.6,20,0.0,7.0,0.0,44.2
2026-08-17 21:42:52,RTY,3060.8,50.2,-105.6,0,31.8,8.8,20,0.0,3.0,0.0,42.3
2026-08-17 21:56:22,RTY,3059.7,50.2,-45.5,0,32.9,8.2,20,0.0,4.8,0.0,40.6
2026-08-17 22:09:55,RTY,3060.2,50.2,-55.8,0,29.5,7.6,20,0.0,2.0,0.0,38.4
2026-08-17 22:22:48,RTY,3058.5,50.2,-104.4,0,34.2,7.1,20,0.0,7.1,0.0,36.7
2026-08-17 22:35:43,RTY,3058.1,50.2,-180.6,0,28.1,6.6,20,0.0,1.4,0.0,34.4
2026-08-17 22:53:40,RTY,3059.6,0.0,0.0,0,15.0,0.0,0.0,0.0,15,0.0,15.0
2026-08-17 22:54:43,RTY,3059.3,0.0,0.0,0,21.5,0.0,20,0.0,1.5,0.0,18.3
2026-08-17 22:55:39,RTY,3058.6,0.0,-88.0,0,22.6,0.0,20,0.0,2.6,0.0,19.7
2026-08-17 22:56:39,RTY,3058.2,0.0,-95.7,0,21.6,0.0,20,0.0,1.6,0.0,20.2
2026-08-17 22:57:39,RTY,3058.6,0.0,0.0,0,21.8,0.0,20,0.0,1.8,0.0,20.5
2026-08-17 22:58:39,RTY,3058.5,0.0,26.1,0,20.8,0.0,20,0.0,0.8,0.0,20.5
2026-08-17 22:59:40,RTY,3058.6,0.0,0.0,0,20.7,0.0,20,0.0,0.7,0.0,20.6
2026-08-17 23:00:40,RTY,3058.2,0.0,-26.1,0,21.4,0.0,20,0.0,1.4,0.0,20.7
2026-08-17 23:01:40,RTY,3057.7,0.0,-76.5,0,22.0,0.0,20,0.0,2.0,0.0,20.8
2026-08-17 23:02:40,RTY,3057.6,0.0,-51.0,0,20.5,0.0,20,0.0,0.5,0.0,20.8
2026-08-17 23:03:41,RTY,3057.6,0.0,-8.5,0,20.1,0.0,20,0.0,0.1,0.0,21.3
2026-08-17 23:04:40,RTY,3057.9,0.0,25.8,0,21.5,0.0,20,0.0,1.5,0.0,21.3
2026-08-17 23:05:40,RTY,3058.0,0.0,34.4,0,20.1,0.0,20,0.0,0.1,0.0,21.0
2026-08-17 23:06:41,RTY,3058.8,0.0,80.1,0,23.4,0.0,20,0.0,3.4,0.0,21.2
2026-08-17 23:07:40,RTY,3058.2,0.0,17.4,0,22.3,0.0,20,0.0,2.3,0.0,21.3
2026-08-17 23:08:39,RTY,3058.1,0.0,-60.2,0,20.7,0.0,20,0.0,0.7,0.0,21.3
2026-08-17 23:09:39,RTY,3058.3,0.0,8.7,0,21.1,0.0,20,0.0,1.1,0.0,21.3
2026-08-17 23:10:40,RTY,3058.5,0.0,35.2,0,20.8,0.0,20,0.0,0.8,0.0,21.3
2026-08-17 23:11:40,RTY,3058.2,0.0,-8.7,0,21.0,0.0,20,0.0,1.0,0.0,21.2
2026-08-17 23:12:40,RTY,3058.0,0.0,-43.5,0,20.7,0.0,20,0.0,0.7,0.0,21.2
2026-08-17 23:13:40,RTY,3058.2,0.0,0.0,0,20.9,0.0,20,0.0,0.9,0.0,21.3
2026-08-17 23:14:39,RTY,3058.2,0.0,17.4,0,20.4,0.0,20,0.0,0.4,0.0,21.1
2026-08-17 23:15:39,RTY,3058.3,0.0,8.8,0,20.6,0.0,20,0.0,0.6,0.0,21.2
2026-08-17 23:16:39,RTY,3058.1,0.0,-8.7,0,20.8,0.0,20,0.0,0.8,0.0,20.9
2026-08-17 23:17:39,RTY,3058.2,0.0,-8.7,0,20.1,0.0,20,0.0,0.1,0.0,20.7
2026-08-17 23:18:40,RTY,3058.3,0.0,17.4,0,20.6,0.0,20,0.0,0.6,0.0,20.7
2026-08-17 23:19:40,RTY,3058.3,0.0,8.7,0,20.0,0.0,20,0.0,0.0,0.0,20.6
2026-08-17 23:20:40,RTY,3058.0,0.0,-26.1,0,20.9,0.0,20,0.0,0.9,0.0,20.6
2026-08-17 23:21:40,RTY,3057.4,0.0,-76.5,0,22.4,0.0,20,0.0,2.4,0.0,20.8
2026-08-17 23:22:39,RTY,3057.6,0.0,-34.0,0,12.0,0.0,11.1,0.0,0.9,0.0,19.9
2026-08-17 23:23:39,RTY,3057.5,0.0,8.5,0,20.4,0.0,20,0.0,0.4,0.0,19.8
2026-08-17 23:24:39,RTY,3057.3,0.0,-25.2,0,21.3,0.0,20,0.0,1.3,0.0,19.9
2026-08-17 23:25:39,RTY,3057.3,0.0,-16.8,0,20.1,0.0,20,0.0,0.1,0.0,19.9
2026-08-17 23:26:39,RTY,3057.5,0.0,17.0,0,20.9,0.0,20,0.0,0.9,0.0,19.9
2026-08-17 23:27:39,RTY,3057.8,0.0,43.0,0,21.4,0.0,20,0.0,1.4,0.0,20.0
2026-08-17 23:28:40,RTY,3058.0,0.0,43.5,0,21.1,0.0,20,0.0,1.1,0.0,20.0
