Time,Activo,SPOT,hedge_pressure_score,hedge_velocity,hedge_exhaustion_flag,dealer_stress_score,stress_gamma_instability,stress_iv_expansion,stress_sweep_aggression,stress_hedge_acceleration,stress_vix_divergence,stress_avg_10c
2026-08-17 16:18:42,NQ,30078.25,0.0,0.0,0,29.0,0.0,0.0,14,15,0.0,29.0
2026-08-17 16:19:44,NQ,30078.25,0.0,0.0,0,4.7,0.0,4.7,0.0,0.0,0.0,16.9
2026-08-17 16:28:41,NQ,30078.25,0.0,0.0,0,20.1,0.0,20,0.0,0.1,0.0,17.9
2026-08-17 16:29:42,NQ,30078.25,0.0,0.0,0,8.8,0.0,8.8,0.0,0.0,0.0,15.6
2026-08-17 16:39:02,NQ,30078.25,0.0,0.0,0,20.1,0.0,20,0.0,0.1,0.0,16.5
2026-08-17 16:39:42,NQ,30078.25,0.0,0.0,0,3.1,0.0,3.1,0.0,0.0,0.0,14.3
2026-08-17 16:40:44,NQ,30078.25,0.0,0.0,0,7.6,0.0,7.6,0.0,0.0,0.0,13.3
2026-08-17 16:49:52,NQ,30078.25,0.0,0.0,0,20.2,0.0,20,0.0,0.2,0.0,14.2
2026-08-17 16:59:00,NQ,30065.0,20.0,nan,0,35.0,0.0,20,0.0,15,0.0,16.5
2026-08-17 17:09:04,NQ,30081.5,20.0,nan,0,35.0,0.0,20,0.0,15,0.0,18.4
2026-08-17 17:19:08,NQ,30070.0,70.0,250.0,0,50.1,15.1,20,0.0,15,0.0,20.5
2026-08-17 17:29:19,NQ,30077.75,59.6,nan,0,47.4,12.4,20,0.0,15,0.0,24.7
2026-08-17 17:49:32,NQ,30074.0,68.4,204.0,0,65.0,30,20,0.0,15,0.0,29.2
2026-08-17 17:59:47,NQ,30079.0,65.9,63.75,0,50.7,30,20,0.0,0.7,0.0,33.4
2026-08-17 18:10:19,NQ,30084.75,65.9,559.0,0,51.2,30,20,0.0,1.2,0.0,36.5
2026-08-17 18:20:53,NQ,30078.5,66.5,-25.5,0,51.3,30,20,0.0,1.3,0.0,41.3
2026-08-17 18:31:31,NQ,30088.75,66.3,208.0,0,52.3,30,20,0.0,2.3,0.0,45.8
2026-08-17 19:04:03,NQ,30091.5,80.9,nan,0,65.0,30,20,0.0,15,0.0,50.3
2026-08-17 19:15:04,NQ,30100.0,67.1,607.5,0,65.0,30,20,0.0,15,0.0,53.3
2026-08-17 19:26:17,NQ,30108.25,48.4,921.25,0,52.3,30,20,0.0,2.3,0.0,55.0
2026-08-17 19:37:37,NQ,30110.0,83.1,nan,0,65.0,30,20,0.0,15,0.0,56.5
2026-08-17 19:49:08,NQ,30112.5,63.4,238.0,0,65.0,30,20,0.0,15,0.0,58.3
2026-08-17 20:00:51,NQ,30097.0,81.2,nan,0,65.0,30,20,0.0,15,0.0,58.3
2026-08-17 20:12:38,NQ,30107.75,61.2,-256.5,0,65.0,30,20,0.0,15,0.0,59.7
2026-08-17 20:24:28,NQ,30098.5,60.1,79.5,0,52.7,30,20,0.0,2.7,0.0,59.9
2026-08-17 20:36:57,NQ,30079.25,75.7,nan,0,65.0,30,20,0.0,15,0.0,61.2
2026-08-17 20:49:55,NQ,30025.25,50.6,nan,0,65.0,30,20,0.0,15,0.0,62.5
2026-08-17 21:03:06,NQ,30008.75,66.1,nan,0,42.9,7.9,20,0.0,15,0.0,60.3
2026-08-17 21:16:18,NQ,29960.5,70.0,nan,0,53.2,18.2,20,0.0,15,0.0,59.1
2026-08-17 21:29:34,NQ,29928.25,72.3,nan,0,49.5,14.5,20,0.0,15,0.0,58.8
2026-08-17 21:42:52,NQ,29941.0,73.1,nan,0,44.7,9.7,20,0.0,15,0.0,56.8
2026-08-17 21:56:22,NQ,29888.75,71.1,nan,0,55.3,20.3,20,0.0,15,0.0,55.8
2026-08-17 22:09:56,NQ,29901.0,70.8,nan,0,51.9,16.9,20,0.0,15,0.0,54.5
2026-08-17 22:22:49,NQ,29868.0,70.8,nan,0,50.0,15.0,20,0.0,15,0.0,53.0
2026-08-17 22:35:43,NQ,29861.0,51.6,-3080.0,0,48.6,13.6,20,0.0,15,0.0,52.6
2026-08-17 22:53:40,NQ,29903.75,0.0,0.0,0,29.0,0.0,0.0,14,15,0.0,29.0
2026-08-17 22:54:43,NQ,29906.25,45.5,0.0,0,20.7,0.0,20,0.0,0.7,0.0,24.8
2026-08-17 22:55:39,NQ,29892.25,61.3,-989.0,0,29.4,4.9,20,0.0,4.5,0.0,26.4
2026-08-17 22:56:39,NQ,29887.5,59.3,-1593.75,0,32.9,4.8,20,7,1.2,0.0,28.0
2026-08-17 22:57:39,NQ,29894.5,58.8,193.5,0,27.7,5.9,20,0.0,1.8,0.0,27.9
