Time,MAXGEX,MINGEX,MAXVEX,MINVEX,MAXDEX,MINDEX,ZERO,BAC,SAC,BAP,SAP,MAXCP,MINCP,LONGGAMMA,SHORTGAMMA,LONGCALLS,SHORTCALLS,LONGPUTS,SHORTPUTS,ZERO_OI,SPOT
2026-04-29 19:28:00,715.0,,715.0,,710.0,699.0,712.22,,714.0,,,715.0,700.0,710.0,715.0,719.0,715.0,710.0,709.0,712.38,714.25
2026-04-29 19:32:00,715.0,,715.0,,710.0,699.0,713.02,,714.0,,,715.0,700.0,710.0,715.0,719.0,715.0,710.0,709.0,713.07,714.45
2026-04-29 19:33:00,715.0,,715.0,,710.0,699.0,713.02,,,,,715.0,700.0,710.0,715.0,719.0,715.0,710.0,709.0,713.07,714.35
2026-04-29 19:34:00,715.0,,715.0,,710.0,699.0,713.02,,,,,715.0,700.0,710.0,715.0,719.0,715.0,710.0,709.0,713.07,714.46
2026-04-29 19:35:00,715.0,,715.0,,710.0,699.0,713.02,,,,,715.0,700.0,710.0,715.0,719.0,715.0,710.0,709.0,713.07,714.38
2026-04-29 19:36:00,715.0,,715.0,,710.0,699.0,713.02,,,,,715.0,700.0,710.0,715.0,719.0,715.0,710.0,709.0,713.07,714.4
2026-04-29 19:37:00,715.0,,715.0,,710.0,699.0,713.02,,,,,715.0,700.0,710.0,715.0,719.0,715.0,710.0,709.0,713.07,714.43
2026-04-29 19:38:00,715.0,,715.0,,710.0,699.0,713.02,,,,,715.0,700.0,710.0,715.0,719.0,715.0,710.0,709.0,713.07,714.45
2026-04-29 19:39:00,715.0,,715.0,,710.0,699.0,713.02,,,,,715.0,700.0,710.0,715.0,719.0,715.0,710.0,709.0,713.06,714.5
2026-04-29 19:40:00,715.0,,715.0,,710.0,699.0,713.02,,,,,715.0,700.0,710.0,715.0,719.0,715.0,710.0,709.0,713.06,714.59
2026-04-29 19:41:00,715.0,,715.0,,710.0,699.0,713.02,,,,,715.0,700.0,710.0,715.0,719.0,715.0,710.0,709.0,713.06,714.59
2026-04-29 19:42:00,715.0,,715.0,,710.0,699.0,713.02,,,,,715.0,700.0,710.0,715.0,719.0,715.0,710.0,709.0,713.06,714.51
2026-04-29 19:43:00,715.0,,715.0,,710.0,699.0,713.02,,,,,715.0,700.0,710.0,715.0,719.0,715.0,710.0,709.0,713.06,714.51
2026-04-29 19:44:00,715.0,,715.0,,710.0,699.0,713.02,,,,,715.0,700.0,710.0,715.0,719.0,715.0,710.0,709.0,713.06,714.52
2026-04-29 19:45:00,715.0,,715.0,,710.0,699.0,713.02,,,,,715.0,700.0,710.0,715.0,719.0,715.0,710.0,709.0,713.06,714.53
2026-04-29 19:46:00,715.0,,715.0,,710.0,699.0,713.02,,,,,715.0,700.0,710.0,715.0,719.0,715.0,710.0,709.0,713.06,714.57
2026-04-29 19:47:00,715.0,,715.0,,710.0,699.0,713.02,,,,,715.0,700.0,710.0,715.0,719.0,715.0,710.0,709.0,713.06,714.58
2026-04-29 19:48:00,715.0,,715.0,,710.0,699.0,713.02,,,,,715.0,700.0,710.0,715.0,719.0,715.0,710.0,709.0,713.06,714.62
2026-04-29 19:49:00,715.0,,715.0,,710.0,699.0,713.02,,,,,715.0,700.0,710.0,715.0,719.0,715.0,710.0,709.0,713.06,714.6
2026-04-29 19:50:00,715.0,,715.0,,710.0,699.0,713.02,,,,,715.0,700.0,710.0,715.0,719.0,715.0,710.0,709.0,713.06,714.5
2026-04-29 19:51:00,715.0,,715.0,,710.0,699.0,713.02,,,,,715.0,700.0,710.0,715.0,719.0,715.0,710.0,709.0,713.06,714.61
2026-04-29 19:52:00,715.0,,715.0,,710.0,699.0,713.02,,,,,715.0,700.0,710.0,715.0,719.0,715.0,710.0,709.0,713.06,714.57
2026-04-29 19:53:00,715.0,,715.0,,710.0,699.0,713.02,,,,,715.0,700.0,710.0,715.0,719.0,715.0,710.0,709.0,713.06,714.58
2026-04-29 19:54:00,715.0,,715.0,,710.0,699.0,713.02,,,,,715.0,700.0,710.0,715.0,719.0,715.0,710.0,709.0,713.06,714.56
2026-04-29 19:55:00,715.0,,715.0,,710.0,699.0,713.02,,,,,715.0,700.0,710.0,715.0,719.0,715.0,710.0,709.0,713.06,714.57
2026-04-29 19:56:00,715.0,,715.0,,710.0,699.0,713.02,,,,,715.0,700.0,710.0,715.0,719.0,715.0,710.0,709.0,713.06,714.48
2026-04-29 19:57:00,715.0,,715.0,,710.0,699.0,713.02,,,,,715.0,700.0,710.0,715.0,719.0,715.0,710.0,709.0,713.06,714.51
2026-04-29 19:58:00,715.0,,715.0,,710.0,699.0,713.02,,,,,715.0,700.0,710.0,715.0,719.0,715.0,710.0,709.0,713.06,714.57
2026-04-29 19:59:00,715.0,,715.0,,710.0,699.0,713.02,,,,,715.0,700.0,710.0,715.0,719.0,715.0,710.0,709.0,713.06,714.51
2026-04-29 20:00:00,715.0,,715.0,,710.0,699.0,713.02,,,,,715.0,700.0,710.0,715.0,719.0,715.0,710.0,709.0,713.06,714.58
2026-04-29 20:01:00,715.0,,715.0,,710.0,699.0,713.02,,,,,715.0,700.0,710.0,715.0,719.0,715.0,710.0,709.0,713.06,714.5
2026-04-29 20:02:00,715.0,,715.0,,710.0,699.0,713.02,,,,,715.0,700.0,710.0,715.0,719.0,715.0,710.0,709.0,713.07,714.37
2026-04-29 20:03:00,715.0,,715.0,,710.0,699.0,713.02,,,,,715.0,700.0,710.0,715.0,719.0,715.0,710.0,709.0,713.07,714.4
2026-04-29 20:05:00,715.0,,715.0,,710.0,699.0,713.02,,,,,715.0,700.0,710.0,715.0,719.0,715.0,710.0,709.0,713.07,714.38
2026-04-29 20:06:00,715.0,,715.0,,710.0,699.0,713.02,,,,,715.0,700.0,710.0,715.0,719.0,715.0,710.0,709.0,713.08,714.26
2026-04-29 20:07:00,715.0,,715.0,,710.0,699.0,713.02,,,,,715.0,700.0,710.0,715.0,719.0,715.0,710.0,709.0,713.07,714.34
2026-04-29 20:08:00,715.0,,715.0,,710.0,699.0,713.02,,,,,715.0,700.0,710.0,715.0,719.0,715.0,710.0,709.0,713.07,714.32
2026-04-29 20:09:00,715.0,,715.0,,710.0,699.0,712.22,,,,,715.0,700.0,710.0,715.0,719.0,715.0,710.0,709.0,712.37,714.24
