677,47200.45
676,67264.20
675,342764.69
674,140822.06
673,171615.58
672,412854.00
671,212064.23
670,1234004.35
669,417238.90
668,613414.37
667,537817.15
666,405675.81
665,30922.33
664,-32598.34
663,-109598.38
662,-381478.48
661,-277443.83
660,-1444177.44
659,-493531.05
658,-1379347.37
657,-447565.62
656,-292801.99
655,-1167580.55
654,-709059.01
653,-506804.64
652,-656602.27
651,-245744.84
650,-1350426.41
649,-389723.87
648,-233043.92
647,-146312.53
646,-201218.18
645,-729594.31
644,-85089.49
643,-192110.74
