2026-02-08 17:40:00,45327851.9456487,216900717.707835,99473.1933982455,87314,121244.464483334,27041.2199999999,34.1821867259455,2559.33,6932.3
2026-02-08 17:40:00,45323948.9210099,216892078.863169,0,0,0,0,0,0,6932.3
2026-02-08 17:41:00,45328980.9562135,216908556.996161,0,0,0,0,0,0,6932.3
2026-02-08 17:42:00,45329036.3200047,216906080.815157,0,0,0,0,0,0,6932.3
2026-02-08 17:43:00,45324171.8529639,216895332.587066,0,0,0,0,0,0,6932.3
2026-02-08 17:44:00,45317921.2742511,216881505.025996,0,0,0,0,0,0,6932.3
2026-02-08 17:45:00,45311661.8943155,216867639.269452,0,0,0,0,0,0,6932.3
2026-02-08 17:46:00,45305391.6120719,216853730.637447,0,0,0,0,0,0,6932.3
2026-02-08 17:47:00,45299111.4559433,216839781.380909,0,0,0,0,0,0,6932.3
2026-02-08 17:48:00,45292820.3625544,216825789.107646,0,0,0,0,0,0,6932.3
2026-02-08 17:49:00,45286521.4651618,216811760.765602,0,0,0,0,0,0,6932.3
2026-02-08 17:50:00,45280211.6019219,216797689.292188,0,0,0,0,0,0,6932.3
2026-02-08 17:51:00,45273891.8078207,216783576.965394,0,0,0,0,0,0,6932.3
2026-02-08 17:52:00,45267562.0684116,216769423.727571,0,0,0,0,0,0,6932.3
2026-02-08 17:53:00,45261222.3694247,216755229.52147,0,0,0,0,0,0,6932.3
2026-02-08 17:54:00,45254872.6965026,216740994.289653,0,0,0,0,0,0,6932.3
2026-02-08 17:55:00,45248511.9745751,216726715.592019,0,0,0,0,0,0,6932.3
2026-02-08 17:56:00,45242142.3089552,216712398.129429,0,0,0,0,0,0,6932.3
2026-02-08 17:57:00,45235763.6902923,216698041.865055,0,0,0,0,0,0,6932.3
2026-02-08 17:58:00,45229373.9776887,216683641.95532,0,0,0,0,0,0,6932.3
2026-02-08 17:59:00,45222974.2189706,216669200.731911,0,0,0,0,0,0,6932.3
2026-02-08 18:00:00,45216564.3997176,216654718.137297,0,0,0,0,0,0,6932.3
2026-02-08 18:01:00,45210143.4346165,216640191.68967,0,0,0,0,0,0,6932.3
2026-02-08 18:02:00,45203714.5216146,216625628.603671,0,0,0,0,0,0,6932.3
2026-02-08 18:03:00,45197274.4336132,216611021.548942,0,0,0,0,0,0,6932.3
2026-02-08 18:04:00,45190823.1510494,216596370.447008,0,0,0,0,0,0,6932.3
2026-02-08 18:05:00,45184362.8094224,216581680.122931,0,0,0,0,0,0,6932.3
2026-02-08 18:06:00,45177892.3198069,216566948.080555,0,0,0,0,0,0,6932.3
2026-02-08 18:07:00,45171412.7486346,216552176.727972,0,0,0,0,0,0,6932.3
2026-02-08 18:08:00,45164921.920931,216537361.082368,0,0,0,0,0,0,6932.3
2026-02-08 18:09:00,45158420.9013215,216522503.544637,0,0,0,0,0,0,6932.3
2026-02-08 18:10:00,45151909.6750995,216507604.056707,0,0,0,0,0,0,6932.3
2026-02-08 18:11:00,45145388.227605,216492662.560625,0,0,0,0,0,0,6932.3
2026-02-08 18:12:00,45138856.5439508,216477678.99793,0,0,0,0,0,0,6932.3
2026-02-08 18:13:00,45132314.6094324,216462653.310595,0,0,0,0,0,0,6932.3
2026-02-08 18:14:00,45125762.4093238,216447585.440555,0,0,0,0,0,0,6932.3
2026-02-08 18:15:00,45119199.928671,216432475.329238,0,0,0,0,0,0,6932.3
2026-02-08 18:16:00,45112627.1527034,216417322.918508,0,0,0,0,0,0,6932.3
2026-02-08 18:17:00,45106042.9685383,216402125.614083,0,0,0,0,0,0,6932.3
2026-02-08 18:18:00,45099450.6554258,216386890.965608,0,0,0,0,0,0,6932.3
2026-02-08 18:19:00,45092845.8027897,216371608.756406,0,0,0,0,0,0,6932.3
