2025-11-14 07:42:00,-30677530.7380824,0,0,0,0,0,0,0,24993.463
2025-11-14 07:43:00,-30795374.0474908,0,0,0,0,0,0,0,24993.463
2025-11-14 07:44:00,-30810207.7503632,0,0,0,0,0,0,0,24993.463
2025-11-14 07:45:00,-30844170.5598726,0,0,0,0,0,0,0,24993.463
2025-11-14 07:46:00,-30870391.93893,0,0,0,0,0,0,0,24993.463
2025-11-14 07:47:00,-30895122.401371,0,0,0,0,0,0,0,24993.463
2025-11-14 07:48:00,-31008875.4377395,0,0,0,0,0,0,0,24993.463
2025-11-14 07:49:00,-30997845.4041956,0,0,0,0,0,0,0,24993.463
2025-11-14 07:50:00,-31037479.9529499,0,0,0,0,0,0,0,24993.463
2025-11-14 07:51:00,-31070099.995973,0,0,0,0,0,0,0,24993.463
2025-11-14 07:52:00,-31096211.9096616,0,0,0,0,0,0,0,24993.463
2025-11-14 07:53:00,-31212581.7357475,0,0,0,0,0,0,0,24993.463
2025-11-14 07:54:00,-31237394.8869296,0,0,0,0,0,0,0,24993.463
2025-11-14 07:55:00,-31238901.3695225,0,0,0,0,0,0,0,24993.463
2025-11-14 07:56:00,-31268743.0168089,0,0,0,0,0,0,0,24993.463
2025-11-14 07:57:00,-31304723.2789832,0,0,0,0,0,0,0,24993.463
2025-11-14 07:58:00,-31423859.8159008,0,0,0,0,0,0,0,24993.463
2025-11-14 07:59:00,-31439555.1053438,0,0,0,0,0,0,0,24993.463
2025-11-14 08:00:00,-31481496.6306102,0,0,0,0,0,0,0,24993.463
2025-11-14 08:01:00,-31478998.4146571,0,0,0,0,0,0,0,24993.463
2025-11-14 08:02:00,-31600282.1544133,0,0,0,0,0,0,0,24993.463
2025-11-14 08:03:00,-31630251.9937481,0,0,0,0,0,0,0,24993.463
2025-11-14 08:04:00,-31671961.8715731,0,0,0,0,0,0,0,24993.463
2025-11-14 08:05:00,-31704879.348904,0,0,0,0,0,0,0,24993.463
2025-11-14 08:06:00,-31739244.1024735,0,0,0,0,0,0,0,24993.463
2025-11-14 08:07:00,-31832572.039864,0,0,0,0,0,0,0,24993.463
2025-11-14 08:08:00,-31854737.6812921,0,0,0,0,0,0,0,24993.463
