2026-04-28 17:07:00,,2790.0,,2760.0,2800.0,2790.0,2731.55,,,,,2770.0,2760.0,2790.0,2760.0,2790.0,2770.0,2800.0,2760.0,2590.0,2771.1
2026-04-28 17:08:00,,2790.0,,2760.0,2800.0,2790.0,2710.32,,,,,2770.0,2760.0,2790.0,2760.0,2790.0,2770.0,2800.0,2760.0,2590.0,2771.1
2026-04-28 17:09:00,,2790.0,,2760.0,2800.0,2790.0,2733.32,,,,,2770.0,2760.0,2790.0,2760.0,2790.0,2770.0,2800.0,2760.0,2590.0,2771.0
2026-04-28 17:10:00,,2790.0,,2760.0,2800.0,2790.0,2716.76,,,,,2770.0,2760.0,2790.0,2760.0,2790.0,2770.0,2800.0,2760.0,2590.0,2770.9
2026-04-28 17:11:00,,2790.0,,2760.0,2800.0,2790.0,2590.0,,,,,2770.0,2760.0,2790.0,2760.0,2790.0,2770.0,2800.0,2760.0,2590.0,2771.4
2026-04-28 17:12:00,,2790.0,,2760.0,2800.0,2790.0,2721.93,,,,,2770.0,2760.0,2790.0,2760.0,2790.0,2770.0,2800.0,2760.0,2590.0,2771.5
2026-04-28 17:13:00,,2790.0,,2760.0,2800.0,2790.0,2730.0,,,,,2770.0,2760.0,2790.0,2760.0,2790.0,2770.0,2800.0,2760.0,2590.0,2771.5
2026-04-28 17:14:00,,2790.0,,2760.0,2800.0,2790.0,2729.34,,,,,2770.0,2760.0,2790.0,2760.0,2790.0,2770.0,2800.0,2760.0,2590.0,2771.8
2026-04-28 17:15:00,,2790.0,,2760.0,2800.0,2790.0,2734.32,,,,,2770.0,2760.0,2790.0,2760.0,2790.0,2770.0,2800.0,2760.0,2590.0,2771.5
2026-04-28 17:16:00,,2790.0,,2760.0,2800.0,2790.0,2731.89,,,,,2770.0,2760.0,2790.0,2760.0,2790.0,2770.0,2800.0,2760.0,2590.0,2771.5
2026-04-28 17:17:00,,2790.0,,2760.0,2800.0,2790.0,2726.01,,,,,2770.0,2760.0,2790.0,2760.0,2790.0,2770.0,2800.0,2760.0,2590.0,2771.2
2026-04-28 17:18:00,,2790.0,,2760.0,2800.0,2790.0,2711.11,,,,,2770.0,2760.0,2790.0,2760.0,2790.0,2770.0,2800.0,2760.0,2590.0,2771.1
2026-04-28 17:19:00,,2790.0,,2760.0,2800.0,2790.0,2711.24,,,,,2770.0,2760.0,2790.0,2760.0,2790.0,2770.0,2800.0,2760.0,2590.0,2771.1
2026-04-28 17:20:00,,2790.0,,2760.0,2800.0,2790.0,2722.33,,,,,2770.0,2760.0,2790.0,2760.0,2790.0,2770.0,2800.0,2760.0,2590.0,2771.0
2026-04-28 17:21:00,,2790.0,,2760.0,2800.0,2790.0,2734.86,,,,,2770.0,2760.0,2790.0,2760.0,2790.0,2770.0,2800.0,2760.0,2590.0,2771.0
2026-04-28 17:22:00,,2790.0,,2760.0,2800.0,2790.0,2590.0,,,,,2770.0,2760.0,2790.0,2760.0,2790.0,2770.0,2800.0,2760.0,2590.0,2770.8
2026-04-28 17:23:00,,2790.0,,2760.0,2800.0,2790.0,2723.03,,,,,2770.0,2760.0,2790.0,2760.0,2790.0,2770.0,2800.0,2760.0,2590.0,2770.9
2026-04-28 17:24:00,,2790.0,,2760.0,2800.0,2790.0,2725.11,,,,,2770.0,2760.0,2790.0,2760.0,2790.0,2770.0,2800.0,2760.0,2590.0,2770.6
2026-04-28 17:25:00,,2790.0,,2760.0,2800.0,2790.0,2726.5,,,,,2700.0,2760.0,2790.0,2760.0,2790.0,2770.0,2800.0,2760.0,2590.0,2770.5
2026-04-28 17:26:00,,2790.0,,2760.0,2800.0,2790.0,2721.79,,,,,2700.0,2760.0,2790.0,2760.0,2790.0,2770.0,2800.0,2760.0,2590.0,2770.6
2026-04-28 17:27:00,,2790.0,,2760.0,2800.0,2790.0,2735.74,,,,,2700.0,2760.0,2790.0,2760.0,2790.0,2770.0,2800.0,2760.0,2590.0,2771.0
2026-04-28 17:28:00,,2790.0,,2760.0,2800.0,2790.0,2590.0,,,,,2700.0,2760.0,2790.0,2760.0,2790.0,2770.0,2800.0,2760.0,2590.0,2770.9
2026-04-28 17:29:00,,2790.0,,2760.0,2800.0,2790.0,2724.87,,,,,2700.0,2760.0,2790.0,2760.0,2790.0,2770.0,2800.0,2760.0,2590.0,2770.7
2026-04-28 17:30:00,,2790.0,,2760.0,2800.0,2790.0,2590.0,,,,,2700.0,2760.0,2790.0,2760.0,2790.0,2770.0,2800.0,2760.0,2590.0,2770.9
2026-04-28 17:31:00,,2790.0,,2760.0,2800.0,2790.0,2740.38,,,,,2700.0,2760.0,2790.0,2760.0,2790.0,2770.0,2800.0,2760.0,2590.0,2771.0
2026-04-28 17:32:00,,2790.0,,2760.0,2800.0,2790.0,2725.68,,,,,2700.0,2760.0,2790.0,2760.0,2790.0,2770.0,2800.0,2760.0,2590.0,2770.6
2026-04-28 17:33:00,,2790.0,,2760.0,2800.0,2790.0,2590.0,,,,,2700.0,2760.0,2790.0,2760.0,2790.0,2770.0,2800.0,2760.0,2590.0,2770.9
2026-04-28 17:34:00,,2790.0,,2760.0,2800.0,2790.0,2728.05,,,,,2700.0,2760.0,2790.0,2760.0,2790.0,2770.0,2800.0,2760.0,2590.0,2770.6
2026-04-28 17:35:00,,2790.0,,2760.0,2800.0,2790.0,2724.89,,,,,2700.0,2760.0,2790.0,2760.0,2790.0,2770.0,2800.0,2760.0,2590.0,2770.7
2026-04-28 17:36:00,,2790.0,,2760.0,2800.0,2790.0,2725.7,,,,,2700.0,2760.0,2790.0,2760.0,2790.0,2770.0,2800.0,2760.0,2590.0,2770.6
2026-04-28 17:37:00,,2790.0,,2760.0,2800.0,2790.0,2590.0,,,,,2700.0,2760.0,2790.0,2760.0,2790.0,2770.0,2800.0,2760.0,2590.0,2770.8
2026-04-28 17:38:00,,2790.0,,2760.0,2800.0,2790.0,2729.01,,,,,2700.0,2760.0,2790.0,2760.0,2790.0,2770.0,2800.0,2760.0,2590.0,2770.5
2026-04-28 17:39:00,,2790.0,,2760.0,2800.0,2790.0,2739.7,,,,,2700.0,2760.0,2790.0,2760.0,2790.0,2770.0,2800.0,2760.0,2590.0,2770.5
2026-04-28 17:40:00,,2790.0,,2760.0,2800.0,2790.0,2738.27,,,,,2700.0,2760.0,2790.0,2760.0,2790.0,2770.0,2800.0,2760.0,2590.0,2770.6
2026-04-28 17:41:00,,2790.0,,2760.0,2800.0,2790.0,2738.26,,,,,2700.0,2760.0,2790.0,2760.0,2790.0,2770.0,2800.0,2760.0,2590.0,2770.6
2026-04-28 17:42:00,,2790.0,,2760.0,2800.0,2790.0,2739.72,,,,,2700.0,2760.0,2790.0,2760.0,2790.0,2770.0,2800.0,2760.0,2590.0,2770.5
2026-04-28 17:43:00,,2790.0,,2760.0,2800.0,2790.0,2739.72,,,,,2700.0,2760.0,2790.0,2760.0,2790.0,2770.0,2800.0,2760.0,2590.0,2770.5
2026-04-28 17:44:00,,2790.0,,2760.0,2800.0,2790.0,2726.2,,,,,2700.0,2760.0,2790.0,2760.0,2790.0,2770.0,2800.0,2760.0,2590.0,2770.5
2026-04-28 17:45:00,,2790.0,,2760.0,2800.0,2790.0,2726.19,,,,,2700.0,2760.0,2790.0,2760.0,2790.0,2770.0,2800.0,2760.0,2590.0,2770.5
2026-04-28 17:46:00,,2790.0,,2760.0,2800.0,2790.0,2590.0,,,,,2700.0,2760.0,2790.0,2760.0,2790.0,2770.0,2800.0,2760.0,2590.0,2770.9
