2026-04-28 17:07:00,670.0,,660.0,,640.0,657.0,658.86,659.0,658.0,,658.0,660.0,650.0,659.0,658.0,656.0,658.0,650.0,655.0,666.62,658.92
2026-04-28 17:08:00,670.0,,660.0,,640.0,657.0,658.79,,,,,660.0,650.0,659.0,658.0,656.0,658.0,650.0,655.0,666.49,658.96
2026-04-28 17:09:00,670.0,,660.0,,640.0,657.0,658.89,,,,,660.0,650.0,659.0,658.0,656.0,658.0,650.0,655.0,666.65,658.9
2026-04-28 17:10:00,670.0,,660.0,,640.0,657.0,658.88,,,,,660.0,650.0,659.0,658.0,656.0,658.0,650.0,655.0,666.66,658.91
2026-04-28 17:11:00,670.0,,660.0,,640.0,657.0,658.99,,,,,660.0,650.0,659.0,658.0,656.0,658.0,650.0,655.0,666.88,658.85
2026-04-28 17:12:00,670.0,,660.0,,640.0,657.0,658.81,,,,,660.0,650.0,659.0,658.0,656.0,658.0,650.0,655.0,666.52,658.95
2026-04-28 17:13:00,670.0,,660.0,,640.0,657.0,658.79,,,,,660.0,650.0,659.0,658.0,656.0,658.0,650.0,655.0,666.49,658.96
2026-04-28 17:14:00,670.0,,660.0,,640.0,657.0,658.69,,,,,660.0,650.0,659.0,658.0,656.0,658.0,650.0,655.0,666.21,659.02
2026-04-28 17:15:00,670.0,,660.0,,640.0,657.0,658.89,,,,,660.0,650.0,659.0,658.0,656.0,658.0,650.0,655.0,666.65,658.9
2026-04-28 17:16:00,670.0,,660.0,,640.0,657.0,658.91,,,,,660.0,650.0,659.0,658.0,656.0,658.0,650.0,655.0,666.7,658.89
2026-04-28 17:17:00,670.0,,660.0,,640.0,657.0,659.04,,,,,660.0,650.0,659.0,658.0,656.0,658.0,650.0,655.0,667.04,658.82
2026-04-28 17:18:00,670.0,,660.0,,640.0,657.0,658.99,,,,,660.0,650.0,659.0,658.0,656.0,658.0,650.0,655.0,666.88,658.85
2026-04-28 17:19:00,670.0,,660.0,,640.0,657.0,659.01,,,,,660.0,650.0,659.0,658.0,656.0,658.0,650.0,655.0,666.96,658.84
2026-04-28 17:20:00,670.0,,660.0,,640.0,657.0,659.15,,,,,660.0,650.0,659.0,658.0,656.0,658.0,650.0,655.0,667.39,658.74
2026-04-28 17:21:00,670.0,,660.0,,640.0,657.0,659.14,,,,,660.0,650.0,659.0,658.0,656.0,658.0,650.0,655.0,667.35,658.75
2026-04-28 17:22:00,670.0,,660.0,,640.0,657.0,659.24,,,,,660.0,650.0,659.0,658.0,656.0,658.0,650.0,655.0,667.6,658.68
2026-04-28 17:23:00,670.0,,660.0,,640.0,657.0,659.15,,,,,660.0,650.0,659.0,658.0,656.0,658.0,650.0,655.0,667.4,658.74
2026-04-28 17:24:00,670.0,,660.0,,640.0,657.0,659.21,,,,,660.0,650.0,659.0,658.0,656.0,658.0,650.0,655.0,667.58,658.7
2026-04-28 17:25:00,670.0,,660.0,,640.0,657.0,659.32,,,,,660.0,650.0,659.0,658.0,656.0,658.0,650.0,655.0,667.87,658.63
2026-04-28 17:26:00,670.0,,660.0,,640.0,657.0,659.39,,,,,660.0,650.0,659.0,658.0,656.0,658.0,650.0,655.0,668.37,658.59
2026-04-28 17:27:00,670.0,,660.0,,640.0,657.0,659.32,,,,,660.0,650.0,659.0,658.0,656.0,658.0,650.0,655.0,667.87,658.63
2026-04-28 17:28:00,670.0,,660.0,,640.0,657.0,659.27,,,,,660.0,650.0,659.0,658.0,656.0,658.0,650.0,655.0,667.72,658.66
2026-04-28 17:29:00,670.0,,660.0,,640.0,657.0,659.29,,,,,660.0,650.0,659.0,658.0,656.0,658.0,650.0,655.0,667.77,658.65
2026-04-28 17:30:00,670.0,,660.0,,640.0,657.0,659.17,,,,,660.0,650.0,659.0,658.0,656.0,658.0,650.0,655.0,667.45,658.73
2026-04-28 17:31:00,670.0,,660.0,,640.0,657.0,659.07,,,,,660.0,650.0,659.0,658.0,656.0,658.0,650.0,655.0,667.12,658.8
2026-04-28 17:32:00,670.0,,660.0,,640.0,657.0,659.04,,,,,660.0,650.0,659.0,658.0,656.0,658.0,650.0,655.0,667.04,658.82
