Time,MAXGEX,MINGEX,MAXVEX,MINVEX,MAXDEX,MINDEX,ZERO,BAC,SAC,BAP,SAP,MAXCP,MINCP,LONGGAMMA,SHORTGAMMA,LONGCALLS,SHORTCALLS,LONGPUTS,SHORTPUTS,INV_BAC,INV_SAC,INV_BAP,INV_SAP,NET_CALL_FLOW,NET_PUT_FLOW,ZERO_OI,SPOT
2026-08-13 18:25:00,3060.0,,3060.0,,3060.0,3040.0,3052.08,,,,,3060.0,2750.0,3060.0,3050.0,3060.0,3040.0,3050.0,3050.0,641.0,118.0,237.0,959.0,523.0,-722.0,3045.12,3058.7
2026-08-13 18:26:00,3060.0,,3060.0,,3060.0,3040.0,3052.08,,,,,3060.0,2750.0,3060.0,3050.0,3060.0,3040.0,3050.0,3050.0,641.0,118.0,237.0,959.0,523.0,-722.0,3045.12,3058.7
2026-08-13 18:27:00,3060.0,,3060.0,,3060.0,3040.0,3052.1,,,,,3060.0,2750.0,3060.0,3050.0,3060.0,3040.0,3050.0,3050.0,641.0,118.0,237.0,959.0,523.0,-722.0,3045.14,3058.7
2026-08-13 18:28:00,3060.0,,3060.0,,3060.0,3040.0,3052.03,,,,,3060.0,2750.0,3060.0,3050.0,3060.0,3040.0,3050.0,3050.0,641.0,118.0,237.0,959.0,523.0,-722.0,3045.1,3059.0
2026-08-13 18:29:00,3060.0,,3060.0,,3060.0,3040.0,3052.06,,,,,3060.0,2750.0,3060.0,3050.0,3060.0,3040.0,3050.0,3050.0,641.0,118.0,237.0,963.0,523.0,-726.0,3045.14,3058.8
2026-08-13 18:30:00,3060.0,,3060.0,,3060.0,3040.0,3052.06,,,,,3060.0,2750.0,3060.0,3050.0,3060.0,3040.0,3050.0,3050.0,641.0,118.0,237.0,963.0,523.0,-726.0,3045.14,3058.8
2026-08-13 18:31:00,3060.0,,3060.0,,3060.0,3040.0,3052.03,,,,,3060.0,2750.0,3060.0,3050.0,3060.0,3040.0,3050.0,3050.0,641.0,118.0,237.0,963.0,523.0,-726.0,3045.09,3058.9
2026-08-13 18:32:00,3060.0,,3060.0,,3060.0,3040.0,3052.08,,,,,3060.0,2750.0,3060.0,3050.0,3060.0,3040.0,3050.0,3050.0,641.0,118.0,237.0,963.0,523.0,-726.0,3045.14,3058.6
2026-08-13 18:33:00,3060.0,,3060.0,,3060.0,3040.0,3052.08,,,,,3060.0,2750.0,3060.0,3050.0,3060.0,3040.0,3050.0,3050.0,641.0,118.0,237.0,963.0,523.0,-726.0,3045.11,3058.7
2026-08-13 18:34:00,3060.0,,3060.0,,3060.0,3040.0,3052.06,,,,,3060.0,2750.0,3060.0,3050.0,3060.0,3040.0,3050.0,3050.0,641.0,118.0,237.0,963.0,523.0,-726.0,3045.09,3058.8
