Time,Activo,SPOT,hedge_pressure_score,hedge_velocity,hedge_exhaustion_flag,dealer_stress_score,stress_gamma_instability,stress_iv_expansion,stress_sweep_aggression,stress_hedge_acceleration,stress_vix_divergence,stress_avg_10c
2026-08-13 18:25:08,SPY,778.03,7.5,0.0,0,35.0,0.0,0.0,20,15,0.0,35.0
2026-08-13 18:26:08,SPY,778.06,7.6,0.0,0,20.7,0.0,20,0.0,0.7,0.0,27.8
2026-08-13 18:27:08,SPY,778.1,7.5,169373.54,0,20.4,0.0,20,0.0,0.4,0.0,25.4
2026-08-13 18:28:08,SPY,778.1,7.5,96755.88,0,3.1,0.0,3.0,0.0,0.0,0.0,19.8
2026-08-13 18:29:08,SPY,778.05,7.6,-121361.55,0,20.3,0.0,20,0.0,0.3,0.0,19.9
2026-08-13 18:30:07,SPY,778.05,7.6,-121403.5,0,7.4,0.0,7.3,0.0,0.0,0.0,17.8
2026-08-13 18:31:07,SPY,778.08,7.5,72612.24,0,20.3,0.0,20,0.0,0.3,0.0,18.2
2026-08-13 18:32:07,SPY,778.08,7.5,72625.56,0,14.1,0.0,14.1,0.0,0.0,0.0,17.7
2026-08-13 18:33:07,SPY,778.06,7.6,-48578.76,0,20.3,0.0,20,0.0,0.3,0.0,18.0
2026-08-13 18:34:07,SPY,778.08,7.5,0.0,0,20.3,0.0,20,0.0,0.3,0.0,18.2
2026-08-13 18:35:07,SPY,778.13,7.6,170897.09,0,20.8,0.0,20,0.0,0.8,0.0,16.8
2026-08-13 18:36:07,SPY,778.13,7.6,122042.9,0,4.4,0.0,4.4,0.0,0.0,0.0,15.2
2026-08-13 18:37:07,SPY,778.1,7.5,-72585.6,0,20.9,0.0,20,0.0,0.9,0.0,15.2
2026-08-13 18:38:07,SPY,778.13,7.6,0.0,0,20.9,0.0,20,0.0,0.9,0.0,17.0
2026-08-13 18:39:07,SPY,778.05,7.6,-121393.75,0,20.5,0.0,20,0.0,0.5,0.0,17.0
2026-08-13 18:40:07,SPY,778.05,7.6,-194236.88,0,3.2,0.0,3.2,0.0,0.0,0.0,16.6
2026-08-13 18:41:07,SPY,778.02,7.5,-72303.12,0,20.7,0.0,20,0.0,0.7,0.0,16.6
2026-08-13 18:42:07,SPY,778.08,7.5,72635.7,0,20.5,0.0,20,0.0,0.5,0.0,17.3
2026-08-13 18:43:07,SPY,778.06,7.6,97167.8,0,20.3,0.0,20,0.0,0.3,0.0,17.3
2026-08-13 18:44:07,SPY,778.1,7.5,48386.78,0,20.4,0.0,20,0.0,0.4,0.0,17.3
2026-08-13 18:45:07,SPY,778.06,7.6,0.0,0,20.4,0.0,20,0.0,0.4,0.0,17.2
2026-08-13 18:46:07,SPY,778.12,7.5,48433.48,0,20.3,0.0,20,0.0,0.3,0.0,18.8
2026-08-13 18:47:07,SPY,778.08,7.5,48420.48,0,20.0,0.0,20,0.0,0.0,0.0,18.7
2026-08-13 18:48:07,SPY,778.1,7.5,-48379.96,0,20.1,0.0,20,0.0,0.1,0.0,18.6
2026-08-13 18:49:07,SPY,778.11,7.5,72619.05,0,20.1,0.0,20,0.0,0.1,0.0,18.6
2026-08-13 18:50:07,SPY,778.08,7.5,-48404.04,0,20.0,0.0,20,0.0,0.0,0.0,20.3
2026-08-13 18:51:07,SPY,778.1,7.5,-24191.1,0,20.0,0.0,20,0.0,0.0,0.0,20.2
2026-08-13 18:52:07,SPY,778.13,7.6,122040.45,0,20.9,0.0,20,0.0,0.9,0.0,20.3
2026-08-13 18:53:07,SPY,778.08,7.5,-48417.68,0,20.8,0.0,20,0.0,0.8,0.0,20.3
2026-08-13 18:54:07,SPY,778.08,7.5,-121050.05,0,12.2,0.0,12.2,0.0,0.0,0.0,19.5
2026-08-13 18:55:07,SPY,777.88,7.4,-475732.6,0,21.8,0.0,20,0.0,1.8,0.0,19.6
2026-08-13 18:56:07,SPY,778.09,7.6,24388.56,0,22.5,0.0,20,0.0,2.5,0.0,19.9
2026-08-13 18:57:07,SPY,778.1,7.5,532135.78,0,20.8,0.0,20,0.0,0.8,0.0,19.9
2026-08-13 18:58:07,SPY,778.08,7.5,-24214.35,0,20.1,0.0,20,0.0,0.1,0.0,19.9
2026-08-13 18:59:07,SPY,778.03,7.5,-168920.29,0,20.3,0.0,20,0.0,0.3,0.0,20.0
2026-08-13 19:00:07,SPY,777.99,7.5,-215947.98,0,20.6,0.0,20,0.0,0.6,0.0,20.0
2026-08-13 19:01:07,SPY,778.37,7.5,816721.48,0,20.2,0.0,20,0.0,0.2,0.0,20.0
2026-08-13 19:02:07,SPY,778.41,7.5,1016053.5,0,20.7,0.0,20,0.0,0.7,0.0,20.0
2026-08-13 19:03:07,SPY,778.54,6.3,344810.66,0,35.0,0.0,20,0.0,15,0.0,21.4
2026-08-13 19:04:07,SPY,778.5,7.1,205670.88,0,31.2,0.0,20,0.0,11.2,0.0,23.3
2026-08-13 19:05:07,SPY,778.54,6.3,0.0,0,32.5,0.0,20,0.0,12.5,0.0,24.4
2026-08-13 19:06:07,SPY,778.44,7.4,-142329.24,0,34.4,0.0,20,0.0,14.4,0.0,25.6
2026-08-13 19:07:07,SPY,778.37,7.5,-408467.5,0,21.3,0.0,20,0.0,1.3,0.0,25.6
2026-08-13 19:08:07,SPY,778.31,7.6,-319256.73,0,22.2,0.0,20,0.0,2.2,0.0,25.8
2026-08-13 19:09:07,SPY,778.38,7.5,24243.5,0,21.3,0.0,20,0.0,1.3,0.0,25.9
2026-08-13 19:10:07,SPY,778.4,7.5,217949.4,0,18.5,0.0,18.4,0.0,0.1,0.0,25.7
2026-08-13 19:11:07,SPY,778.42,7.5,96633.88,0,20.2,0.0,20,0.0,0.2,0.0,25.7
2026-08-13 19:12:07,SPY,778.38,7.5,-48471.06,0,20.3,0.0,20,0.0,0.3,0.0,25.7
2026-08-13 19:13:07,SPY,778.28,7.6,-343362.04,0,21.2,0.0,20,0.0,1.2,0.0,24.3
2026-08-13 19:14:07,SPY,778.3,7.6,-196387.44,0,20.1,0.0,20,0.0,0.1,0.0,23.2
2026-08-13 19:15:07,SPY,778.29,7.6,24545.2,0,20.0,0.0,20,0.0,0.0,0.0,21.9
2026-08-13 19:16:07,SPY,778.32,7.5,48317.74,0,21.6,0.0,20,0.0,1.6,0.0,20.7
2026-08-13 19:17:07,SPY,778.21,7.5,-193471.92,0,20.1,0.0,20,0.0,0.1,0.0,20.5
2026-08-13 19:18:07,SPY,778.21,7.5,-265961.3,0,4.2,0.0,4.2,0.0,0.0,0.0,18.8
2026-08-13 19:19:07,SPY,778.18,7.6,-73011.87,0,20.6,0.0,20,0.0,0.6,0.0,18.7
2026-08-13 19:20:07,SPY,778.21,7.5,0.0,0,20.6,0.0,20,0.0,0.6,0.0,18.9
2026-08-13 19:21:07,SPY,778.21,7.5,72539.82,0,3.4,0.0,3.4,0.0,0.0,0.0,17.2
2026-08-13 19:22:07,SPY,778.23,7.5,48383.68,0,20.1,0.0,20,0.0,0.1,0.0,17.2
2026-08-13 19:23:07,SPY,778.19,7.5,-48319.1,0,20.1,0.0,20,0.0,0.1,0.0,17.1
2026-08-13 19:24:07,SPY,778.22,7.5,-24185.55,0,20.1,0.0,20,0.0,0.1,0.0,17.1
2026-08-13 19:25:07,SPY,778.18,7.6,-24330.67,0,20.6,0.0,20,0.0,0.6,0.0,17.1
2026-08-13 19:26:07,SPY,778.16,7.6,-145688.52,0,20.2,0.0,20,0.0,0.2,0.0,17.0
2026-08-13 19:27:07,SPY,778.2,7.5,48338.5,0,20.5,0.0,20,0.0,0.5,0.0,17.0
2026-08-13 19:28:07,SPY,778.2,7.5,96699.44,0,3.9,0.0,3.9,0.0,0.0,0.0,17.0
2026-08-13 19:29:07,SPY,778.2,7.5,0.0,0,4.4,0.0,4.4,0.0,0.0,0.0,15.4
2026-08-13 19:30:07,SPY,778.16,7.6,-97108.96,0,20.4,0.0,20,0.0,0.4,0.0,15.4
2026-08-13 19:31:07,SPY,778.18,7.6,-48676.66,0,20.3,0.0,20,0.0,0.3,0.0,17.1
2026-08-13 19:32:07,SPY,778.16,7.6,0.0,0,20.3,0.0,20,0.0,0.3,0.0,17.1
2026-08-13 19:33:07,SPY,778.16,7.6,-48564.14,0,4.6,0.0,4.6,0.0,0.0,0.0,15.5
2026-08-13 19:34:07,SPY,778.19,7.5,72464.04,0,20.5,0.0,20,0.0,0.5,0.0,15.6
2026-08-13 19:35:07,SPY,778.17,7.6,24303.63,0,20.6,0.0,20,0.0,0.6,0.0,15.6
2026-08-13 19:36:07,SPY,778.2,7.5,24167.68,0,20.6,0.0,20,0.0,0.6,0.0,15.6
2026-08-13 19:37:07,SPY,778.17,7.6,0.0,0,20.6,0.0,20,0.0,0.6,0.0,15.6
2026-08-13 19:38:07,SPY,778.2,7.5,0.0,0,20.6,0.0,20,0.0,0.6,0.0,17.3
2026-08-13 19:39:07,SPY,778.18,7.6,24332.33,0,20.7,0.0,20,0.0,0.7,0.0,18.9
2026-08-13 19:40:07,SPY,778.18,7.6,-48674.28,0,3.8,0.0,3.8,0.0,0.0,0.0,17.2
