Time,Activo,Type,Direction,NumStrikes,TotalContracts,TotalPremium,IsLadder,SPOT
2026-06-08 16:48:32,ES,BULLISH_CALL_SWEEP,BULLISH,11,11195,9644162.0,True,7412.75
2026-06-08 16:48:32,ES,BEARISH_PUT_SWEEP,BEARISH,23,24178,76312469.0,True,7412.75
2026-06-08 16:48:32,ES,VOL_CRUSH_SWEEP,NEUTRAL,,,64953491.0,,7412.75
2026-06-08 18:36:17,ES,BEARISH_PUT_SWEEP,BEARISH,9,1161,11467150.0,True,7416.25
2026-06-08 18:38:16,ES,HEDGE_CHASE_SWEEP,BEARISH,,,,,7417.25
2026-06-08 18:43:16,ES,HEDGE_CHASE_SWEEP,BEARISH,,,,,7415.25
2026-06-08 18:49:17,ES,HEDGE_CHASE_SWEEP,BEARISH,,,,,7409.5
2026-06-08 19:05:16,ES,HEDGE_CHASE_SWEEP,BULLISH,,,,,7401.5
2026-06-08 19:17:16,ES,HEDGE_CHASE_SWEEP,BULLISH,,,,,7400.0
2026-06-08 19:36:16,ES,HEDGE_CHASE_SWEEP,BEARISH,,,,,7392.0
2026-06-08 19:41:16,ES,HEDGE_CHASE_SWEEP,BEARISH,,,,,7394.5
2026-06-08 19:46:16,ES,HEDGE_CHASE_SWEEP,BULLISH,,,,,7397.5
2026-06-08 19:47:16,ES,HEDGE_CHASE_SWEEP,BEARISH,,,,,7395.25
2026-06-08 19:50:16,ES,HEDGE_CHASE_SWEEP,BULLISH,,,,,7395.75
2026-06-08 19:54:16,ES,HEDGE_CHASE_SWEEP,BEARISH,,,,,7391.5
2026-06-08 20:08:26,ES,HEDGE_CHASE_SWEEP,BEARISH,,,,,7393.75
2026-06-08 20:09:25,ES,HEDGE_CHASE_SWEEP,BEARISH,,,,,7397.5
2026-06-08 20:13:16,ES,HEDGE_CHASE_SWEEP,BULLISH,,,,,7398.25
2026-06-08 20:19:16,ES,HEDGE_CHASE_SWEEP,BULLISH,,,,,7401.0
2026-06-08 20:20:16,ES,HEDGE_CHASE_SWEEP,BEARISH,,,,,7402.5
2026-06-08 20:33:16,ES,HEDGE_CHASE_SWEEP,BULLISH,,,,,7413.25
2026-06-08 20:51:17,ES,HEDGE_CHASE_SWEEP,BEARISH,,,,,7423.5
2026-06-08 20:59:16,ES,HEDGE_CHASE_SWEEP,BULLISH,,,,,7419.25
2026-06-08 21:00:16,ES,HEDGE_CHASE_SWEEP,BULLISH,,,,,7421.0
2026-06-08 21:05:16,ES,HEDGE_CHASE_SWEEP,BULLISH,,,,,7421.25
2026-06-08 21:05:16,ES,HEDGE_CHASE_SWEEP,BEARISH,,,,,7421.25
2026-06-08 21:06:16,ES,HEDGE_CHASE_SWEEP,BEARISH,,,,,7421.0
2026-06-08 21:17:17,ES,HEDGE_CHASE_SWEEP,BEARISH,,,,,7420.25
2026-06-08 21:21:16,ES,HEDGE_CHASE_SWEEP,BEARISH,,,,,7419.5
