Time,Activo,Type,Direction,NumStrikes,TotalContracts,TotalPremium,IsLadder,SPOT
2026-06-09 17:03:33,NDX,BULLISH_CALL_SWEEP,BULLISH,14,1207,17523135.0,True,29084.5
2026-06-09 17:03:33,NDX,BEARISH_PUT_SWEEP,BEARISH,9,662,10701130.0,True,29084.5
2026-06-09 17:03:33,NDX,VOL_CRUSH_SWEEP,NEUTRAL,,,45506380.0,,29084.5
2026-06-09 18:13:55,NDX,BULLISH_CALL_SWEEP,BULLISH,14,1207,17523135.0,True,29084.5
2026-06-09 18:13:55,NDX,BEARISH_PUT_SWEEP,BEARISH,9,662,10701130.0,True,29084.5
2026-06-09 18:13:55,NDX,VOL_CRUSH_SWEEP,NEUTRAL,,,45506380.0,,29084.5
2026-06-09 20:16:09,NDX,BULLISH_CALL_SWEEP,BULLISH,14,1207,17523135.0,True,29084.5
2026-06-09 20:16:09,NDX,BEARISH_PUT_SWEEP,BEARISH,9,662,10701130.0,True,29084.5
2026-06-09 20:16:09,NDX,VOL_CRUSH_SWEEP,NEUTRAL,,,45506380.0,,29084.5
2026-06-09 20:49:49,NDX,BULLISH_CALL_SWEEP,BULLISH,14,1207,17523135.0,True,29084.5
2026-06-09 20:49:49,NDX,BEARISH_PUT_SWEEP,BEARISH,9,662,10701130.0,True,29084.5
2026-06-09 20:49:49,NDX,VOL_CRUSH_SWEEP,NEUTRAL,,,45506380.0,,29084.5
2026-06-09 21:20:39,NDX,BULLISH_CALL_SWEEP,BULLISH,14,1207,17523135.0,True,29084.5
2026-06-09 21:20:39,NDX,BEARISH_PUT_SWEEP,BEARISH,9,662,10701130.0,True,29084.5
2026-06-09 21:20:39,NDX,VOL_CRUSH_SWEEP,NEUTRAL,,,45506380.0,,29084.5
2026-06-10 00:00:39,NDX,BULLISH_CALL_SWEEP,BULLISH,14,1207,17523135.0,True,29084.5
2026-06-10 00:00:39,NDX,BEARISH_PUT_SWEEP,BEARISH,9,662,10701130.0,True,29084.5
2026-06-10 00:00:39,NDX,VOL_CRUSH_SWEEP,NEUTRAL,,,45506380.0,,29084.5
2026-06-10 08:33:23,NDX,HEDGE_CHASE_SWEEP,BEARISH,,,,,28835.64
2026-06-10 08:36:23,NDX,HEDGE_CHASE_SWEEP,BULLISH,,,,,28858.96
2026-06-10 08:38:23,NDX,HEDGE_CHASE_SWEEP,BEARISH,,,,,28937.53
2026-06-10 08:39:23,NDX,HEDGE_CHASE_SWEEP,BULLISH,,,,,28953.93
2026-06-10 08:46:23,NDX,HEDGE_CHASE_SWEEP,BULLISH,,,,,29047.12
2026-06-10 08:47:23,NDX,HEDGE_CHASE_SWEEP,BEARISH,,,,,29033.49
2026-06-10 08:54:23,NDX,HEDGE_CHASE_SWEEP,BULLISH,,,,,28968.44
2026-06-10 09:01:23,NDX,HEDGE_CHASE_SWEEP,BEARISH,,,,,28975.21
2026-06-10 09:03:23,NDX,HEDGE_CHASE_SWEEP,BULLISH,,,,,29031.74
2026-06-10 09:05:23,NDX,HEDGE_CHASE_SWEEP,BEARISH,,,,,29027.55
2026-06-10 09:06:23,NDX,HEDGE_CHASE_SWEEP,BEARISH,,,,,29028.68
2026-06-10 09:20:23,NDX,HEDGE_CHASE_SWEEP,BEARISH,,,,,29073.52
2026-06-10 09:24:23,NDX,HEDGE_CHASE_SWEEP,BEARISH,,,,,29140.86
2026-06-10 09:27:23,NDX,HEDGE_CHASE_SWEEP,BULLISH,,,,,29147.45
2026-06-10 09:30:23,NDX,HEDGE_CHASE_SWEEP,BULLISH,,,,,29131.14
2026-06-10 09:32:23,NDX,HEDGE_CHASE_SWEEP,BEARISH,,,,,29073.34
2026-06-10 09:34:23,NDX,HEDGE_CHASE_SWEEP,BULLISH,,,,,29158.1
2026-06-10 09:35:23,NDX,HEDGE_CHASE_SWEEP,BEARISH,,,,,29208.2
2026-06-10 09:39:23,NDX,HEDGE_CHASE_SWEEP,BULLISH,,,,,29125.58
2026-06-10 09:43:23,NDX,HEDGE_CHASE_SWEEP,BULLISH,,,,,29116.46
2026-06-10 09:46:24,NDX,HEDGE_CHASE_SWEEP,BULLISH,,,,,29023.6
2026-06-10 09:51:23,NDX,HEDGE_CHASE_SWEEP,BULLISH,,,,,29058.46
2026-06-10 10:11:23,NDX,HEDGE_CHASE_SWEEP,BEARISH,,,,,28758.55
2026-06-10 10:28:40,NDX,HEDGE_CHASE_SWEEP,BEARISH,,,,,28810.35
2026-06-10 10:58:24,NDX,HEDGE_CHASE_SWEEP,BEARISH,,,,,28804.87
2026-06-10 10:59:24,NDX,HEDGE_CHASE_SWEEP,BULLISH,,,,,28824.28
2026-06-10 11:06:11,NDX,HEDGE_CHASE_SWEEP,BEARISH,,,,,28774.94
2026-06-10 11:17:20,NDX,HEDGE_CHASE_SWEEP,BEARISH,,,,,28721.29
2026-06-10 11:26:24,NDX,HEDGE_CHASE_SWEEP,BULLISH,,,,,28694.63
2026-06-10 11:29:23,NDX,HEDGE_CHASE_SWEEP,BULLISH,,,,,28689.14
2026-06-10 11:42:53,NDX,HEDGE_CHASE_SWEEP,BEARISH,,,,,28708.27
2026-06-10 12:47:13,NDX,HEDGE_CHASE_SWEEP,BULLISH,,,,,28697.84
2026-06-10 12:55:40,NDX,HEDGE_CHASE_SWEEP,BULLISH,,,,,28734.1
2026-06-10 13:07:24,NDX,HEDGE_CHASE_SWEEP,BULLISH,,,,,28749.33
2026-06-10 13:30:38,NDX,HEDGE_CHASE_SWEEP,BEARISH,,,,,28661.26
2026-06-10 13:56:55,NDX,HEDGE_CHASE_SWEEP,BEARISH,,,,,28553.95
2026-06-10 14:08:08,NDX,HEDGE_CHASE_SWEEP,BULLISH,,,,,28616.57
2026-06-10 14:31:13,NDX,HEDGE_CHASE_SWEEP,BEARISH,,,,,28516.38
