Time,CallPremiumBuy,CallPremiumSell,PutPremiumBuy,PutPremiumSell,NetDeltaFlow,NetGammaFlow,NetCharmFlow,FlowVelocity,FlowAcceleration,FlowImbalance,GammaRegime,DealerState,Regime,Confidence,Bias,Risk,BullishScore,BearishScore,VolatilityScore,SqueezeScore,PanicScore,Events,MaxCallFlowStrike,MaxPutFlowStrike,SPOT
2026-05-26 23:37:00,14162900.0,74215076.0,26289399.0,32280897.0,-99554.94,-1403471.98,-216233034.99,0.0,0.0,-0.2998,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.35,BEARISH,MEDIUM,20.0,52.5,60.0,15.0,55.0,,717.0,730.0,730.59
2026-05-26 23:38:00,14162900.0,74215076.0,26289399.0,32280897.0,-99554.94,-1403471.98,-216233034.99,-33021837.0,66043674.0,-0.2998,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.42,BEARISH,HIGH,20.0,62.5,80.0,15.0,65.0,,717.0,730.0,730.78
2026-05-26 23:39:00,14162900.0,74215076.0,26289399.0,32280897.0,-99554.94,-1403471.98,-216233034.99,-22014558.0,66043674.0,-0.2998,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.42,BEARISH,HIGH,20.0,62.5,80.0,15.0,65.0,,717.0,730.0,730.78
2026-05-26 23:40:00,14162900.0,74215076.0,26289399.0,32280897.0,-99554.94,-1403471.98,-216233034.99,-16510918.0,33021837.0,-0.2998,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.42,BEARISH,HIGH,20.0,62.5,80.0,15.0,65.0,,717.0,730.0,730.74
2026-05-26 23:41:00,14162900.0,74215076.0,26289399.0,32280897.0,-99554.94,-1403471.98,-216233034.99,-13208735.0,33021837.0,-0.2998,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.38,NEUTRAL,HIGH,35.0,47.5,80.0,15.0,65.0,,717.0,730.0,730.76
2026-05-26 23:42:00,14162900.0,74215076.0,26289399.0,32280897.0,-99554.94,-1403471.98,-216233034.99,0.0,0.0,-0.2998,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.35,BEARISH,MEDIUM,20.0,52.5,60.0,15.0,55.0,,717.0,730.0,730.77
2026-05-26 23:43:00,14162900.0,74215076.0,26289399.0,32280897.0,-99554.94,-1403471.98,-216233034.99,0.0,0.0,-0.2998,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.35,BEARISH,MEDIUM,20.0,52.5,60.0,15.0,55.0,,717.0,730.0,730.83
2026-05-26 23:44:00,14162900.0,74215076.0,26289399.0,32280897.0,-99554.94,-1403471.98,-216233034.99,0.0,0.0,-0.2998,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.35,BEARISH,MEDIUM,20.0,52.5,60.0,15.0,55.0,,717.0,730.0,730.87
2026-05-26 23:45:00,14162900.0,74215076.0,26289399.0,32280897.0,-99554.94,-1403471.98,-216233034.99,0.0,0.0,-0.2998,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.35,BEARISH,MEDIUM,20.0,52.5,60.0,15.0,55.0,,717.0,730.0,731.08
2026-05-26 23:46:00,14162900.0,74215076.0,26289399.0,32280897.0,-99554.94,-1403471.98,-216233034.99,0.0,0.0,-0.2998,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.35,BEARISH,MEDIUM,20.0,52.5,60.0,15.0,55.0,,717.0,730.0,731.02
2026-05-26 23:47:00,14162900.0,74215076.0,26289399.0,32280897.0,-99554.94,-1403471.98,-216233034.99,0.0,0.0,-0.2998,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.35,BEARISH,MEDIUM,20.0,52.5,60.0,15.0,55.0,,717.0,730.0,731.01
2026-05-26 23:48:00,14162900.0,74215076.0,26289399.0,32280897.0,-99554.94,-1403471.98,-216233034.99,0.0,0.0,-0.2998,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.31,NEUTRAL,MEDIUM,35.0,37.5,60.0,15.0,55.0,,717.0,730.0,730.98
2026-05-26 23:49:00,14162900.0,74215076.0,26289399.0,32280897.0,-99554.94,-1403471.98,-216233034.99,0.0,0.0,-0.2998,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.35,BEARISH,MEDIUM,20.0,52.5,60.0,15.0,55.0,,717.0,730.0,731.07
2026-05-26 23:50:00,14162900.0,74215076.0,26289399.0,32280897.0,-99554.94,-1403471.98,-216233034.99,0.0,0.0,-0.2998,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.35,BEARISH,MEDIUM,20.0,52.5,60.0,15.0,55.0,,717.0,730.0,731.11
2026-05-26 23:51:00,14162900.0,74215076.0,26289399.0,32280897.0,-99554.94,-1403471.98,-216233034.99,0.0,0.0,-0.2998,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.35,BEARISH,MEDIUM,20.0,52.5,60.0,15.0,55.0,,717.0,730.0,731.23
2026-05-26 23:52:00,14162900.0,74215076.0,26289399.0,32280897.0,-99554.94,-1403471.98,-216233034.99,0.0,0.0,-0.2998,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.35,BEARISH,MEDIUM,20.0,52.5,60.0,15.0,55.0,,717.0,730.0,731.2
2026-05-26 23:53:00,14162900.0,74215076.0,26289399.0,32280897.0,-99554.94,-1403471.98,-216233034.99,0.0,0.0,-0.2998,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.31,NEUTRAL,MEDIUM,35.0,37.5,60.0,15.0,55.0,,717.0,730.0,731.13
2026-05-26 23:54:00,14162900.0,74215076.0,26289399.0,32280897.0,-99554.94,-1403471.98,-216233034.99,0.0,0.0,-0.2998,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.31,NEUTRAL,MEDIUM,35.0,37.5,60.0,15.0,55.0,,717.0,730.0,731.11
2026-05-26 23:55:00,14162900.0,74215076.0,26289399.0,32280897.0,-99554.94,-1403471.98,-216233034.99,0.0,0.0,-0.2998,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.31,NEUTRAL,MEDIUM,35.0,37.5,60.0,15.0,55.0,,717.0,730.0,731.09
2026-05-26 23:56:00,14162900.0,74215076.0,26289399.0,32280897.0,-99554.94,-1403471.98,-216233034.99,0.0,0.0,-0.2998,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.35,BEARISH,MEDIUM,20.0,52.5,60.0,15.0,55.0,,717.0,730.0,731.11
2026-05-26 23:57:00,14162900.0,74215076.0,26289399.0,32280897.0,-99554.94,-1403471.98,-216233034.99,0.0,0.0,-0.2998,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.31,NEUTRAL,MEDIUM,35.0,37.5,60.0,15.0,55.0,,717.0,730.0,731.09
2026-05-26 23:58:00,14162900.0,74215076.0,26289399.0,32280897.0,-99554.94,-1403471.98,-216233034.99,0.0,0.0,-0.2998,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.35,BEARISH,MEDIUM,20.0,52.5,60.0,15.0,55.0,,717.0,730.0,731.13
2026-05-27 00:00:00,14162900.0,74215076.0,26289399.0,32280897.0,-102894.0,-1442260.89,-292397746.16,0.0,0.0,-0.2998,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.31,NEUTRAL,MEDIUM,35.0,37.5,60.0,15.0,55.0,,717.0,730.0,730.79
2026-05-27 00:01:00,14162900.0,74215076.0,26289399.0,32280897.0,-102894.0,-1442260.89,-292397746.16,-33021837.0,66043674.0,-0.2998,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.38,NEUTRAL,HIGH,35.0,47.5,80.0,15.0,65.0,,717.0,730.0,730.74
2026-05-27 00:02:00,14162900.0,74215076.0,26289399.0,32280897.0,-102894.0,-1442260.89,-292397746.16,-22014558.0,66043674.0,-0.2998,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.42,BEARISH,HIGH,20.0,62.5,80.0,15.0,65.0,,717.0,730.0,730.89
2026-05-27 00:03:00,14162900.0,74215076.0,26289399.0,32280897.0,-102894.0,-1442260.89,-292397746.16,-16510918.0,33021837.0,-0.2998,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.42,BEARISH,HIGH,20.0,62.5,80.0,15.0,65.0,,717.0,730.0,730.94
2026-05-27 00:04:00,14162900.0,74215076.0,26289399.0,32280897.0,-102894.0,-1442260.89,-292397746.16,-13208735.0,33021837.0,-0.2998,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.42,BEARISH,HIGH,20.0,62.5,80.0,15.0,65.0,,717.0,730.0,731.2
2026-05-27 00:05:00,14162900.0,74215076.0,26289399.0,32280897.0,-102894.0,-1442260.89,-292397746.16,0.0,0.0,-0.2998,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.35,BEARISH,MEDIUM,20.0,52.5,60.0,15.0,55.0,,717.0,730.0,731.06
2026-05-27 00:06:00,14162900.0,74215076.0,26289399.0,32280897.0,-102894.0,-1442260.89,-292397746.16,0.0,0.0,-0.2998,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.31,NEUTRAL,MEDIUM,35.0,37.5,60.0,15.0,55.0,,717.0,730.0,730.88
2026-05-27 00:07:00,14162900.0,74215076.0,26289399.0,32280897.0,-102894.0,-1442260.89,-292397746.16,0.0,0.0,-0.2998,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.31,NEUTRAL,MEDIUM,35.0,37.5,60.0,15.0,55.0,,717.0,730.0,730.93
2026-05-27 00:08:00,14162900.0,74215076.0,26289399.0,32280897.0,-102894.0,-1442260.89,-292397746.16,0.0,0.0,-0.2998,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.31,NEUTRAL,MEDIUM,35.0,37.5,60.0,15.0,55.0,,717.0,730.0,730.93
2026-05-27 00:09:00,14162900.0,74215076.0,26289399.0,32280897.0,-102894.0,-1442260.89,-292397746.16,0.0,0.0,-0.2998,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.35,BEARISH,MEDIUM,20.0,52.5,60.0,15.0,55.0,,717.0,730.0,731.07
2026-05-27 00:10:00,14162900.0,74215076.0,26289399.0,32280897.0,-102894.0,-1442260.89,-292397746.16,0.0,0.0,-0.2998,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.31,NEUTRAL,MEDIUM,35.0,37.5,60.0,15.0,55.0,,717.0,730.0,730.9
2026-05-27 00:11:00,14162900.0,74215076.0,26289399.0,32280897.0,-102894.0,-1442260.89,-292397746.16,0.0,0.0,-0.2998,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.31,NEUTRAL,MEDIUM,35.0,37.5,60.0,15.0,55.0,,717.0,730.0,730.93
2026-05-27 00:12:00,14162900.0,74215076.0,26289399.0,32280897.0,-102894.0,-1442260.89,-292397746.16,0.0,0.0,-0.2998,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.35,BEARISH,MEDIUM,20.0,52.5,60.0,15.0,55.0,,717.0,730.0,730.98
2026-05-27 00:13:00,14162900.0,74215076.0,26289399.0,32280897.0,-102894.0,-1442260.89,-292397746.16,0.0,0.0,-0.2998,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.31,NEUTRAL,MEDIUM,35.0,37.5,60.0,15.0,55.0,,717.0,730.0,730.88
2026-05-27 00:14:00,14162900.0,74215076.0,26289399.0,32280897.0,-102894.0,-1442260.89,-292397746.16,0.0,0.0,-0.2998,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.31,NEUTRAL,MEDIUM,35.0,37.5,60.0,15.0,55.0,,717.0,730.0,730.88
2026-05-27 00:15:00,14162900.0,74215076.0,26289399.0,32280897.0,-102894.0,-1442260.89,-292397746.16,0.0,0.0,-0.2998,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.31,NEUTRAL,MEDIUM,35.0,37.5,60.0,15.0,55.0,,717.0,730.0,730.6
2026-05-27 00:16:00,14162900.0,74215076.0,26289399.0,32280897.0,-102894.0,-1442260.89,-292397746.16,0.0,0.0,-0.2998,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.31,NEUTRAL,MEDIUM,35.0,37.5,60.0,15.0,55.0,,717.0,730.0,730.61
2026-05-27 00:17:00,14162900.0,74215076.0,26289399.0,32280897.0,-102894.0,-1442260.89,-292397746.16,0.0,0.0,-0.2998,NEGATIVE,SHORT_GAMMA,DEALER_SHORT_GAMMA,0.31,NEUTRAL,MEDIUM,35.0,37.5,60.0,15.0,55.0,,717.0,730.0,730.51
