Time,Activo,Strike,Type,Contracts,Premium,Price,IV,Delta,Gamma,DealerState,SPOT,Side,Rel,Moneyness
2026-08-11 08:33:25,NDX,29580.0,UNUSUAL_PUT_VOL,100,527000.0,52.7,26.11,-0.358,0.001777,SHORT_GAMMA,29654.68,UAP,BELOW,-74.68
2026-08-11 08:33:25,NDX,29570.0,UNUSUAL_PUT_VOL,105,520275.0,49.55,26.24,-0.341,0.001737,SHORT_GAMMA,29654.68,UAP,BELOW,-84.68
2026-08-11 08:34:25,NDX,29580.0,UNUSUAL_PUT_VOL,100,607000.0,60.7,25.9,-0.398,0.001857,LONG_GAMMA,29631.66,UAP,BELOW,-51.66
2026-08-11 08:34:25,NDX,29570.0,PUT_BLOCK_BUY,200,1161000.0,58.05,26.32,-0.382,0.001805,LONG_GAMMA,29631.66,BAP,BELOW,-61.66
2026-08-11 08:34:25,NDX,29560.0,UNUSUAL_PUT_VOL,103,540750.0,52.5,25.74,-0.361,0.001812,LONG_GAMMA,29631.66,UAP,BELOW,-71.66
2026-08-11 08:39:26,NDX,29580.0,UNUSUAL_PUT_VOL,50,381750.0,76.35,24.74,-0.483,0.002024,LONG_GAMMA,29586.6,UAP,ATM,-6.6
2026-08-11 08:39:26,NDX,29570.0,UNUSUAL_PUT_VOL,53,381600.0,72.0,24.87,-0.463,0.002006,LONG_GAMMA,29586.6,UAP,ATM,-16.6
2026-08-11 08:41:25,NDX,29980.0,UNUSUAL_CALL_VOL,100,35500.0,3.55,25.55,0.039,0.000419,LONG_GAMMA,29618.94,UAC,ABOVE,361.06
2026-08-11 08:42:26,NDX,29580.0,UNUSUAL_PUT_VOL,100,514000.0,51.4,24.19,-0.374,0.001972,LONG_GAMMA,29639.85,UAP,BELOW,-59.85
2026-08-11 08:42:26,NDX,29570.0,UNUSUAL_PUT_VOL,102,493170.0,48.35,24.41,-0.356,0.001921,LONG_GAMMA,29639.85,UAP,BELOW,-69.85
2026-08-11 08:45:25,NDX,29770.0,UNUSUAL_CALL_VOL,327,583695.0,17.85,22.22,0.177,0.001477,LONG_GAMMA,29604.98,UAC,ABOVE,165.02
2026-08-11 08:47:25,NDX,29150.0,UNUSUAL_PUT_VOL,58,33060.0,5.7,32.11,-0.049,0.000401,LONG_GAMMA,29563.12,UAP,BELOW,-413.12
2026-08-11 09:02:25,NDX,29580.0,UNUSUAL_PUT_VOL,51,206550.0,40.5,22.2,-0.341,0.002137,LONG_GAMMA,29648.54,UAP,BELOW,-68.54
2026-08-11 09:02:25,NDX,29570.0,UNUSUAL_PUT_VOL,50,185000.0,37.0,22.15,-0.32,0.002087,LONG_GAMMA,29648.54,UAP,BELOW,-78.54
2026-08-11 09:03:25,NDX,29580.0,UNUSUAL_PUT_VOL,52,213200.0,41.0,22.48,-0.342,0.002114,LONG_GAMMA,29649.21,UAP,BELOW,-69.21
2026-08-11 09:03:25,NDX,29570.0,UNUSUAL_PUT_VOL,50,193750.0,38.75,22.87,-0.323,0.002034,LONG_GAMMA,29649.21,UAP,BELOW,-79.21
2026-08-11 09:08:25,NDX,29950.0,UNUSUAL_CALL_VOL,51,13642.0,2.67,20.03,0.039,0.000548,LONG_GAMMA,29676.18,UAC,ABOVE,273.82
2026-08-11 09:08:25,NDX,29250.0,UNUSUAL_PUT_VOL,50,16500.0,3.3,30.36,-0.032,0.000309,LONG_GAMMA,29676.18,UAP,BELOW,-426.18
2026-08-11 09:11:25,NDX,29950.0,UNUSUAL_CALL_VOL,53,13912.0,2.62,20.66,0.037,0.000517,LONG_GAMMA,29665.94,UAC,ABOVE,284.06
2026-08-11 09:37:26,NDX,29800.0,UNUSUAL_CALL_VOL,200,186000.0,9.3,16.89,0.138,0.001776,SHORT_GAMMA,29663.24,UAC,ABOVE,136.76
2026-08-11 09:37:26,NDX,29800.0,PUT_BLOCK_SELL,200,2925000.0,146.25,17.5,-0.853,0.001785,SHORT_GAMMA,29663.24,SAP,ABOVE,136.76
2026-08-11 09:49:26,NDX,29810.0,UNUSUAL_CALL_VOL,50,31750.0,6.35,15.73,0.109,0.001651,SHORT_GAMMA,29669.0,UAC,ABOVE,141.0
2026-08-11 10:10:25,NDX,29400.0,UNUSUAL_PUT_VOL,115,85100.0,7.4,22.5,-0.092,0.001056,LONG_GAMMA,29605.65,UAP,BELOW,-205.65
2026-08-11 10:19:25,NDX,29400.0,UNUSUAL_PUT_VOL,113,86445.0,7.65,22.22,-0.097,0.00113,LONG_GAMMA,29595.44,UAP,BELOW,-195.44
2026-08-11 10:34:26,NDX,29270.0,UNUSUAL_PUT_VOL,57,14108.0,2.48,25.4,-0.032,0.000426,LONG_GAMMA,29579.74,UAP,BELOW,-309.74
2026-08-11 10:34:26,NDX,28750.0,UNUSUAL_PUT_VOL,50,2375.0,0.47,47.5,-0.004,3.6e-05,LONG_GAMMA,29579.74,UAP,BELOW,-829.74
2026-08-11 10:35:26,NDX,29500.0,UNUSUAL_PUT_VOL,51,136425.0,26.75,20.63,-0.294,0.002517,LONG_GAMMA,29572.98,UAP,BELOW,-72.98
2026-08-11 10:36:26,NDX,29800.0,UNUSUAL_CALL_VOL,55,7425.0,1.35,17.53,0.026,0.000521,LONG_GAMMA,29572.57,UAC,ABOVE,227.43
2026-08-11 10:43:26,NDX,29570.0,UNUSUAL_PUT_VOL,100,416500.0,41.65,17.5,-0.461,0.003471,LONG_GAMMA,29580.26,UAP,ATM,-10.26
2026-08-11 10:43:26,NDX,29560.0,UNUSUAL_PUT_VOL,101,379255.0,37.55,17.64,-0.427,0.003402,LONG_GAMMA,29580.26,UAP,ATM,-20.26
2026-08-11 11:04:26,NDX,29530.0,UNUSUAL_PUT_VOL,101,360570.0,35.7,16.54,-0.443,0.003817,LONG_GAMMA,29543.84,UAP,ATM,-13.84
2026-08-11 11:44:26,NDX,29470.0,UNUSUAL_PUT_VOL,100,168500.0,16.85,16.77,-0.268,0.003449,LONG_GAMMA,29528.31,UAP,BELOW,-58.31
2026-08-11 11:44:26,NDX,29460.0,UNUSUAL_PUT_VOL,100,148500.0,14.85,17.09,-0.239,0.003185,LONG_GAMMA,29528.31,UAP,BELOW,-68.31
2026-08-11 12:05:26,NDX,29530.0,UNUSUAL_PUT_VOL,101,552470.0,54.7,15.72,-0.655,0.004358,LONG_GAMMA,29495.55,UAP,ATM,34.45
2026-08-11 12:13:26,NDX,29700.0,UNUSUAL_CALL_VOL,70,6300.0,0.9,20.09,0.018,0.000425,LONG_GAMMA,29478.02,UAC,ABOVE,221.98
