Time,Activo,SPOT,absorption_score,exhaustion_score,failed_squeeze_flag,bullish_absorption,bearish_absorption,dealer_absorption
2026-07-30 16:58:34,RTY,2954.9,0.0,0.0,0,0,0,0
2026-07-30 16:58:45,RTY,2954.9,0.0,0.0,0,0,0,0
2026-07-30 16:59:45,RTY,2954.9,0.0,0.0,0,0,0,0
2026-07-30 17:00:45,RTY,2953.9,0.0,0.0,0,0,0,0
2026-07-30 17:01:48,RTY,2955.2,0.0,0.0,0,0,0,0
2026-07-30 17:02:50,RTY,2955.8,0.0,0.0,0,0,0,0
2026-07-30 17:03:50,RTY,2956.9,0.0,0.0,0,0,0,0
2026-07-30 17:04:48,RTY,2957.2,0.0,0.0,0,0,0,0
2026-07-30 17:05:55,RTY,2957.5,0.0,0.0,0,0,0,0
2026-07-30 17:06:45,RTY,2958.5,0.0,0.0,0,0,0,0
2026-07-30 17:07:45,RTY,2958.6,0.0,0.0,0,0,0,0
2026-07-30 17:08:45,RTY,2958.7,0.0,0.0,0,0,0,0
2026-07-30 17:09:45,RTY,2959.1,0.0,0.0,0,0,0,0
2026-07-30 17:10:45,RTY,2959.3,0.0,0.0,0,0,0,0
2026-07-30 17:11:45,RTY,2958.8,0.0,0.0,0,0,0,0
2026-07-30 17:12:45,RTY,2957.4,0.0,0.0,0,0,0,0
2026-07-30 17:13:45,RTY,2956.8,0.0,0.0,0,0,0,0
2026-07-30 17:14:45,RTY,2956.8,0.0,0.0,0,0,0,0
2026-07-30 17:15:45,RTY,2957.3,0.0,0.0,0,0,0,0
2026-07-30 17:16:45,RTY,2958.6,0.0,0.0,0,0,0,0
2026-07-30 17:17:45,RTY,2958.4,0.0,0.0,0,0,0,0
2026-07-30 17:18:45,RTY,2956.9,0.0,0.0,0,0,0,0
2026-07-30 17:19:45,RTY,2957.0,0.0,0.0,0,0,0,0
2026-07-30 17:20:45,RTY,2956.3,0.0,0.0,0,0,0,0
2026-07-30 17:21:45,RTY,2956.2,0.0,0.0,0,0,0,0
2026-07-30 17:22:45,RTY,2956.1,0.0,0.0,0,0,0,0
2026-07-30 17:23:45,RTY,2955.8,0.0,0.0,0,0,0,0
2026-07-30 17:24:45,RTY,2956.2,0.0,0.0,0,0,0,0
2026-07-30 17:25:45,RTY,2957.1,0.0,0.0,0,0,0,0
2026-07-30 17:26:45,RTY,2957.4,0.0,0.0,0,0,0,0
2026-07-30 17:27:45,RTY,2957.6,0.0,0.0,0,0,0,0
2026-07-30 17:28:45,RTY,2957.2,0.0,0.0,0,0,0,0
2026-07-30 17:29:45,RTY,2956.7,0.0,0.0,0,0,0,0
2026-07-30 17:30:45,RTY,2957.2,0.0,0.0,0,0,0,0
2026-07-30 17:31:45,RTY,2956.8,0.0,0.0,0,0,0,0
2026-07-30 17:32:45,RTY,2956.8,0.0,0.0,0,0,0,0
2026-07-30 17:33:46,RTY,2957.0,0.0,0.0,0,0,0,0
2026-07-30 17:34:45,RTY,2956.9,0.0,0.0,0,0,0,0
2026-07-30 17:35:45,RTY,2957.9,0.0,0.0,0,0,0,0
2026-07-30 17:36:45,RTY,2958.8,0.0,0.0,0,0,0,0
2026-07-30 17:37:46,RTY,2958.5,0.0,0.0,0,0,0,0
2026-07-30 17:38:45,RTY,2959.0,0.0,0.0,0,0,0,0
2026-07-30 17:39:45,RTY,2959.0,0.0,0.0,0,0,0,0
2026-07-30 17:40:45,RTY,2958.8,0.0,0.0,0,0,0,0
2026-07-30 17:41:45,RTY,2958.9,0.0,0.0,0,0,0,0
2026-07-30 17:42:45,RTY,2958.9,0.0,0.0,0,0,0,0
2026-07-30 17:43:45,RTY,2958.9,0.0,0.0,0,0,0,0
2026-07-30 17:44:45,RTY,2959.4,0.0,0.0,0,0,0,0
2026-07-30 17:45:45,RTY,2959.9,0.0,0.0,0,0,0,0
2026-07-30 17:46:45,RTY,2959.9,0.0,0.0,0,0,0,0
2026-07-30 17:47:45,RTY,2959.8,0.0,0.0,0,0,0,0
2026-07-30 17:48:45,RTY,2959.8,0.0,0.0,0,0,0,0
2026-07-30 17:49:45,RTY,2959.8,0.0,0.0,0,0,0,0
2026-07-30 17:50:45,RTY,2959.8,0.0,0.0,0,0,0,0
2026-07-30 17:51:45,RTY,2959.9,0.0,0.0,0,0,0,0
2026-07-30 17:52:45,RTY,2959.9,0.0,0.0,0,0,0,0
2026-07-30 17:53:45,RTY,2960.1,0.0,0.0,0,0,0,0
2026-07-30 17:54:45,RTY,2960.5,0.0,0.0,0,0,0,0
2026-07-30 17:55:45,RTY,2960.4,0.0,0.0,0,0,0,0
2026-07-30 17:56:45,RTY,2960.4,0.0,0.0,0,0,0,0
2026-07-30 17:57:45,RTY,2960.0,0.0,0.0,0,0,0,0
2026-07-30 17:58:45,RTY,2960.4,0.0,0.0,0,0,0,0
2026-07-30 17:59:45,RTY,2960.5,0.0,0.0,0,0,0,0
2026-07-30 18:00:45,RTY,2960.7,0.0,0.0,0,0,0,0
2026-07-30 18:01:45,RTY,2960.8,0.0,0.0,0,0,0,0
2026-07-30 18:02:45,RTY,2961.2,0.0,0.0,0,0,0,0
2026-07-30 18:03:45,RTY,2961.3,0.0,0.0,0,0,0,0
2026-07-30 18:04:45,RTY,2961.7,0.0,0.0,0,0,0,0
2026-07-30 18:05:45,RTY,2961.9,0.0,0.0,0,0,0,0
2026-07-30 18:06:45,RTY,2961.5,0.0,0.0,0,0,0,0
2026-07-30 18:07:45,RTY,2961.2,0.0,0.0,0,0,0,0
2026-07-30 18:08:45,RTY,2961.5,0.0,0.0,0,0,0,0
2026-07-30 18:09:45,RTY,2961.0,0.0,0.0,0,0,0,0
2026-07-30 18:10:45,RTY,2960.3,0.0,0.0,0,0,0,0
2026-07-30 18:11:45,RTY,2960.2,0.0,0.0,0,0,0,0
2026-07-30 18:12:45,RTY,2960.0,0.0,0.0,0,0,0,0
2026-07-30 18:13:45,RTY,2959.9,0.0,0.0,0,0,0,0
2026-07-30 18:14:45,RTY,2959.8,0.0,0.0,0,0,0,0
2026-07-30 18:15:45,RTY,2959.9,0.0,0.0,0,0,0,0
2026-07-30 18:16:45,RTY,2959.8,0.0,0.0,0,0,0,0
2026-07-30 18:17:45,RTY,2959.4,0.0,0.0,0,0,0,0
2026-07-30 18:18:45,RTY,2959.5,0.0,0.0,0,0,0,0
2026-07-30 18:19:45,RTY,2959.9,0.0,0.0,0,0,0,0
2026-07-30 18:20:45,RTY,2959.7,0.0,0.0,0,0,0,0
2026-07-30 18:21:45,RTY,2959.6,0.0,0.0,0,0,0,0
2026-07-30 18:22:45,RTY,2959.5,0.0,0.0,0,0,0,0
2026-07-30 18:23:45,RTY,2959.5,0.0,0.0,0,0,0,0
2026-07-30 18:24:46,RTY,2959.3,0.0,0.0,0,0,0,0
2026-07-30 18:25:45,RTY,2959.9,0.0,0.0,0,0,0,0
2026-07-30 18:26:45,RTY,2960.0,0.0,0.0,0,0,0,0
2026-07-30 18:27:45,RTY,2959.7,0.0,0.0,0,0,0,0
2026-07-30 18:28:45,RTY,2959.8,0.0,0.0,0,0,0,0
2026-07-30 18:29:45,RTY,2959.8,0.0,0.0,0,0,0,0
